mid_date, v [m/yr], satellite, dt (days)
2020-10-19,3138, Sentinel 1,6
2019-10-08,3347, Sentinel 1,6
2020-04-23,3955, Sentinel 1,6
2017-10-09,3838, Sentinel 2,10
2017-02-23,3419, Sentinel 1,12
2019-07-11,3757, Sentinel 2,5
2016-11-04,3350, Sentinel 1,6
2017-09-08,3570, Sentinel 1,12
2018-07-26,3533, Sentinel 1,6
2021-06-29,3755, Sentinel 1,6
2021-07-04,3584, Sentinel 1,6
2020-06-06,3613, Sentinel 1,12
2020-08-03,3623, Sentinel 1,6
2021-06-08,3695, Sentinel 1,12
2021-09-02,3566, Sentinel 1,6
2018-10-04,3585, Sentinel 1,12
2021-08-31,3706, Sentinel 1,12
2018-08-12,4097, Sentinel 2,10
2021-09-08,4087, Sentinel 2,5
2019-01-04,3641, Sentinel 1,6
2020-01-16,3553, Sentinel 1,12
2022-07-21,3609, Sentinel 1,12
2021-08-26,3907, Sentinel 1,12
2020-01-19,3869, Sentinel 1,6
2021-01-20,3520, Sentinel 1,12
2022-06-22,3849, Sentinel 2,10
2020-10-26,3544, Sentinel 1,6
2018-08-06,3877, Sentinel 2,5
2016-12-10,3158, Sentinel 1,6
2020-02-01,3436, Sentinel 1,12
2019-01-12,4137, Sentinel 1,6
2020-09-16,3493, Sentinel 1,12
2019-01-16,4005, Sentinel 1,12
2022-12-05,3319, Sentinel 1,12
2022-09-11,3877, Sentinel 2,5
2018-03-16,3907, Sentinel 1,6
2021-01-07,3665, Sentinel 1,6
2018-10-25,3731, Sentinel 1,6
2020-10-31,3719, Sentinel 1,6
2017-01-27,3210, Sentinel 1,6
2018-04-01,3746, Sentinel 1,12
2017-08-24,3661, Sentinel 1,6
2018-09-18,3583, Sentinel 1,6
2020-01-11,3339, Sentinel 1,6
2020-04-01,3510, Sentinel 1,12
2021-07-20,3993, Sentinel 2,10
2018-07-23,3582, Sentinel 1,12
2022-06-22,3822, Sentinel 1,12
2016-09-26,3114, Sentinel 1,12
2019-07-19,3540, Sentinel 1,12
2021-10-17,3547, Sentinel 1,12
2018-03-01,3436, Sentinel 1,12
2020-06-12,3588, Sentinel 1,12
2021-05-07,3696, Sentinel 2,5
2021-04-16,3984, Sentinel 2,5
2017-04-03,3516, Sentinel 1,6
2021-12-02,3604, Sentinel 1,6
2020-10-08,3712, Sentinel 1,6
2021-01-13,4062, Sentinel 1,6
2020-06-03,3555, Sentinel 1,6
2016-05-24,3260, Sentinel 1,12
2017-09-17,3330, Sentinel 1,6
2019-06-13,3531, Sentinel 1,12
2019-06-19,3943, Sentinel 2,5
2020-12-17,3608, Sentinel 1,12
2017-08-28,3544, Sentinel 1,12
2019-08-11,3569, Sentinel 1,12
2018-02-08,3942, Sentinel 1,12
2020-08-05,3640, Sentinel 1,12
2017-01-04,3637, Sentinel 1,6
2017-10-26,3645, Sentinel 1,12
2022-04-21,4010, Sentinel 2,5
2021-02-01,3499, Sentinel 1,12
2017-09-26,3519, Sentinel 1,12
2019-04-20,3565, Sentinel 1,12
2018-08-26,3595, Sentinel 1,6
2019-11-18,3088, Sentinel 1,6
2020-11-07,3726, Sentinel 1,6
2017-03-06,3346, Sentinel 1,12
2020-07-18,3883, Sentinel 2,5
2019-08-08,3484, Sentinel 1,6
2018-05-06,3423, Sentinel 1,12
2021-09-15,4035, Sentinel 2,10
2021-03-21,3522, Sentinel 1,12
2021-05-04,3465, Sentinel 2,5
2017-07-20,3419, Sentinel 1,6
2017-12-05,3803, Sentinel 1,6
2016-11-07,3177, Sentinel 1,12
2021-09-26,3855, Sentinel 2,10
2020-04-08,3664, Sentinel 1,12
2022-08-14,3827, Sentinel 2,10
2021-10-04,4081, Sentinel 2,5
2017-01-11,3172, Sentinel 1,12
2019-09-23,3643, Sentinel 1,12
2022-05-15,3601, Sentinel 1,12
2017-01-06,3356, Sentinel 1,12
2018-12-02,3671, Sentinel 1,12
2020-09-17,3746, Sentinel 1,12
2022-11-06,3361, Sentinel 1,12
2018-07-11,3552, Sentinel 1,12
2020-08-11,3573, Sentinel 1,12
2018-08-22,3631, Sentinel 1,12
2017-09-24,3421, Sentinel 1,6
2015-12-13,3627, Sentinel 1,12
2021-05-15,3572, Sentinel 1,12
2019-10-25,3772, Sentinel 1,6
2018-02-18,3526, Sentinel 1,12
2020-08-25,3879, Sentinel 2,5
2020-05-04,3496, Sentinel 1,6
2021-04-02,3409, Sentinel 1,12
2021-01-04,3626, Sentinel 1,12
2022-05-26,3869, Sentinel 2,10
2021-06-10,3659, Sentinel 1,6
2018-03-19,3623, Sentinel 1,12
2018-07-14,3478, Sentinel 1,6
2020-08-16,3962, Sentinel 2,10
2017-06-19,3664, Sentinel 2,10
2020-10-23,3450, Sentinel 1,12
2022-01-27,3741, Sentinel 1,12
2017-12-17,3629, Sentinel 1,6
2021-05-02,3933, Sentinel 2,5
2018-02-05,4011, Sentinel 1,6
2018-01-29,4176, Sentinel 1,6
2021-07-26,3604, Sentinel 1,12
2018-04-21,3809, Sentinel 1,6
2017-11-22,3426, Sentinel 1,6
2021-07-09,3650, Sentinel 1,12
2018-02-04,4083, Sentinel 1,6
2022-11-25,3446, Sentinel 1,12
2021-11-23,3868, Sentinel 1,12
2021-10-14,3722, Sentinel 1,6
2017-10-30,3384, Sentinel 1,6
2021-08-07,3683, Sentinel 1,12
2016-12-22,3313, Sentinel 1,6
2020-12-07,3488, Sentinel 1,6
2018-07-06,3575, Sentinel 1,12
2022-06-27,3859, Sentinel 2,10
2018-07-19,3839, Sentinel 2,5
2016-09-14,3180, Sentinel 1,12
2016-11-06,3116, Sentinel 1,12
2017-03-30,3240, Sentinel 1,12
2016-12-30,3203, Sentinel 1,12
2019-01-28,3510, Sentinel 1,6
2021-09-23,3716, Sentinel 1,12
2017-05-14,3455, Sentinel 1,6
2017-09-23,3373, Sentinel 1,6
2021-06-13,3478, Sentinel 1,12
2022-10-18,3434, Sentinel 1,12
2019-07-31,3599, Sentinel 1,12
2020-12-08,3912, Sentinel 1,6
2018-04-22,3731, Sentinel 1,6
2020-12-17,3779, Sentinel 1,12
2019-08-17,3349, Sentinel 1,12
2021-06-20,3670, Sentinel 1,12
2021-06-23,3855, Sentinel 2,5
2021-07-05,3443, Sentinel 1,6
2018-10-01,3503, Sentinel 1,6
2021-09-19,3941, Sentinel 2,5
2018-10-18,3176, Sentinel 1,6
2019-05-14,3534, Sentinel 1,12
2022-03-30,3850, Sentinel 2,5
2021-06-02,3710, Sentinel 1,12
2018-07-16,3994, Sentinel 2,10
2017-07-26,3666, Sentinel 1,6
2019-03-02,3771, Sentinel 1,12
2020-02-16,3708, Sentinel 1,6
2021-05-09,3811, Sentinel 2,10
2020-03-11,3660, Sentinel 1,6
2018-03-07,3548, Sentinel 1,12
2021-03-13,3801, Sentinel 1,6
2020-05-26,3769, Sentinel 1,12
2017-06-05,3463, Sentinel 1,12
2018-01-30,3883, Sentinel 1,6
2020-03-06,3656, Sentinel 1,6
2017-12-13,3772, Sentinel 1,12
2018-01-24,3972, Sentinel 1,6
2020-08-15,3726, Sentinel 1,6
2017-10-29,3506, Sentinel 1,6
2016-10-26,3125, Sentinel 1,12
2016-08-09,3255, Sentinel 1,12
2018-03-10,3414, Sentinel 1,6
2016-10-05,3275, Sentinel 1,6
2018-07-09,3641, Sentinel 1,6
2017-12-23,3733, Sentinel 1,6
2018-11-06,3558, Sentinel 1,6
2020-01-13,3972, Sentinel 1,6
2018-07-27,3636, Sentinel 1,6
2020-08-29,3902, Sentinel 2,10
2020-07-09,3719, Sentinel 1,6
2020-06-01,3749, Sentinel 1,12
2019-11-22,3474, Sentinel 1,12
2017-08-22,3481, Sentinel 1,12
2016-09-02,3239, Sentinel 1,12
2018-07-30,3764, Sentinel 1,12
2019-07-16,3507, Sentinel 1,6
2019-01-23,3641, Sentinel 1,6
2016-03-01,3740, Sentinel 1,12
2019-10-26,3449, Sentinel 1,6
2020-07-27,3985, Sentinel 2,10
2022-05-06,3888, Sentinel 2,10
2021-05-11,3445, Sentinel 1,6
2022-09-05,3814, Sentinel 2,10
2021-04-23,3880, Sentinel 2,10
2021-07-08,3519, Sentinel 1,12
2018-01-13,3698, Sentinel 1,12
2018-07-03,3606, Sentinel 1,6
2020-01-21,3432, Sentinel 1,12
2019-05-27,3889, Sentinel 2,5
2017-05-23,3568, Sentinel 1,12
2021-10-09,4105, Sentinel 2,5
2018-05-01,3586, Sentinel 1,12
2018-07-18,3647, Sentinel 1,12
2020-02-11,3841, Sentinel 1,6
2020-11-06,3491, Sentinel 1,6
2021-03-30,3469, Sentinel 1,6
2016-03-11,3409, Sentinel 1,12
2019-02-06,3575, Sentinel 1,12
2021-04-06,3943, Sentinel 2,5
2018-10-09,3507, Sentinel 1,12
2021-03-31,3517, Sentinel 1,6
2020-11-24,3414, Sentinel 1,6
2017-11-20,3757, Sentinel 1,12
2018-12-06,3485, Sentinel 1,6
2017-09-27,3377, Sentinel 1,12
2020-11-13,3859, Sentinel 1,6
2020-08-17,3858, Sentinel 2,5
2021-05-14,3549, Sentinel 1,12
2017-05-20,3454, Sentinel 1,6
2021-09-17,3530, Sentinel 1,12
2019-02-15,3414, Sentinel 1,6
2020-06-22,3483, Sentinel 1,6
2017-07-08,3590, Sentinel 1,6
2015-06-16,3797, Sentinel 1,12
2022-09-30,3713, Sentinel 2,10
2018-09-30,3465, Sentinel 1,6
2021-09-15,3557, Sentinel 1,6
2019-12-19,3901, Sentinel 1,6
2020-05-05,3919, Sentinel 1,6
2022-01-05,3779, Sentinel 1,12
2020-07-10,3902, Sentinel 2,10
2018-09-15,3652, Sentinel 1,12
2021-05-06,3477, Sentinel 1,6
2018-12-25,3728, Sentinel 1,6
2021-04-05,3249, Sentinel 1,6
2020-04-29,3736, Sentinel 1,6
2021-09-03,3506, Sentinel 1,6
2021-06-20,3836, Sentinel 2,5
2020-03-02,3634, Sentinel 1,12
2022-06-12,3971, Sentinel 2,10
2022-09-10,3790, Sentinel 2,10
2019-09-25,3379, Sentinel 1,6
2018-01-18,4220, Sentinel 1,6
2017-01-12,3380, Sentinel 1,12
2017-10-18,3568, Sentinel 1,6
2021-10-12,3694, Sentinel 1,12
2021-07-05,3663, Sentinel 2,5
2019-01-10,3924, Sentinel 1,12
2021-01-05,3373, Sentinel 1,6
2018-11-20,3669, Sentinel 1,12
2019-07-25,3577, Sentinel 1,12
2017-10-09,3537, Sentinel 1,12
2016-11-01,3178, Sentinel 1,12
2021-05-17,3873, Sentinel 2,5
2020-08-02,3661, Sentinel 1,6
2018-02-15,3428, Sentinel 1,6
2020-01-12,3520, Sentinel 1,6
2020-07-07,3974, Sentinel 2,10
2019-03-06,3561, Sentinel 1,6
2021-05-11,3947, Sentinel 2,5
2022-09-08,3780, Sentinel 2,5
2020-01-23,4102, Sentinel 1,12
2016-12-28,3382, Sentinel 1,6
2017-08-12,3499, Sentinel 1,6
2019-03-21,3627, Sentinel 1,12
2020-11-19,3764, Sentinel 1,6
2017-11-05,3364, Sentinel 1,6
2019-01-25,4157, Sentinel 1,6
2018-04-24,3512, Sentinel 1,12
2021-10-01,4029, Sentinel 2,10
2022-05-11,3965, Sentinel 2,5
2022-11-11,3171, Sentinel 1,12
2018-04-16,3643, Sentinel 1,6
2018-10-15,3556, Sentinel 1,12
2021-03-07,3706, Sentinel 1,6
2017-04-21,3157, Sentinel 1,6
2021-12-17,3652, Sentinel 1,12
2018-10-12,3875, Sentinel 1,6
2019-08-12,3838, Sentinel 2,10
2018-01-21,3984, Sentinel 1,12
2019-10-19,3309, Sentinel 1,6
2016-12-23,2997, Sentinel 1,6
2019-01-28,4026, Sentinel 1,12
2020-08-17,3599, Sentinel 1,12
2017-12-19,3543, Sentinel 1,12
2019-01-13,3609, Sentinel 1,12
2019-01-12,3779, Sentinel 1,6
2022-08-07,3531, Sentinel 1,12
2021-06-04,3553, Sentinel 1,6
2022-03-29,3963, Sentinel 2,10
2016-09-19,3046, Sentinel 1,12
2018-11-17,4105, Sentinel 1,6
2020-08-29,3538, Sentinel 1,12
2018-01-02,3658, Sentinel 1,12
2020-12-19,3747, Sentinel 1,6
2018-09-04,3738, Sentinel 1,12
2017-08-16,3629, Sentinel 1,12
2018-10-22,3821, Sentinel 1,12
2020-06-30,3473, Sentinel 1,12
2018-12-03,3645, Sentinel 1,12
2022-05-01,3943, Sentinel 2,5
2020-08-06,4004, Sentinel 2,10
2019-08-06,3584, Sentinel 1,12
2021-09-23,4000, Sentinel 2,5
2020-09-08,3705, Sentinel 1,6
2017-01-20,3220, Sentinel 1,6
2017-01-17,3640, Sentinel 1,6
2021-07-21,3627, Sentinel 1,12
2016-02-11,3493, Sentinel 1,12
2021-01-04,3934, Sentinel 1,12
2021-01-01,3890, Sentinel 1,6
2020-02-29,3414, Sentinel 1,6
2020-09-20,3668, Sentinel 1,6
2019-04-05,3879, Sentinel 1,6
2021-01-08,3587, Sentinel 1,12
2017-01-23,3225, Sentinel 1,12
2022-07-14,3445, Sentinel 1,12
2019-12-21,3473, Sentinel 1,12
2021-09-11,2628, Sentinel 2,10
2021-12-20,3340, Sentinel 1,6
2022-07-15,3880, Sentinel 2,10
2020-03-08,3571, Sentinel 1,12
2022-06-03,3785, Sentinel 1,12
2018-01-27,3931, Sentinel 1,12
2019-01-01,3732, Sentinel 1,12
2020-12-14,3589, Sentinel 1,6
2017-02-02,3703, Sentinel 1,6
2021-05-16,4027, Sentinel 2,5
2020-01-20,3771, Sentinel 1,12
2019-03-29,3527, Sentinel 1,6
2019-07-16,3831, Sentinel 2,10
2019-10-19,3798, Sentinel 2,5
2021-06-07,3636, Sentinel 1,12
2017-11-07,3496, Sentinel 1,12
2021-11-07,3513, Sentinel 1,6
2015-10-26,3643, Sentinel 1,12
2021-09-18,4068, Sentinel 2,5
2015-07-10,3670, Sentinel 1,12
2017-07-25,3640, Sentinel 1,6
2017-09-18,3592, Sentinel 1,6
2019-12-09,3473, Sentinel 1,12
2021-11-19,3401, Sentinel 1,6
2021-12-24,3674, Sentinel 1,12
2018-11-03,3562, Sentinel 1,12
2018-11-27,3643, Sentinel 1,12
2017-01-05,3973, Sentinel 1,6
2016-01-23,3447, Sentinel 1,12
2016-04-11,3413, Sentinel 1,12
2022-12-17,3082, Sentinel 1,12
2020-08-19,3911, Sentinel 2,10
2019-04-28,3948, Sentinel 1,6
2016-06-11,3580, Sentinel 2,10
2017-12-20,3802, Sentinel 1,12
2017-11-10,3656, Sentinel 1,6
2020-03-23,3503, Sentinel 1,6
2016-07-09,3171, Sentinel 1,12
2019-06-27,3466, Sentinel 1,6
2018-06-14,3613, Sentinel 1,6
2018-06-12,3694, Sentinel 1,12
2018-10-13,3548, Sentinel 1,6
2022-08-09,3539, Sentinel 1,12
2020-06-18,3588, Sentinel 1,12
2020-05-23,3749, Sentinel 1,6
2019-01-18,3953, Sentinel 1,6
2019-12-30,3209, Sentinel 1,6
2016-09-29,3203, Sentinel 1,6
2021-02-23,3565, Sentinel 1,6
2018-03-04,3653, Sentinel 1,6
2018-10-03,3580, Sentinel 1,12
2018-12-30,3746, Sentinel 1,6
2021-06-15,3676, Sentinel 1,12
2019-01-26,3717, Sentinel 1,12
2017-08-07,3849, Sentinel 2,10
2016-07-23,3384, Sentinel 1,12
2021-07-25,3984, Sentinel 2,10
2021-12-11,3720, Sentinel 1,12
2020-10-06,3798, Sentinel 2,5
2021-01-17,3652, Sentinel 1,6
2019-12-06,3465, Sentinel 1,6
2017-07-29,4066, Sentinel 2,5
2020-05-31,3422, Sentinel 1,12
2019-03-30,3443, Sentinel 1,6
2019-07-07,3486, Sentinel 1,12
2018-09-01,3692, Sentinel 1,6
2021-07-11,3870, Sentinel 2,5
2017-03-18,3379, Sentinel 1,12
2017-07-22,3473, Sentinel 1,12
2020-12-14,3952, Sentinel 1,6
2020-02-05,3596, Sentinel 1,6
2019-06-01,3591, Sentinel 1,12
2017-01-17,3415, Sentinel 1,12
2020-12-21,4041, Sentinel 1,6
2017-06-20,3579, Sentinel 1,6
2018-02-26,3472, Sentinel 1,6
2017-08-27,3545, Sentinel 1,12
2021-04-04,3756, Sentinel 1,12
2021-04-12,3523, Sentinel 1,6
2017-09-20,3435, Sentinel 1,12
2021-10-29,3686, Sentinel 1,12
2021-06-05,3858, Sentinel 2,10
2018-06-08,3523, Sentinel 1,6
2022-08-26,3776, Sentinel 2,10
2019-01-19,4056, Sentinel 1,6
2021-11-16,3685, Sentinel 1,12
2016-12-13,3290, Sentinel 1,12
2019-09-08,3315, Sentinel 1,6
2020-01-01,3704, Sentinel 1,6
2020-05-17,3239, Sentinel 1,6
2019-07-09,3727, Sentinel 2,5
2019-12-07,3373, Sentinel 1,6
2016-10-13,3291, Sentinel 1,12
2021-08-19,3811, Sentinel 1,12
2022-06-05,3820, Sentinel 2,5
2016-05-29,3288, Sentinel 1,12
2017-05-12,3384, Sentinel 1,12
2021-01-11,3607, Sentinel 1,6
2019-12-24,3653, Sentinel 1,6
2021-04-09,3594, Sentinel 1,12
2017-04-15,3361, Sentinel 1,6
2016-12-27,3123, Sentinel 1,6
2021-09-26,3764, Sentinel 1,6
2016-10-02,3473, Sentinel 1,12
2021-02-05,3402, Sentinel 1,6
2019-02-10,3708, Sentinel 1,6
2021-02-17,3875, Sentinel 1,6
2022-10-18,3569, Sentinel 2,5
2018-02-01,3572, Sentinel 1,12
2020-07-18,3936, Sentinel 1,12
2017-06-06,3776, Sentinel 2,10
2016-03-18,3419, Sentinel 1,12
2020-05-10,3535, Sentinel 1,6
2016-12-07,3324, Sentinel 1,12
2021-11-29,3562, Sentinel 1,12
2022-01-05,4013, Sentinel 1,12
2022-03-18,3798, Sentinel 1,12
2021-04-11,3901, Sentinel 2,5
2020-07-15,3941, Sentinel 2,5
2022-09-24,3385, Sentinel 1,12
2019-12-12,3512, Sentinel 1,6
2019-12-23,3875, Sentinel 1,12
2021-07-22,3691, Sentinel 1,6
2022-06-20,3987, Sentinel 2,5
2019-02-21,3430, Sentinel 1,6
2021-07-23,3585, Sentinel 1,6
2018-08-14,3783, Sentinel 1,6
2017-10-05,3460, Sentinel 1,6
2021-04-26,3699, Sentinel 1,12
2017-11-01,3386, Sentinel 1,12
2021-07-17,3660, Sentinel 1,6
2019-04-25,3715, Sentinel 1,12
2021-05-11,3963, Sentinel 2,10
2022-05-01,3884, Sentinel 2,10
2020-09-11,3598, Sentinel 1,12
2019-07-16,3943, Sentinel 2,5
2018-08-16,3549, Sentinel 1,12
2021-04-23,3692, Sentinel 1,6
2020-01-26,4031, Sentinel 1,6
2022-02-20,3658, Sentinel 1,12
2019-01-02,3757, Sentinel 1,12
2021-01-03,3495, Sentinel 1,12
2017-08-21,3546, Sentinel 1,12
2017-11-11,3499, Sentinel 1,6
2021-11-01,3644, Sentinel 1,6
2021-02-28,3556, Sentinel 1,6
2018-06-03,3501, Sentinel 1,6
2019-04-14,3551, Sentinel 1,12
2018-05-07,3732, Sentinel 1,12
2019-08-14,3386, Sentinel 1,6
2018-01-08,3662, Sentinel 1,12
2019-09-14,3401, Sentinel 1,6
2020-07-24,3491, Sentinel 1,12
2021-07-27,3954, Sentinel 2,10
2022-08-27,3923, Sentinel 2,10
2015-01-23,4024, Sentinel 1,12
2020-02-28,3707, Sentinel 1,6
2019-12-29,3541, Sentinel 1,12
2019-11-25,3506, Sentinel 1,6
2022-06-23,3951, Sentinel 2,5
2021-10-20,3639, Sentinel 1,6
2019-07-22,3738, Sentinel 1,6
2017-01-04,3573, Sentinel 1,6
2016-03-23,3348, Sentinel 1,12
2020-11-30,3838, Sentinel 1,6
2021-01-17,3935, Sentinel 1,12
2018-05-22,3458, Sentinel 1,6
2017-06-26,3421, Sentinel 1,6
2020-01-24,3859, Sentinel 1,6
2021-08-27,3756, Sentinel 1,6
2018-01-06,3878, Sentinel 1,6
2018-12-08,3653, Sentinel 1,12
2021-08-30,3655, Sentinel 1,12
2018-09-12,3672, Sentinel 1,6
2019-08-25,3745, Sentinel 2,10
2020-12-06,3593, Sentinel 1,6
2021-09-24,3828, Sentinel 1,12
2020-05-02,3652, Sentinel 1,12
2022-07-20,3962, Sentinel 2,5
2022-07-25,3849, Sentinel 2,10
2022-09-13,3757, Sentinel 2,5
2020-08-25,3640, Sentinel 1,12
2022-07-26,3468, Sentinel 1,12
2017-01-10,3560, Sentinel 1,6
2020-07-04,3685, Sentinel 1,6
2020-12-11,3957, Sentinel 1,12
2016-08-28,3397, Sentinel 1,12
2020-09-23,3729, Sentinel 1,12
2017-06-01,3417, Sentinel 1,6
2019-12-27,4032, Sentinel 1,6
2018-08-02,3831, Sentinel 1,6
2015-08-27,3728, Sentinel 1,12
2016-12-19,3260, Sentinel 1,12
2016-06-05,3451, Sentinel 1,12
2019-04-11,3663, Sentinel 1,6
2017-08-04,3446, Sentinel 1,12
2021-06-14,3587, Sentinel 1,12
2021-10-05,4025, Sentinel 2,10
2019-06-19,3462, Sentinel 1,12
2020-08-24,4045, Sentinel 2,5
2018-10-06,3831, Sentinel 1,6
2018-12-25,4093, Sentinel 1,6
2021-08-02,3767, Sentinel 1,12
2019-01-16,3582, Sentinel 1,6
2016-12-01,3336, Sentinel 1,12
2018-08-25,3467, Sentinel 1,6
2021-05-29,3782, Sentinel 1,6
2020-03-30,3807, Sentinel 1,6
2021-01-08,4038, Sentinel 1,6
2020-09-04,3585, Sentinel 1,12
2018-08-17,3717, Sentinel 1,12
2022-10-03,3733, Sentinel 2,5
2016-01-30,3515, Sentinel 1,12
2022-04-04,4114, Sentinel 2,5
2019-08-15,3500, Sentinel 1,6
2021-06-22,3900, Sentinel 2,10
2022-08-31,3423, Sentinel 1,12
2017-09-15,3715, Sentinel 1,12
2018-10-16,3685, Sentinel 1,12
2021-05-14,3908, Sentinel 2,10
2020-07-25,3624, Sentinel 1,12
2019-05-29,3862, Sentinel 2,10
2016-10-11,2661, Sentinel 1,6
2020-10-29,3606, Sentinel 1,12
2018-08-20,4025, Sentinel 2,5
2019-03-24,3635, Sentinel 1,6
2019-06-09,3622, Sentinel 1,6
2018-01-09,3902, Sentinel 1,6
2019-08-08,4004, Sentinel 2,5
2016-05-12,3546, Sentinel 2,10
2020-02-22,3598, Sentinel 1,6
2017-05-27,3643, Sentinel 1,6
2021-05-09,4121, Sentinel 2,5
2019-02-09,4148, Sentinel 1,6
2019-07-30,3508, Sentinel 1,12
2018-04-30,3449, Sentinel 1,12
2018-12-22,4046, Sentinel 1,12
2019-01-06,3984, Sentinel 1,6
2018-03-20,3567, Sentinel 1,12
2021-09-05,3325, Sentinel 1,12
2017-12-31,3430, Sentinel 1,12
2019-02-22,3362, Sentinel 1,6
2022-10-30,3338, Sentinel 1,12
2017-10-17,3674, Sentinel 1,6
2017-12-30,3896, Sentinel 1,6
2017-06-25,3403, Sentinel 1,6
2020-04-04,3612, Sentinel 1,6
2021-04-14,3818, Sentinel 2,10
2020-03-12,3324, Sentinel 1,6
2020-12-02,3506, Sentinel 1,6
2021-10-21,3793, Sentinel 1,6
2021-09-25,4045, Sentinel 2,10
2018-02-11,3274, Sentinel 1,12
2020-10-11,3912, Sentinel 1,12
2022-04-26,3900, Sentinel 2,5
2019-08-29,3458, Sentinel 1,12
2021-12-22,3619, Sentinel 1,12
2021-03-22,3637, Sentinel 1,12
2017-11-08,3781, Sentinel 1,12
2021-10-18,4046, Sentinel 2,5
2018-11-11,3208, Sentinel 1,6
2021-06-17,3479, Sentinel 1,6
2020-01-20,4264, Sentinel 1,6
2016-06-03,3340, Sentinel 1,12
2018-08-29,3603, Sentinel 1,12
2021-06-28,3645, Sentinel 2,5
2021-04-24,4042, Sentinel 1,6
2019-09-19,3781, Sentinel 1,6
2019-11-13,3548, Sentinel 1,6
2017-08-10,3540, Sentinel 1,12
2017-06-08,3476, Sentinel 1,6
2021-07-29,3685, Sentinel 1,6
2018-06-09,3626, Sentinel 1,6
2017-11-13,3648, Sentinel 1,12
2017-03-16,3306, Sentinel 1,6
2018-10-19,3341, Sentinel 1,6
2020-04-19,3623, Sentinel 1,12
2018-08-23,3801, Sentinel 1,12
2017-04-23,3502, Sentinel 1,12
2018-12-09,3574, Sentinel 1,12
2016-12-21,3085, Sentinel 1,6
2020-07-15,3834, Sentinel 1,6
2018-11-15,3748, Sentinel 1,12
2017-09-30,3576, Sentinel 1,6
2017-05-30,3488, Sentinel 1,12
2019-09-01,3453, Sentinel 1,6
2020-06-09,3616, Sentinel 1,6
2018-10-24,3461, Sentinel 1,6
2021-10-13,4025, Sentinel 2,5
2018-02-23,3505, Sentinel 1,12
2016-10-08,3195, Sentinel 1,12
2021-06-23,3583, Sentinel 1,6
2020-12-01,3750, Sentinel 1,6
2018-11-12,3847, Sentinel 1,6
2019-08-12,3557, Sentinel 1,12
2018-11-26,3568, Sentinel 1,12
2016-09-09,3198, Sentinel 1,12
2022-04-09,3755, Sentinel 2,5
2017-10-11,3477, Sentinel 1,6
2022-07-22,3891, Sentinel 2,10
2020-01-17,3286, Sentinel 1,6
2019-11-28,3714, Sentinel 1,12
2016-04-23,3391, Sentinel 1,12
2021-05-08,3669, Sentinel 1,12
2020-08-09,4024, Sentinel 2,5
2019-08-13,3735, Sentinel 2,5
2016-12-12,3216, Sentinel 1,12
2019-08-24,3462, Sentinel 1,12
2019-05-26,3573, Sentinel 1,12
2020-02-08,3657, Sentinel 1,12
2016-01-18,3519, Sentinel 1,12
2018-02-11,3936, Sentinel 1,6
2021-10-01,3956, Sentinel 1,12
2017-01-01,3365, Sentinel 1,12
2018-06-24,3934, Sentinel 2,10
2022-03-25,4025, Sentinel 2,5
2018-06-20,3548, Sentinel 1,6
2020-06-13,3685, Sentinel 1,12
2016-11-30,2967, Sentinel 1,12
2020-07-16,3667, Sentinel 1,6
2019-08-10,3783, Sentinel 2,5
2019-07-24,3514, Sentinel 1,12
2021-03-18,3845, Sentinel 1,6
2018-07-12,4095, Sentinel 2,5
2017-05-21,3604, Sentinel 1,6
2017-02-01,2890, Sentinel 1,6
2016-11-19,3083, Sentinel 1,12
2020-03-03,3479, Sentinel 1,12
2021-01-18,3726, Sentinel 1,6
2020-10-30,3868, Sentinel 1,12
2020-07-03,3452, Sentinel 1,6
2017-07-04,3399, Sentinel 1,12
2018-09-03,3782, Sentinel 1,12
2018-06-24,3706, Sentinel 1,12
2018-06-23,3617, Sentinel 1,12
2019-11-16,3414, Sentinel 1,12
2021-11-08,3739, Sentinel 1,6
2018-01-04,3875, Sentinel 1,6
2017-07-11,3647, Sentinel 1,12
2021-06-25,3839, Sentinel 2,5
2017-07-13,3529, Sentinel 1,6
2018-03-08,3578, Sentinel 1,12
2021-09-23,4015, Sentinel 2,10
2020-09-28,3585, Sentinel 1,12
2017-12-11,3848, Sentinel 1,6
2018-01-11,3631, Sentinel 1,6
2018-02-20,3496, Sentinel 1,6
2015-07-22,3660, Sentinel 1,12
2020-02-25,3494, Sentinel 1,12
2018-01-15,4053, Sentinel 1,12
2020-04-25,3648, Sentinel 1,12
2019-11-09,3480, Sentinel 1,12
2018-11-08,3736, Sentinel 1,12
2022-10-06,3354, Sentinel 1,12
2020-07-30,3499, Sentinel 1,12
2018-08-22,4045, Sentinel 2,10
2017-05-26,3438, Sentinel 1,6
2017-06-07,3429, Sentinel 1,6
2021-07-20,3645, Sentinel 1,12
2020-01-29,3486, Sentinel 1,6
2018-12-26,4304, Sentinel 1,6
2022-11-30,3270, Sentinel 1,12
2015-12-30,3520, Sentinel 1,12
2020-12-26,3833, Sentinel 1,6
2019-07-21,3637, Sentinel 1,6
2018-07-15,3637, Sentinel 1,6
2021-09-11,3521, Sentinel 1,12
2020-10-13,4003, Sentinel 1,6
2021-02-11,3329, Sentinel 1,6
2019-10-20,3353, Sentinel 1,6
2021-06-18,4004, Sentinel 2,5
