mid_date, v [m/yr], satellite, dt (days)
2021-09-03,1538, Sentinel 2,10
2021-09-20,1492, Sentinel 2,10
2019-06-07,1535, Sentinel 1,12
2017-07-05,1503, Sentinel 1,12
2020-07-13,1519, Sentinel 1,12
2019-07-01,1521, Sentinel 1,12
2021-08-09,1521, Sentinel 1,6
2018-07-05,1536, Sentinel 1,12
2022-10-01,1488, Sentinel 1,12
2021-05-14,1442, Sentinel 2,5
2015-08-03,1479, Sentinel 1,12
2020-05-20,1332, Sentinel 1,12
2019-08-15,1560, Sentinel 2,10
2015-08-15,1484, Sentinel 1,12
2022-05-31,1492, Sentinel 2,10
2020-06-12,1505, Sentinel 1,12
2017-09-12,1685, Sentinel 1,6
2021-10-01,1442, Sentinel 2,5
2017-12-04,1363, Sentinel 1,6
2021-06-07,1495, Sentinel 1,12
2020-07-15,1574, Sentinel 2,10
2021-08-15,1700, Sentinel 1,6
2021-05-06,1442, Sentinel 2,5
2019-06-06,1581, Sentinel 2,5
2018-08-27,1509, Sentinel 2,10
2016-08-26,1533, Sentinel 1,12
2022-06-08,1534, Sentinel 1,12
2018-07-17,1451, Sentinel 1,12
2021-05-01,1492, Sentinel 2,5
2017-10-14,1484, Sentinel 1,12
2015-10-02,1530, Sentinel 1,12
2021-07-04,1528, Sentinel 1,6
2021-06-27,1483, Sentinel 1,12
2019-09-02,1566, Sentinel 1,6
2022-08-04,1556, Sentinel 2,10
2020-05-29,1643, Sentinel 1,6
2021-08-24,1473, Sentinel 1,12
2016-10-29,1757, Sentinel 1,6
2016-08-21,1430, Sentinel 1,12
2020-06-03,1497, Sentinel 1,6
2022-10-08,1689, Sentinel 1,12
2021-09-27,1270, Sentinel 1,6
2017-07-23,1497, Sentinel 1,12
2021-10-03,1510, Sentinel 2,10
2019-09-01,1840, Sentinel 1,6
2019-09-20,2003, Sentinel 1,6
2020-07-12,1498, Sentinel 1,12
2017-07-23,1587, Sentinel 2,10
2022-05-16,1707, Sentinel 2,10
2019-11-01,1631, Sentinel 1,6
2019-08-17,1422, Sentinel 1,12
2016-08-27,1533, Sentinel 2,10
2017-09-02,1431, Sentinel 1,12
2022-08-14,1454, Sentinel 1,12
2021-08-10,1491, Sentinel 1,6
2022-09-02,1503, Sentinel 1,12
2018-06-11,1501, Sentinel 2,5
2017-06-04,1504, Sentinel 1,12
2021-05-03,1809, Sentinel 1,12
2019-10-11,1453, Sentinel 1,12
2020-07-10,1511, Sentinel 1,6
2022-05-04,1579, Sentinel 2,5
2016-05-02,1540, Sentinel 2,10
2019-10-25,1626, Sentinel 1,6
2019-06-12,1464, Sentinel 1,12
2018-06-29,1478, Sentinel 1,12
2021-09-13,1532, Sentinel 2,5
2016-09-06,1510, Sentinel 2,10
2018-10-21,1499, Sentinel 1,12
2020-07-28,1768, Sentinel 1,6
2021-08-06,1604, Sentinel 2,10
2020-06-30,1556, Sentinel 2,10
2021-07-25,1533, Sentinel 2,5
2019-07-28,1649, Sentinel 1,6
2016-07-28,1532, Sentinel 2,10
2017-07-17,1508, Sentinel 1,12
2020-08-12,1528, Sentinel 1,12
2021-09-10,1510, Sentinel 2,10
2021-09-14,1440, Sentinel 1,6
2019-07-03,1477, Sentinel 1,6
2020-07-13,1579, Sentinel 2,5
2017-08-09,1496, Sentinel 1,12
2022-10-18,1535, Sentinel 2,10
2018-08-19,1410, Sentinel 1,6
2021-10-02,1044, Sentinel 1,6
2021-08-30,1525, Sentinel 1,12
2019-08-15,1579, Sentinel 2,5
2020-07-20,1579, Sentinel 2,5
2018-08-07,1541, Sentinel 1,6
2018-08-30,1486, Sentinel 2,5
2019-07-04,1484, Sentinel 1,6
2022-08-26,1582, Sentinel 1,12
2022-08-22,1581, Sentinel 2,5
2015-09-20,1455, Sentinel 1,12
2019-06-16,1405, Sentinel 1,6
2017-10-06,1467, Sentinel 1,6
2019-07-06,1469, Sentinel 1,12
2021-08-18,1653, Sentinel 1,12
2019-06-22,1555, Sentinel 1,6
2017-08-07,1489, Sentinel 1,6
2021-07-23,1585, Sentinel 2,5
2017-07-10,1621, Sentinel 1,12
2020-08-09,1581, Sentinel 2,10
2021-08-04,1579, Sentinel 2,5
2020-07-17,1579, Sentinel 2,10
2019-06-03,1583, Sentinel 2,10
2021-07-18,1720, Sentinel 2,5
2018-08-05,1553, Sentinel 1,12
2021-09-06,1458, Sentinel 1,12
2017-06-23,1533, Sentinel 2,10
2022-09-19,1518, Sentinel 1,12
2021-07-12,1504, Sentinel 2,10
2022-05-08,1579, Sentinel 2,10
2018-09-06,1756, Sentinel 1,6
2022-06-03,1626, Sentinel 2,5
2017-01-17,1346, Sentinel 1,6
2017-06-14,1444, Sentinel 1,6
2019-06-24,1482, Sentinel 1,12
2020-07-03,1495, Sentinel 1,6
2021-08-01,1602, Sentinel 2,10
2021-04-29,936, Sentinel 1,6
2021-07-02,1523, Sentinel 1,12
2019-08-23,1505, Sentinel 1,12
2017-08-06,1545, Sentinel 1,6
2021-05-05,1619, Sentinel 1,6
2017-06-13,1511, Sentinel 2,10
2021-07-28,1625, Sentinel 2,5
2018-11-24,1311, Sentinel 1,6
2016-08-14,1510, Sentinel 1,12
2019-06-13,1585, Sentinel 2,10
2021-04-26,1508, Sentinel 2,10
2017-06-17,1463, Sentinel 1,12
2017-09-06,1451, Sentinel 1,6
2020-06-20,1515, Sentinel 2,10
2021-09-26,1626, Sentinel 2,5
2016-10-23,1688, Sentinel 1,6
2017-09-21,1417, Sentinel 1,12
2018-07-24,1438, Sentinel 1,12
2022-08-06,1556, Sentinel 2,10
2019-05-23,1531, Sentinel 1,6
2019-07-10,1554, Sentinel 1,6
2021-09-20,1455, Sentinel 1,6
2019-10-02,1524, Sentinel 1,6
2021-06-13,1489, Sentinel 2,5
2022-05-29,1405, Sentinel 2,5
2022-07-30,1489, Sentinel 2,5
2019-11-01,1469, Sentinel 2,5
2017-08-31,1509, Sentinel 1,6
2019-07-24,1480, Sentinel 1,12
2017-10-19,1555, Sentinel 2,10
2017-06-28,1517, Sentinel 1,12
2017-07-06,1560, Sentinel 2,10
2017-09-05,1223, Sentinel 1,6
2022-05-06,1492, Sentinel 2,5
2020-09-07,1377, Sentinel 1,6
2021-07-10,1810, Sentinel 1,6
2022-09-08,1579, Sentinel 2,10
2019-10-14,1530, Sentinel 1,6
2020-07-07,1520, Sentinel 1,12
2019-08-20,1449, Sentinel 1,6
2022-07-25,1579, Sentinel 2,5
2021-04-08,1439, Sentinel 2,10
2019-07-21,1631, Sentinel 2,5
2019-11-08,1602, Sentinel 2,10
2017-09-29,1223, Sentinel 1,6
2021-07-14,1619, Sentinel 1,12
2020-08-21,1485, Sentinel 1,6
2019-07-13,1581, Sentinel 1,12
2018-07-12,1490, Sentinel 1,12
2021-08-13,1589, Sentinel 1,12
2022-10-11,1676, Sentinel 2,5
2018-06-18,1485, Sentinel 1,12
2017-05-24,1553, Sentinel 1,12
2019-08-30,1543, Sentinel 2,5
2020-06-19,1602, Sentinel 1,12
2019-08-02,1411, Sentinel 1,6
2017-07-02,1406, Sentinel 1,6
2021-08-04,1505, Sentinel 1,6
2021-08-27,1418, Sentinel 1,6
2016-07-28,1442, Sentinel 1,12
2019-09-28,1364, Sentinel 1,12
2022-10-03,1500, Sentinel 2,10
2022-10-28,1515, Sentinel 2,10
2017-06-16,1460, Sentinel 1,12
2021-10-03,1495, Sentinel 1,6
2022-07-27,1534, Sentinel 2,10
2018-08-20,1461, Sentinel 1,6
2016-08-04,1476, Sentinel 1,12
2018-09-10,1583, Sentinel 1,12
2022-08-19,1472, Sentinel 1,12
2017-07-01,1777, Sentinel 1,6
2020-08-14,1488, Sentinel 1,6
2021-07-31,1479, Sentinel 1,12
2017-10-12,1504, Sentinel 1,6
2021-11-19,1450, Sentinel 1,6
2017-08-01,1503, Sentinel 1,6
2019-06-09,1525, Sentinel 1,6
2018-07-09,1442, Sentinel 2,5
2021-08-16,1620, Sentinel 1,6
2020-06-17,1710, Sentinel 2,10
2022-04-06,1492, Sentinel 2,5
2021-07-10,1625, Sentinel 2,10
2017-09-03,1489, Sentinel 1,12
2020-06-25,1550, Sentinel 1,12
2022-09-06,1535, Sentinel 2,5
2021-08-25,1479, Sentinel 1,12
2019-07-18,1496, Sentinel 1,12
2018-09-09,1502, Sentinel 2,10
2020-06-04,1591, Sentinel 1,6
2018-09-19,1562, Sentinel 2,10
2021-09-07,1510, Sentinel 1,12
2021-09-19,1378, Sentinel 1,12
2018-01-11,1246, Sentinel 1,6
2019-09-16,1637, Sentinel 1,12
2016-09-23,1581, Sentinel 1,6
2022-03-22,1533, Sentinel 2,5
2022-05-13,1536, Sentinel 2,10
2022-05-03,1536, Sentinel 2,10
2016-10-01,1731, Sentinel 1,12
2018-07-20,1525, Sentinel 1,6
2017-05-29,1385, Sentinel 1,12
2018-08-13,1529, Sentinel 1,6
2019-08-09,1739, Sentinel 1,6
2022-06-15,1513, Sentinel 2,10
2019-07-09,1458, Sentinel 1,6
2019-09-13,1896, Sentinel 1,6
2018-08-25,1560, Sentinel 2,5
2019-10-04,1309, Sentinel 2,10
2022-09-14,1445, Sentinel 1,12
2022-06-25,1492, Sentinel 2,5
2018-07-08,1311, Sentinel 1,6
2019-10-08,1275, Sentinel 1,6
2017-10-09,1534, Sentinel 2,10
2019-07-11,1631, Sentinel 2,5
2017-09-08,1514, Sentinel 1,12
2018-07-26,1499, Sentinel 1,6
2021-06-29,1501, Sentinel 1,6
2020-08-26,1463, Sentinel 1,6
2020-06-06,1476, Sentinel 1,12
2020-08-03,1537, Sentinel 1,6
2021-06-08,1556, Sentinel 1,12
2020-07-09,1409, Sentinel 1,6
2021-08-31,1415, Sentinel 1,12
2018-08-12,1604, Sentinel 2,10
2021-09-08,1535, Sentinel 2,5
2022-07-21,1475, Sentinel 1,12
2021-08-26,1449, Sentinel 1,12
2022-06-22,1467, Sentinel 2,10
2022-09-11,1645, Sentinel 2,5
2021-07-22,1463, Sentinel 1,6
2017-08-24,1493, Sentinel 1,6
2018-09-18,1274, Sentinel 1,6
2021-07-20,1603, Sentinel 2,10
2018-07-23,1548, Sentinel 1,12
2022-06-22,1443, Sentinel 1,12
2019-07-19,1541, Sentinel 1,12
2020-08-23,1612, Sentinel 1,12
2019-07-27,1581, Sentinel 1,6
2021-04-16,1400, Sentinel 2,5
2020-06-27,1439, Sentinel 1,6
2021-08-11,1600, Sentinel 2,10
2017-09-17,1491, Sentinel 1,6
2019-06-13,1497, Sentinel 1,12
2019-06-19,1532, Sentinel 2,5
2017-08-28,1488, Sentinel 1,12
2019-08-11,1375, Sentinel 1,12
2020-08-05,1557, Sentinel 1,12
2017-09-26,1389, Sentinel 1,12
2018-08-26,1490, Sentinel 1,6
2020-07-18,1535, Sentinel 2,5
2021-09-15,1510, Sentinel 2,10
2021-05-04,1664, Sentinel 2,5
2017-07-20,1454, Sentinel 1,6
2016-11-07,1727, Sentinel 1,12
2022-08-14,1512, Sentinel 2,10
2019-09-23,1636, Sentinel 1,12
2018-07-11,1457, Sentinel 1,12
2021-06-16,1461, Sentinel 1,6
2018-08-22,1407, Sentinel 1,12
2017-09-24,1450, Sentinel 1,6
2022-05-26,1474, Sentinel 2,10
2018-07-14,1437, Sentinel 1,6
2020-08-16,1583, Sentinel 2,10
2017-12-17,1585, Sentinel 1,6
2021-07-26,1533, Sentinel 1,12
2020-09-01,1366, Sentinel 1,6
2021-07-09,1598, Sentinel 1,12
2017-10-30,1372, Sentinel 1,6
2021-08-07,1512, Sentinel 1,12
2020-06-15,1464, Sentinel 1,6
2018-07-06,1404, Sentinel 1,12
2022-06-27,1512, Sentinel 2,10
2018-07-19,1538, Sentinel 2,5
2016-09-14,1486, Sentinel 1,12
2017-05-14,1808, Sentinel 1,6
2017-09-23,1490, Sentinel 1,6
2021-06-13,1492, Sentinel 1,12
2019-07-31,1515, Sentinel 1,12
2021-06-20,1517, Sentinel 1,12
2021-07-05,1578, Sentinel 1,6
2018-10-18,1725, Sentinel 1,6
2018-07-16,1560, Sentinel 2,10
2017-07-26,1559, Sentinel 1,6
2020-05-26,1715, Sentinel 1,12
2017-06-05,1529, Sentinel 1,12
2020-08-15,1480, Sentinel 1,6
2017-10-29,1285, Sentinel 1,6
2016-10-26,1552, Sentinel 1,12
2016-08-09,1590, Sentinel 1,12
2016-10-05,2216, Sentinel 1,6
2018-07-09,1444, Sentinel 1,6
2018-07-27,1597, Sentinel 1,6
2020-06-01,1504, Sentinel 1,12
2017-08-22,1558, Sentinel 1,12
2016-09-02,1594, Sentinel 1,12
2018-07-30,1577, Sentinel 1,12
2021-08-21,1687, Sentinel 1,6
2019-07-16,1459, Sentinel 1,6
2019-07-15,1523, Sentinel 1,6
2016-03-01,1445, Sentinel 1,12
2019-10-26,1607, Sentinel 1,6
2022-05-06,1520, Sentinel 2,10
2022-09-05,1539, Sentinel 2,10
2021-04-23,1489, Sentinel 2,10
2021-07-08,1582, Sentinel 1,12
2018-07-03,1526, Sentinel 1,6
2019-05-27,1696, Sentinel 2,5
2020-09-13,1326, Sentinel 1,6
2018-07-18,1498, Sentinel 1,12
2021-04-06,1446, Sentinel 2,5
2017-09-27,1469, Sentinel 1,12
2020-08-17,1535, Sentinel 2,5
2017-05-20,1256, Sentinel 1,6
2020-06-22,1464, Sentinel 1,6
2017-07-08,1490, Sentinel 1,6
2022-09-30,1515, Sentinel 2,10
2021-09-15,1559, Sentinel 1,6
2020-07-10,1558, Sentinel 2,10
2021-05-06,612, Sentinel 1,6
2021-09-03,1477, Sentinel 1,6
2020-05-31,1602, Sentinel 1,12
2019-01-19,1498, Sentinel 1,6
2022-09-10,1584, Sentinel 2,10
2017-10-18,1604, Sentinel 1,6
2019-07-25,1561, Sentinel 1,12
2017-10-09,1434, Sentinel 1,12
2020-07-07,1556, Sentinel 2,10
2021-05-11,1492, Sentinel 2,5
2022-09-08,1533, Sentinel 2,5
2017-08-12,1600, Sentinel 1,6
2017-11-05,1356, Sentinel 1,6
2022-05-11,1672, Sentinel 2,5
2020-08-08,1508, Sentinel 1,6
2019-08-12,1581, Sentinel 2,10
2020-08-17,1531, Sentinel 1,12
2022-08-07,1509, Sentinel 1,12
2022-03-29,1558, Sentinel 2,10
2016-09-19,1421, Sentinel 1,12
2020-08-29,1477, Sentinel 1,12
2018-09-04,1590, Sentinel 1,12
2017-08-16,1625, Sentinel 1,12
2020-06-30,1444, Sentinel 1,12
2022-05-01,1492, Sentinel 2,5
2019-08-06,1552, Sentinel 1,12
2021-09-23,1493, Sentinel 2,5
2021-09-08,1511, Sentinel 1,6
2020-09-08,1334, Sentinel 1,6
2021-07-21,1596, Sentinel 1,12
2022-07-14,1456, Sentinel 1,12
2022-07-15,1556, Sentinel 2,10
2022-06-03,1622, Sentinel 1,12
2019-09-07,1452, Sentinel 1,6
2021-05-16,1486, Sentinel 2,5
2019-10-19,1581, Sentinel 2,5
2021-07-16,1473, Sentinel 1,6
2021-09-18,1535, Sentinel 2,5
2015-07-10,1565, Sentinel 1,12
2017-07-25,1641, Sentinel 1,6
2017-09-18,1464, Sentinel 1,6
2020-06-24,1547, Sentinel 1,12
2016-06-11,1579, Sentinel 2,10
2017-11-10,1494, Sentinel 1,6
2016-07-09,1466, Sentinel 1,12
2018-06-14,1483, Sentinel 1,6
2018-06-12,1539, Sentinel 1,12
2022-08-09,1501, Sentinel 1,12
2020-06-18,1478, Sentinel 1,12
2020-05-23,2293, Sentinel 1,6
2019-01-18,1270, Sentinel 1,6
2016-09-29,1383, Sentinel 1,6
2020-07-27,1390, Sentinel 1,6
2021-06-15,1542, Sentinel 1,12
2017-08-07,1558, Sentinel 2,10
2016-07-23,1494, Sentinel 1,12
2021-07-25,1602, Sentinel 2,10
2020-10-06,1504, Sentinel 2,5
2019-07-07,1563, Sentinel 1,12
2021-09-01,1489, Sentinel 2,5
2018-09-01,1478, Sentinel 1,6
2020-07-30,1600, Sentinel 1,12
2019-10-13,1587, Sentinel 1,6
2019-09-19,1925, Sentinel 1,6
2017-07-22,1493, Sentinel 1,12
2019-06-01,1445, Sentinel 1,12
2019-06-30,1478, Sentinel 1,12
2017-06-20,1509, Sentinel 1,6
2017-08-27,1506, Sentinel 1,12
2019-01-13,1254, Sentinel 1,6
2017-09-20,1425, Sentinel 1,12
2021-06-05,1562, Sentinel 2,10
2018-06-08,1392, Sentinel 1,6
2022-08-26,1438, Sentinel 2,10
2020-06-09,1626, Sentinel 1,6
2019-09-08,1431, Sentinel 1,6
2016-10-13,1587, Sentinel 1,12
2021-08-19,1613, Sentinel 1,12
2021-07-25,1503, Sentinel 1,12
2016-10-02,1777, Sentinel 1,12
2022-10-18,1489, Sentinel 2,5
2017-06-06,1513, Sentinel 2,10
2021-04-11,1543, Sentinel 2,5
2021-10-08,1766, Sentinel 1,6
2020-07-15,1589, Sentinel 2,5
2022-09-24,1388, Sentinel 1,12
2022-06-20,1439, Sentinel 2,5
2021-07-23,1431, Sentinel 1,6
2018-08-14,1497, Sentinel 1,6
2017-10-05,1691, Sentinel 1,6
2021-07-17,1532, Sentinel 1,6
2021-05-11,1510, Sentinel 2,10
2019-07-16,1674, Sentinel 2,5
2017-08-21,1557, Sentinel 1,12
2018-06-03,1649, Sentinel 1,6
2019-09-14,1511, Sentinel 1,6
2021-07-27,1579, Sentinel 2,10
2022-06-23,1672, Sentinel 2,5
2019-07-22,1565, Sentinel 1,6
2017-06-26,1516, Sentinel 1,6
2021-07-13,1665, Sentinel 1,12
2020-08-02,1586, Sentinel 1,6
2018-09-12,1381, Sentinel 1,6
2019-08-25,1536, Sentinel 2,10
2021-09-24,1344, Sentinel 1,12
2022-07-20,1486, Sentinel 2,5
2022-07-25,1580, Sentinel 2,10
2022-09-13,1585, Sentinel 2,5
2020-08-25,1532, Sentinel 1,12
2022-07-26,1521, Sentinel 1,12
2020-07-04,1544, Sentinel 1,6
2021-08-06,1560, Sentinel 1,12
2016-08-28,1429, Sentinel 1,12
2017-06-01,1632, Sentinel 1,6
2018-08-02,1592, Sentinel 1,6
2015-08-27,1620, Sentinel 1,12
2016-06-05,1475, Sentinel 1,12
2019-09-25,1384, Sentinel 1,6
2017-08-04,1531, Sentinel 1,12
2021-06-14,1468, Sentinel 1,12
2021-10-05,1489, Sentinel 2,10
2019-06-19,1469, Sentinel 1,12
2020-08-24,1581, Sentinel 2,5
2021-08-02,1563, Sentinel 1,12
2018-08-25,1361, Sentinel 1,6
2019-10-01,1115, Sentinel 1,6
2021-08-03,1514, Sentinel 1,6
2018-08-17,1407, Sentinel 1,12
2022-10-03,1501, Sentinel 2,5
2019-08-15,1680, Sentinel 1,6
2021-06-22,1581, Sentinel 2,10
2022-08-31,1683, Sentinel 1,12
2017-09-15,1596, Sentinel 1,12
2020-07-25,1526, Sentinel 1,12
2019-05-29,1607, Sentinel 2,10
2016-10-11,1535, Sentinel 1,6
2018-08-20,1489, Sentinel 2,5
2019-08-08,1672, Sentinel 2,5
2016-05-12,1583, Sentinel 2,10
2017-05-27,1471, Sentinel 1,6
2021-05-09,1200, Sentinel 2,5
2019-08-14,1380, Sentinel 1,6
2019-07-30,1527, Sentinel 1,12
2021-09-05,1468, Sentinel 1,12
2022-10-30,1170, Sentinel 1,12
2017-10-17,1342, Sentinel 1,6
2017-06-25,1518, Sentinel 1,6
2021-09-25,1515, Sentinel 2,10
2021-10-18,1535, Sentinel 2,5
2018-11-11,1237, Sentinel 1,6
2021-06-17,1541, Sentinel 1,6
2016-06-03,1519, Sentinel 1,12
2018-08-29,1572, Sentinel 1,12
2017-08-10,1477, Sentinel 1,12
2017-06-08,1485, Sentinel 1,6
2021-07-29,1540, Sentinel 1,6
2019-06-06,1449, Sentinel 1,12
2018-06-09,1542, Sentinel 1,6
2020-06-21,1597, Sentinel 1,6
2018-08-23,697, Sentinel 1,12
2020-08-20,1474, Sentinel 1,6
2017-05-30,1477, Sentinel 1,12
2021-06-04,1301, Sentinel 1,6
2021-10-13,1486, Sentinel 2,5
2021-06-23,1532, Sentinel 1,6
2019-08-12,1497, Sentinel 1,12
2016-09-09,1492, Sentinel 1,12
2022-04-09,1492, Sentinel 2,5
2017-10-11,1458, Sentinel 1,6
2022-07-22,1579, Sentinel 2,10
2021-07-28,1444, Sentinel 1,6
2016-04-23,1173, Sentinel 1,12
2021-05-08,1783, Sentinel 1,12
2020-08-09,1579, Sentinel 2,5
2019-08-13,1489, Sentinel 2,5
2019-08-24,1430, Sentinel 1,12
2019-05-26,1481, Sentinel 1,12
2022-03-25,1672, Sentinel 2,5
2018-06-20,1447, Sentinel 1,6
2020-06-13,1422, Sentinel 1,12
2020-07-16,1620, Sentinel 1,6
2019-08-10,1589, Sentinel 2,5
2019-06-27,1576, Sentinel 1,6
2017-05-21,1707, Sentinel 1,6
2021-06-22,1375, Sentinel 1,6
2017-07-04,1497, Sentinel 1,12
2018-06-23,1497, Sentinel 1,12
2017-07-11,1595, Sentinel 1,12
2017-07-13,1678, Sentinel 1,6
2021-09-23,1492, Sentinel 2,10
2015-07-22,1549, Sentinel 1,12
2020-10-01,1584, Sentinel 1,6
2019-07-21,1438, Sentinel 1,6
2022-10-06,1516, Sentinel 1,12
2018-08-22,1510, Sentinel 2,10
2017-05-26,1418, Sentinel 1,6
2017-06-07,1441, Sentinel 1,6
2021-07-20,1494, Sentinel 1,12
2018-07-15,1575, Sentinel 1,6
2019-06-21,1492, Sentinel 1,6
2021-06-18,1581, Sentinel 2,5
2022-07-02,1542, Sentinel 1,12
2018-06-27,1616, Sentinel 1,6
2019-06-28,1410, Sentinel 1,6
2016-10-14,1443, Sentinel 1,12
2020-08-27,1588, Sentinel 1,6
2021-07-11,1703, Sentinel 1,6
2021-06-26,1512, Sentinel 1,12
2017-07-28,1499, Sentinel 1,12
2017-08-10,1535, Sentinel 2,10
2021-08-12,1648, Sentinel 1,12
2022-06-08,1442, Sentinel 2,5
2019-09-29,1541, Sentinel 1,12
2019-08-18,1581, Sentinel 2,5
2022-05-16,1424, Sentinel 2,5
2020-08-24,1543, Sentinel 1,12
2018-11-23,1386, Sentinel 1,6
2020-07-01,1526, Sentinel 1,12
2022-09-12,1494, Sentinel 1,12
2016-04-19,1546, Sentinel 2,10
2016-08-16,1540, Sentinel 1,12
2017-06-11,1523, Sentinel 1,12
2022-09-07,1533, Sentinel 1,12
2022-05-24,1677, Sentinel 2,5
2017-07-31,1631, Sentinel 2,5
2021-10-11,1396, Sentinel 2,5
2020-07-31,1552, Sentinel 1,12
2020-07-21,1517, Sentinel 1,6
2021-08-01,1570, Sentinel 1,12
2017-08-30,1498, Sentinel 1,6
2017-06-02,1438, Sentinel 1,6
2022-10-13,1466, Sentinel 1,12
2020-08-18,1511, Sentinel 1,12
2022-04-13,1560, Sentinel 2,10
2021-06-19,1528, Sentinel 1,12
2021-07-02,1603, Sentinel 2,10
2021-07-20,1698, Sentinel 2,5
2021-07-22,1672, Sentinel 2,10
2021-10-25,1513, Sentinel 2,10
2022-08-21,1513, Sentinel 1,12
2017-07-01,1585, Sentinel 2,5
2017-10-15,1493, Sentinel 1,12
2017-06-29,1498, Sentinel 1,12
2022-07-09,1609, Sentinel 1,12
2021-04-13,1492, Sentinel 2,10
2017-07-16,1539, Sentinel 1,12
2018-08-10,1453, Sentinel 1,12
2021-06-11,1513, Sentinel 1,6
2016-09-07,1451, Sentinel 1,12
2016-07-11,1437, Sentinel 1,12
2021-07-07,1555, Sentinel 1,12
2017-09-11,1581, Sentinel 1,6
2018-08-11,1511, Sentinel 1,12
2019-06-25,1582, Sentinel 1,12
2016-10-20,1673, Sentinel 1,12
2018-06-30,1561, Sentinel 1,12
2018-09-13,1309, Sentinel 1,6
2019-06-18,1420, Sentinel 1,12
2021-08-28,1394, Sentinel 1,6
2020-06-28,1482, Sentinel 1,6
2019-05-25,1595, Sentinel 1,12
2019-05-29,1498, Sentinel 1,6
2022-03-22,1498, Sentinel 2,10
2017-11-04,1096, Sentinel 1,6
2017-08-20,1512, Sentinel 2,10
2022-06-30,1532, Sentinel 2,5
2018-08-04,1474, Sentinel 1,12
2021-09-21,1337, Sentinel 1,6
2020-07-08,1538, Sentinel 2,5
2017-08-25,1393, Sentinel 1,6
2022-09-20,1556, Sentinel 2,10
2018-06-17,1522, Sentinel 1,12
2021-04-16,1536, Sentinel 2,10
2020-08-11,1584, Sentinel 1,12
2021-10-08,1510, Sentinel 2,10
2021-09-06,1538, Sentinel 2,5
2021-04-30,1476, Sentinel 1,6
2022-04-01,1532, Sentinel 2,10
2018-06-11,1542, Sentinel 1,12
2016-07-31,1533, Sentinel 2,10
2017-08-15,1500, Sentinel 1,12
2019-06-04,1542, Sentinel 1,6
2022-05-09,1397, Sentinel 2,5
2019-08-05,1533, Sentinel 1,12
2021-06-15,1513, Sentinel 2,10
2021-09-28,1442, Sentinel 2,5
2019-08-29,1568, Sentinel 1,12
2022-06-05,1512, Sentinel 2,10
2017-10-02,1458, Sentinel 1,12
2021-09-28,1489, Sentinel 2,10
2015-09-08,1401, Sentinel 1,12
2020-09-19,1302, Sentinel 1,6
2020-06-27,1535, Sentinel 2,10
