mid_date, v [m/yr], satellite, dt (days)
2019-07-24,3414, Sentinel 1,12
2017-10-19,3472, Sentinel 2,10
2017-06-28,3310, Sentinel 1,12
2017-07-06,3413, Sentinel 2,10
2022-05-06,3171, Sentinel 2,5
2018-06-21,3055, Sentinel 1,6
2020-09-07,3273, Sentinel 1,6
2021-07-10,3415, Sentinel 1,6
2022-08-12,3334, Sentinel 2,5
2022-09-08,3406, Sentinel 2,10
2016-05-24,3156, Sentinel 1,12
2021-05-30,3130, Sentinel 1,6
2020-11-12,3145, Sentinel 1,6
2022-07-25,3377, Sentinel 2,5
2021-04-08,3325, Sentinel 2,10
2019-07-21,3833, Sentinel 2,5
2019-11-08,3518, Sentinel 2,10
2019-04-29,3231, Sentinel 1,6
2020-08-21,3532, Sentinel 1,6
2019-07-13,3354, Sentinel 1,12
2018-07-12,3178, Sentinel 1,12
2022-10-11,3490, Sentinel 2,5
2018-06-18,3126, Sentinel 1,12
2017-05-24,3258, Sentinel 1,12
2019-08-30,3406, Sentinel 2,5
2020-06-19,3273, Sentinel 1,12
2018-09-07,3302, Sentinel 1,6
2017-07-02,3260, Sentinel 1,6
2021-08-04,3415, Sentinel 1,6
2020-01-07,3454, Sentinel 1,6
2022-10-03,3269, Sentinel 2,10
2022-10-28,3252, Sentinel 2,10
2017-06-16,2837, Sentinel 1,12
2022-07-27,3296, Sentinel 2,10
2021-07-01,3285, Sentinel 1,12
2018-08-20,3250, Sentinel 1,6
2018-01-17,3114, Sentinel 1,6
2020-08-14,3399, Sentinel 1,6
2017-08-01,3444, Sentinel 1,6
2019-06-09,3277, Sentinel 1,6
2018-07-09,3289, Sentinel 2,5
2020-06-17,3371, Sentinel 2,10
2022-04-06,3171, Sentinel 2,5
2016-04-18,3261, Sentinel 1,12
2020-06-25,3364, Sentinel 1,12
2021-05-18,3104, Sentinel 1,6
2022-09-06,3291, Sentinel 2,5
2020-06-04,3271, Sentinel 1,6
2019-04-28,3213, Sentinel 1,6
2016-09-23,3296, Sentinel 1,6
2022-03-22,3171, Sentinel 2,5
2022-05-13,3120, Sentinel 2,10
2022-05-03,3142, Sentinel 2,10
2019-04-22,3121, Sentinel 1,6
2019-05-05,3128, Sentinel 1,6
2018-07-20,2752, Sentinel 1,6
2017-05-29,3203, Sentinel 1,12
2022-03-27,3253, Sentinel 2,10
2018-08-13,3249, Sentinel 1,6
2019-08-09,3279, Sentinel 1,6
2022-06-15,3201, Sentinel 2,10
2019-07-09,3342, Sentinel 1,6
2019-09-13,3267, Sentinel 1,6
2018-08-25,3330, Sentinel 2,5
2019-10-04,3632, Sentinel 2,10
2022-09-14,3316, Sentinel 1,12
2017-11-17,3397, Sentinel 1,6
2022-06-25,3201, Sentinel 2,5
2018-07-08,3161, Sentinel 1,6
2017-10-09,3449, Sentinel 2,10
2019-07-11,3421, Sentinel 2,5
2018-07-26,3255, Sentinel 1,6
2021-06-29,3354, Sentinel 1,6
2020-08-26,3302, Sentinel 1,6
2020-06-06,3216, Sentinel 1,12
2020-08-03,3388, Sentinel 1,6
2021-06-08,3189, Sentinel 1,12
2020-07-09,3327, Sentinel 1,6
2018-08-12,3458, Sentinel 2,10
2021-09-08,3437, Sentinel 2,5
2019-01-04,3183, Sentinel 1,6
2022-07-21,3250, Sentinel 1,12
2022-06-22,3225, Sentinel 2,10
2020-10-26,3176, Sentinel 1,6
2016-12-10,3277, Sentinel 1,6
2019-01-12,3465, Sentinel 1,6
2022-09-11,3483, Sentinel 2,5
2021-07-22,3440, Sentinel 1,6
2021-06-03,3187, Sentinel 1,12
2017-08-24,3243, Sentinel 1,6
2021-07-20,3560, Sentinel 2,10
2018-07-23,3179, Sentinel 1,12
2022-06-22,3146, Sentinel 1,12
2019-07-19,3382, Sentinel 1,12
2019-07-27,3213, Sentinel 1,6
2022-06-25,3156, Sentinel 2,10
2021-04-16,3258, Sentinel 2,5
2020-06-27,3340, Sentinel 1,6
2021-08-11,3586, Sentinel 2,10
2021-01-13,3285, Sentinel 1,6
2016-05-24,3143, Sentinel 1,12
2017-09-17,3228, Sentinel 1,6
2019-06-13,3278, Sentinel 1,12
2019-06-19,3597, Sentinel 2,5
2020-08-05,3331, Sentinel 1,12
2020-05-19,3292, Sentinel 1,12
2019-04-20,3221, Sentinel 1,12
2018-08-26,3205, Sentinel 1,6
2020-07-18,3538, Sentinel 2,5
2021-09-15,3487, Sentinel 2,10
2017-07-20,3302, Sentinel 1,6
2022-08-14,3311, Sentinel 2,10
2019-09-23,3462, Sentinel 1,12
2022-05-15,2981, Sentinel 1,12
2018-07-11,3133, Sentinel 1,12
2021-06-16,3198, Sentinel 1,6
2018-08-22,3194, Sentinel 1,12
2021-05-15,3061, Sentinel 1,12
2016-04-28,3191, Sentinel 1,12
2022-05-26,3112, Sentinel 2,10
2018-07-14,3281, Sentinel 1,6
2020-08-16,3531, Sentinel 2,10
2018-01-29,3188, Sentinel 1,6
2018-04-21,3149, Sentinel 1,6
2021-07-09,3478, Sentinel 1,12
2022-11-25,3227, Sentinel 1,12
2017-10-30,3264, Sentinel 1,6
2020-06-15,3278, Sentinel 1,6
2018-07-06,3059, Sentinel 1,12
2022-06-27,3193, Sentinel 2,10
2018-07-19,3260, Sentinel 2,5
2016-09-14,3261, Sentinel 1,12
2017-05-14,3536, Sentinel 1,6
2017-09-23,3372, Sentinel 1,6
2021-06-13,3234, Sentinel 1,12
2019-07-31,3342, Sentinel 1,12
2018-04-22,2958, Sentinel 1,6
2021-06-20,3261, Sentinel 1,12
2021-07-05,3271, Sentinel 1,6
2018-10-01,3222, Sentinel 1,6
2019-05-14,3110, Sentinel 1,12
2022-03-30,3469, Sentinel 2,5
2021-06-02,3125, Sentinel 1,12
2018-07-16,3384, Sentinel 2,10
2017-07-26,3492, Sentinel 1,6
2019-04-26,3165, Sentinel 1,12
2020-05-26,3346, Sentinel 1,12
2017-06-05,3228, Sentinel 1,12
2020-08-15,3373, Sentinel 1,6
2017-10-29,3364, Sentinel 1,6
2021-05-17,2929, Sentinel 1,6
2016-08-09,3197, Sentinel 1,12
2016-10-05,3440, Sentinel 1,6
2018-07-09,3170, Sentinel 1,6
2020-01-13,2900, Sentinel 1,6
2018-07-27,3272, Sentinel 1,6
2020-08-29,3501, Sentinel 2,10
2020-06-01,3206, Sentinel 1,12
2022-04-16,3067, Sentinel 1,12
2018-07-30,3202, Sentinel 1,12
2021-08-21,3255, Sentinel 1,6
2019-07-16,3446, Sentinel 1,6
2019-07-15,3375, Sentinel 1,6
2022-05-06,3205, Sentinel 2,10
2022-09-05,3278, Sentinel 2,10
2021-04-23,3274, Sentinel 2,10
2021-07-08,3282, Sentinel 1,12
2018-07-03,3141, Sentinel 1,6
2019-05-27,3417, Sentinel 2,5
2017-05-23,3251, Sentinel 1,12
2022-04-23,3084, Sentinel 1,12
2018-07-18,3288, Sentinel 1,12
2016-04-30,2825, Sentinel 1,12
2021-04-06,3391, Sentinel 2,5
2017-09-27,3354, Sentinel 1,12
2020-08-17,3465, Sentinel 2,5
2017-05-20,3241, Sentinel 1,6
2020-07-15,3311, Sentinel 1,6
2020-06-22,3347, Sentinel 1,6
2017-07-08,3458, Sentinel 1,6
2015-06-16,3282, Sentinel 1,12
2022-09-30,3313, Sentinel 2,10
2018-09-30,3151, Sentinel 1,6
2021-09-15,3282, Sentinel 1,6
2020-05-05,3467, Sentinel 1,6
2020-07-10,3487, Sentinel 2,10
2018-09-15,3331, Sentinel 1,12
2021-05-06,3083, Sentinel 1,6
2020-05-14,3269, Sentinel 1,12
2020-04-29,3609, Sentinel 1,6
2021-09-03,3245, Sentinel 1,6
2020-05-31,3211, Sentinel 1,12
2022-06-12,3132, Sentinel 2,10
2022-09-10,3299, Sentinel 2,10
2017-10-18,3483, Sentinel 1,6
2020-07-07,3516, Sentinel 2,10
2019-03-06,3191, Sentinel 1,6
2021-05-11,3230, Sentinel 2,5
2022-09-08,3260, Sentinel 2,5
2022-05-11,3260, Sentinel 2,5
2020-08-08,3299, Sentinel 1,6
2019-08-12,3494, Sentinel 2,10
2019-01-12,3110, Sentinel 1,6
2022-03-29,3171, Sentinel 2,10
2021-05-29,3103, Sentinel 1,6
2022-01-17,3318, Sentinel 1,12
2020-06-30,3367, Sentinel 1,12
2022-05-01,3245, Sentinel 2,5
2016-02-01,3313, Sentinel 1,12
2021-09-23,3316, Sentinel 2,5
2020-09-08,3240, Sentinel 1,6
2017-01-20,2736, Sentinel 1,6
2022-07-14,3268, Sentinel 1,12
2022-07-15,3289, Sentinel 2,10
2022-06-03,3102, Sentinel 1,12
2021-05-16,3320, Sentinel 2,5
2019-05-02,3156, Sentinel 1,12
2019-10-19,3391, Sentinel 2,5
2021-07-16,3326, Sentinel 1,6
2021-09-18,3407, Sentinel 2,5
2015-07-10,3340, Sentinel 1,12
2017-07-25,3476, Sentinel 1,6
2017-09-18,3352, Sentinel 1,6
2021-01-08,3547, Sentinel 1,6
2020-06-24,3267, Sentinel 1,12
2020-08-19,3575, Sentinel 2,10
2016-06-11,3443, Sentinel 2,10
2016-07-09,3159, Sentinel 1,12
2018-06-14,3115, Sentinel 1,6
2018-06-12,3147, Sentinel 1,12
2022-08-09,3184, Sentinel 1,12
2020-06-18,3260, Sentinel 1,12
2020-05-23,3137, Sentinel 1,6
2016-09-29,3427, Sentinel 1,6
2020-07-27,3392, Sentinel 1,6
2018-12-30,3300, Sentinel 1,6
2021-06-15,3219, Sentinel 1,12
2017-08-07,3399, Sentinel 2,10
2016-07-23,3382, Sentinel 1,12
2021-07-25,3560, Sentinel 2,10
2020-10-06,3333, Sentinel 2,5
2019-07-07,3265, Sentinel 1,12
2021-09-01,3362, Sentinel 2,5
2018-09-01,3270, Sentinel 1,6
2020-07-30,3317, Sentinel 1,12
2019-10-13,3239, Sentinel 1,6
2022-04-11,3442, Sentinel 1,12
2020-12-14,3441, Sentinel 1,6
2019-06-01,3188, Sentinel 1,12
2019-06-30,3224, Sentinel 1,12
2017-06-20,3279, Sentinel 1,6
2019-01-13,3262, Sentinel 1,6
2017-09-20,3301, Sentinel 1,12
2021-06-05,3303, Sentinel 2,10
2018-06-08,3077, Sentinel 1,6
2022-08-26,3308, Sentinel 2,10
2020-06-09,3249, Sentinel 1,6
2020-05-17,3210, Sentinel 1,6
2019-12-07,3126, Sentinel 1,6
2016-10-13,3341, Sentinel 1,12
2022-06-05,3083, Sentinel 2,5
2016-05-29,3178, Sentinel 1,12
2017-05-12,3150, Sentinel 1,12
2022-10-18,3260, Sentinel 2,5
2017-06-06,3333, Sentinel 2,10
2021-04-11,3202, Sentinel 2,5
2020-07-15,3377, Sentinel 2,5
2022-06-20,3268, Sentinel 2,5
2021-07-23,3342, Sentinel 1,6
2018-08-14,3240, Sentinel 1,6
2021-07-17,3325, Sentinel 1,6
2019-04-25,3151, Sentinel 1,12
2019-07-16,3597, Sentinel 2,5
2017-11-11,3289, Sentinel 1,6
2018-06-03,3041, Sentinel 1,6
2021-07-27,3560, Sentinel 2,10
2022-06-23,3217, Sentinel 2,5
2019-07-22,3470, Sentinel 1,6
2018-05-22,2987, Sentinel 1,6
2017-06-26,3334, Sentinel 1,6
2020-08-02,3608, Sentinel 1,6
2018-09-12,3290, Sentinel 1,6
2019-08-25,3501, Sentinel 2,10
2021-09-24,3387, Sentinel 1,12
2020-05-02,3374, Sentinel 1,12
2022-07-20,3348, Sentinel 2,5
2022-07-25,3384, Sentinel 2,10
2022-09-13,3376, Sentinel 2,5
2022-07-26,3258, Sentinel 1,12
2016-03-25,3122, Sentinel 1,12
2020-07-04,3460, Sentinel 1,6
2017-06-01,3133, Sentinel 1,6
2018-08-02,3253, Sentinel 1,6
2016-03-13,3087, Sentinel 1,12
2016-06-05,3181, Sentinel 1,12
2019-09-25,3344, Sentinel 1,6
2021-06-14,3130, Sentinel 1,12
2021-10-05,3384, Sentinel 2,10
2019-06-19,3275, Sentinel 1,12
2020-08-24,3451, Sentinel 2,5
2019-10-01,3337, Sentinel 1,6
2022-10-03,3353, Sentinel 2,5
2022-04-04,3567, Sentinel 2,5
2019-08-15,3320, Sentinel 1,6
2021-06-22,3502, Sentinel 2,10
2017-09-15,3312, Sentinel 1,12
2020-05-04,3500, Sentinel 1,6
2019-05-29,3313, Sentinel 2,10
2016-10-11,3303, Sentinel 1,6
2020-05-22,3379, Sentinel 1,6
2020-10-29,3251, Sentinel 1,12
2018-08-20,3362, Sentinel 2,5
2019-08-08,3656, Sentinel 2,5
2016-05-12,3236, Sentinel 2,10
2017-05-27,3258, Sentinel 1,6
2020-09-25,3275, Sentinel 1,6
2022-05-22,3083, Sentinel 1,12
2021-05-14,3334, Sentinel 1,12
2017-06-25,3295, Sentinel 1,6
2020-01-11,3412, Sentinel 1,6
2021-09-25,3406, Sentinel 2,10
2021-10-18,3304, Sentinel 2,5
2018-11-11,3220, Sentinel 1,6
2021-06-17,3268, Sentinel 1,6
2016-06-03,3388, Sentinel 1,12
2019-11-13,3235, Sentinel 1,6
2017-06-08,3249, Sentinel 1,6
2021-07-29,3462, Sentinel 1,6
2019-06-06,3076, Sentinel 1,12
2018-06-09,3114, Sentinel 1,6
2020-06-21,3300, Sentinel 1,6
2020-08-20,3464, Sentinel 1,6
2018-11-15,3343, Sentinel 1,12
2017-05-30,3326, Sentinel 1,12
2021-06-04,3126, Sentinel 1,6
2021-10-13,3304, Sentinel 2,5
2021-06-23,3239, Sentinel 1,6
2016-09-09,3375, Sentinel 1,12
2022-04-09,3099, Sentinel 2,5
2022-07-22,3384, Sentinel 2,10
2021-07-28,3354, Sentinel 1,6
2016-04-23,2946, Sentinel 1,12
2021-05-08,3099, Sentinel 1,12
2020-08-09,3479, Sentinel 2,5
2019-08-13,3421, Sentinel 2,5
2019-05-26,3094, Sentinel 1,12
2022-03-25,3202, Sentinel 2,5
2021-11-25,3282, Sentinel 1,6
2018-06-20,3277, Sentinel 1,6
2020-06-13,3288, Sentinel 1,12
2020-07-16,3322, Sentinel 1,6
2019-08-10,3400, Sentinel 2,5
2019-06-27,3539, Sentinel 1,6
2017-05-21,3399, Sentinel 1,6
2021-06-22,3162, Sentinel 1,6
2018-05-30,3129, Sentinel 1,12
2017-07-04,3327, Sentinel 1,12
2018-06-24,3134, Sentinel 1,12
2018-06-23,3113, Sentinel 1,12
2017-07-13,3362, Sentinel 1,6
2021-09-23,3391, Sentinel 2,10
2022-05-10,3215, Sentinel 1,12
2020-10-31,3311, Sentinel 1,6
2022-06-28,3140, Sentinel 2,5
2015-07-22,3365, Sentinel 1,12
2019-07-21,3317, Sentinel 1,6
2022-10-06,3143, Sentinel 1,12
2018-08-22,3369, Sentinel 2,10
2017-05-26,3406, Sentinel 1,6
2018-07-15,3195, Sentinel 1,6
2019-06-21,3413, Sentinel 1,6
2021-06-18,3391, Sentinel 2,5
2022-07-02,3167, Sentinel 1,12
2018-06-27,3059, Sentinel 1,6
2019-06-28,3558, Sentinel 1,6
2016-10-14,3363, Sentinel 1,12
2016-05-10,3166, Sentinel 1,12
2021-07-11,3389, Sentinel 1,6
2021-06-26,3203, Sentinel 1,12
2017-08-10,3466, Sentinel 2,10
2018-06-02,3078, Sentinel 1,6
2022-06-08,3054, Sentinel 2,5
2019-09-29,3403, Sentinel 1,12
2019-08-18,3464, Sentinel 2,5
2022-05-16,2991, Sentinel 2,5
2018-11-23,3149, Sentinel 1,6
2020-07-01,3315, Sentinel 1,12
2022-09-12,3230, Sentinel 1,12
2016-04-19,3237, Sentinel 2,10
2019-04-19,3174, Sentinel 1,12
2019-04-16,3034, Sentinel 1,6
2017-06-11,3202, Sentinel 1,12
2022-05-24,3157, Sentinel 2,5
2021-01-19,3301, Sentinel 1,6
2017-03-04,3449, Sentinel 1,6
2017-07-31,3435, Sentinel 2,5
2021-10-11,3245, Sentinel 2,5
2017-01-23,3410, Sentinel 1,6
2017-06-02,3683, Sentinel 1,6
2020-05-13,3335, Sentinel 1,12
2019-01-07,3488, Sentinel 1,6
2022-04-13,3134, Sentinel 2,10
2021-06-19,3251, Sentinel 1,12
2021-07-02,3457, Sentinel 2,10
2021-07-20,3431, Sentinel 2,5
2018-05-25,3158, Sentinel 1,12
2021-07-22,3516, Sentinel 2,10
2021-10-25,3355, Sentinel 2,10
2022-06-27,3115, Sentinel 1,12
2017-07-01,3304, Sentinel 2,5
2017-10-15,3410, Sentinel 1,12
2018-04-28,2996, Sentinel 1,6
2019-04-17,3142, Sentinel 1,6
2022-07-09,3234, Sentinel 1,12
2018-05-31,3166, Sentinel 1,12
2021-04-13,3281, Sentinel 2,10
2020-10-14,3362, Sentinel 1,6
2021-06-11,3291, Sentinel 1,6
2021-05-11,3033, Sentinel 1,6
2016-07-11,3306, Sentinel 1,12
2021-07-07,3305, Sentinel 1,12
2019-05-16,3052, Sentinel 1,6
2017-09-11,3094, Sentinel 1,6
2019-06-25,3323, Sentinel 1,12
2018-06-30,3097, Sentinel 1,12
2019-06-18,3352, Sentinel 1,12
2021-08-28,3295, Sentinel 1,6
2020-06-28,3457, Sentinel 1,6
2019-05-25,3083, Sentinel 1,12
2019-05-29,3139, Sentinel 1,6
2022-03-22,3120, Sentinel 2,10
2017-08-20,3458, Sentinel 2,10
2022-06-30,3171, Sentinel 2,5
2021-09-21,3181, Sentinel 1,6
2020-07-08,3377, Sentinel 2,5
2022-09-20,3343, Sentinel 2,10
2018-06-17,3095, Sentinel 1,12
2021-04-16,3281, Sentinel 2,10
2021-10-08,3406, Sentinel 2,10
2021-09-06,3567, Sentinel 2,5
2021-04-30,3088, Sentinel 1,6
2022-04-01,3173, Sentinel 2,10
2018-06-11,3076, Sentinel 1,12
2016-07-31,3457, Sentinel 2,10
2021-01-07,3545, Sentinel 1,6
2019-06-04,3276, Sentinel 1,6
2022-05-09,3056, Sentinel 2,5
2017-05-17,3488, Sentinel 1,12
2017-01-16,3281, Sentinel 1,6
2022-06-15,3180, Sentinel 1,12
2021-06-15,3340, Sentinel 2,10
2021-05-09,3128, Sentinel 1,12
2021-09-28,3451, Sentinel 2,5
2022-06-05,3179, Sentinel 2,10
2021-09-28,3384, Sentinel 2,10
2020-06-27,3457, Sentinel 2,10
2019-08-10,3494, Sentinel 2,10
2019-05-07,3114, Sentinel 1,12
2019-06-15,3363, Sentinel 1,6
2022-03-20,3054, Sentinel 2,5
2021-05-03,3252, Sentinel 2,10
2018-07-02,3154, Sentinel 1,6
2020-04-28,2985, Sentinel 1,6
2022-09-28,3289, Sentinel 2,5
2017-07-19,3358, Sentinel 1,6
2019-06-21,3465, Sentinel 2,5
2018-07-14,3510, Sentinel 2,5
2019-12-27,3443, Sentinel 1,6
2021-09-13,3509, Sentinel 2,10
2020-12-02,3404, Sentinel 1,6
2021-08-14,3536, Sentinel 2,5
2017-07-31,3424, Sentinel 1,6
2016-02-06,3318, Sentinel 1,12
2021-05-12,3305, Sentinel 1,6
2018-06-15,3117, Sentinel 1,6
2021-07-30,3554, Sentinel 2,5
2020-12-25,2619, Sentinel 1,6
2018-08-31,3274, Sentinel 1,6
2019-06-01,3222, Sentinel 2,5
2020-08-22,3670, Sentinel 2,5
2016-05-05,2991, Sentinel 1,12
2016-10-29,3413, Sentinel 2,10
2021-08-24,3501, Sentinel 2,10
2017-08-19,3314, Sentinel 1,6
2017-01-05,3380, Sentinel 1,6
