mid_date, v [m/yr], satellite, dt (days)
2017-12-30,3648, Sentinel 1,6
2017-06-25,3297, Sentinel 1,6
2020-01-11,4253, Sentinel 1,6
2021-10-21,3493, Sentinel 1,6
2021-09-25,3865, Sentinel 2,10
2019-10-31,3193, Sentinel 1,6
2021-10-18,3807, Sentinel 2,5
2018-11-11,3590, Sentinel 1,6
2021-06-17,3345, Sentinel 1,6
2016-06-03,3375, Sentinel 1,12
2021-04-24,3491, Sentinel 1,6
2019-11-13,3537, Sentinel 1,6
2017-08-10,3525, Sentinel 1,12
2017-06-08,3509, Sentinel 1,6
2021-07-29,3705, Sentinel 1,6
2019-06-06,2943, Sentinel 1,12
2018-06-09,3193, Sentinel 1,6
2020-06-21,3394, Sentinel 1,6
2018-10-19,3719, Sentinel 1,6
2020-08-20,3631, Sentinel 1,6
2017-09-30,3764, Sentinel 1,6
2017-05-30,3216, Sentinel 1,12
2020-01-08,4731, Sentinel 1,6
2021-06-04,3095, Sentinel 1,6
2021-10-13,3807, Sentinel 2,5
2020-04-04,3588, Sentinel 1,6
2021-06-23,3429, Sentinel 1,6
2021-11-02,3707, Sentinel 2,5
2020-12-01,3134, Sentinel 1,6
2019-08-12,3624, Sentinel 1,12
2016-09-09,3604, Sentinel 1,12
2022-04-09,3311, Sentinel 2,5
2017-10-11,3501, Sentinel 1,6
2022-07-22,3582, Sentinel 2,10
2021-07-28,3356, Sentinel 1,6
2016-04-23,3290, Sentinel 1,12
2021-05-08,3163, Sentinel 1,12
2020-08-09,3865, Sentinel 2,5
2019-08-13,4024, Sentinel 2,5
2019-08-24,3632, Sentinel 1,12
2019-05-26,3165, Sentinel 1,12
2020-10-13,3572, Sentinel 1,6
2019-01-10,3630, Sentinel 1,12
2021-10-01,3571, Sentinel 1,12
2022-03-25,3401, Sentinel 2,5
2018-06-20,2936, Sentinel 1,6
2020-06-13,3422, Sentinel 1,12
2020-07-16,3461, Sentinel 1,6
2019-08-10,4006, Sentinel 2,5
2019-06-27,3024, Sentinel 1,6
2017-05-21,3411, Sentinel 1,6
2021-06-22,3253, Sentinel 1,6
2018-05-30,2807, Sentinel 1,12
2018-06-24,2902, Sentinel 1,12
2018-06-23,2836, Sentinel 1,12
2021-11-08,3724, Sentinel 1,6
2018-01-04,2962, Sentinel 1,6
2017-07-11,3338, Sentinel 1,12
2017-07-13,3358, Sentinel 1,6
2021-09-23,3887, Sentinel 2,10
2022-05-10,2969, Sentinel 1,12
2018-01-11,3474, Sentinel 1,6
2020-10-31,3295, Sentinel 1,6
2022-06-28,3273, Sentinel 2,5
2020-10-01,3608, Sentinel 1,6
2019-07-21,3373, Sentinel 1,6
2019-01-31,3616, Sentinel 1,6
2018-01-12,4004, Sentinel 1,6
2018-08-22,3798, Sentinel 2,10
2017-05-26,3134, Sentinel 1,6
2017-06-07,3357, Sentinel 1,6
2018-07-15,3365, Sentinel 1,6
2021-02-11,4140, Sentinel 1,6
2019-06-21,3180, Sentinel 1,6
2019-10-20,3607, Sentinel 1,6
2021-06-18,3616, Sentinel 2,5
2018-06-27,3235, Sentinel 1,6
2019-06-28,3530, Sentinel 1,6
2016-10-14,3456, Sentinel 1,12
2016-05-10,3307, Sentinel 1,12
2019-11-07,3973, Sentinel 1,6
2020-08-27,3714, Sentinel 1,6
2021-07-11,3657, Sentinel 1,6
2021-06-26,3274, Sentinel 1,12
2017-10-08,3126, Sentinel 1,12
2022-10-20,3407, Sentinel 1,12
2017-08-10,3893, Sentinel 2,10
2018-06-02,3035, Sentinel 1,6
2016-03-30,3577, Sentinel 1,12
2022-06-08,3291, Sentinel 2,5
2019-09-29,3600, Sentinel 1,12
2019-08-18,3998, Sentinel 2,5
2022-05-16,3248, Sentinel 2,5
2020-08-24,3657, Sentinel 1,12
2018-11-23,2714, Sentinel 1,6
2021-03-12,2933, Sentinel 1,6
2022-05-17,3398, Sentinel 1,12
2018-12-19,3818, Sentinel 1,6
2020-07-01,3327, Sentinel 1,12
2018-12-17,3412, Sentinel 1,6
2016-04-19,3447, Sentinel 2,10
2019-04-19,3015, Sentinel 1,12
2019-04-16,3139, Sentinel 1,6
2017-06-11,3232, Sentinel 1,12
2022-09-07,3250, Sentinel 1,12
2022-05-24,3266, Sentinel 2,5
2021-01-19,3391, Sentinel 1,6
2017-07-31,3909, Sentinel 2,5
2021-10-11,3807, Sentinel 2,5
2020-07-31,3491, Sentinel 1,12
2020-07-21,3543, Sentinel 1,6
2021-10-09,3632, Sentinel 1,6
2017-08-30,3533, Sentinel 1,6
2017-05-03,3626, Sentinel 1,6
2017-06-02,3311, Sentinel 1,6
2019-11-12,3450, Sentinel 1,6
2018-09-24,3391, Sentinel 1,6
2022-10-13,3320, Sentinel 1,12
2020-05-13,3042, Sentinel 1,12
2020-08-18,3942, Sentinel 1,12
2018-10-31,3388, Sentinel 1,6
2019-01-07,3358, Sentinel 1,6
2022-04-13,3317, Sentinel 2,10
2021-06-19,3331, Sentinel 1,12
2021-07-02,3782, Sentinel 2,10
2021-07-20,4101, Sentinel 2,5
2018-05-25,3042, Sentinel 1,12
2021-07-22,4133, Sentinel 2,10
2021-10-25,3744, Sentinel 2,10
2022-08-21,3259, Sentinel 1,12
2022-06-27,2964, Sentinel 1,12
2017-07-01,3571, Sentinel 2,5
2021-04-17,3134, Sentinel 1,6
2017-10-15,3442, Sentinel 1,12
2018-04-28,3000, Sentinel 1,6
2021-09-18,3591, Sentinel 1,12
2017-06-29,3168, Sentinel 1,12
2019-04-17,3034, Sentinel 1,6
2019-03-05,3021, Sentinel 1,6
2022-07-09,3006, Sentinel 1,12
2019-03-18,3045, Sentinel 1,6
2017-12-29,3342, Sentinel 1,6
2018-05-31,3028, Sentinel 1,12
2021-04-13,3511, Sentinel 2,10
2017-07-16,3056, Sentinel 1,12
2018-08-10,3040, Sentinel 1,12
2020-10-14,3520, Sentinel 1,6
2021-10-27,3609, Sentinel 1,6
2021-06-11,3357, Sentinel 1,6
2020-09-29,3400, Sentinel 1,12
2021-05-11,3126, Sentinel 1,6
2016-07-11,3450, Sentinel 1,12
2019-04-10,3533, Sentinel 1,6
2021-07-07,2946, Sentinel 1,12
2019-05-16,2836, Sentinel 1,6
2017-09-11,3608, Sentinel 1,6
2018-08-11,3513, Sentinel 1,12
2019-06-25,3340, Sentinel 1,12
2018-06-30,3010, Sentinel 1,12
2018-09-13,3598, Sentinel 1,6
2019-06-18,3047, Sentinel 1,12
2021-08-28,3656, Sentinel 1,6
2020-06-28,3325, Sentinel 1,6
2019-05-25,2789, Sentinel 1,12
2019-05-29,3383, Sentinel 1,6
2022-03-22,3409, Sentinel 2,10
2017-11-04,3293, Sentinel 1,6
2017-08-20,3871, Sentinel 2,10
2022-06-30,3348, Sentinel 2,5
2021-09-21,3725, Sentinel 1,6
2018-05-09,3869, Sentinel 1,6
2020-07-08,3878, Sentinel 2,5
2017-08-25,3679, Sentinel 1,6
2022-09-20,3708, Sentinel 2,10
2018-06-17,2866, Sentinel 1,12
2021-04-16,3504, Sentinel 2,10
2021-09-29,3241, Sentinel 1,12
2018-01-06,3615, Sentinel 1,6
2021-10-08,3813, Sentinel 2,10
2021-09-06,3876, Sentinel 2,5
2021-04-18,3350, Sentinel 1,6
2021-04-30,3124, Sentinel 1,6
2022-04-01,3391, Sentinel 2,10
2018-06-11,2788, Sentinel 1,12
2019-01-05,3389, Sentinel 1,6
2016-07-31,3884, Sentinel 2,10
2021-01-07,3825, Sentinel 1,6
2017-08-15,3175, Sentinel 1,12
2019-06-04,3085, Sentinel 1,6
2022-05-09,3391, Sentinel 2,5
2017-05-17,2972, Sentinel 1,12
2021-10-15,3503, Sentinel 1,6
2022-06-15,2830, Sentinel 1,12
2019-08-05,3130, Sentinel 1,12
2021-06-15,3569, Sentinel 2,10
2021-05-09,3144, Sentinel 1,12
2021-09-28,3852, Sentinel 2,5
2016-11-10,3556, Sentinel 1,6
2022-06-05,3415, Sentinel 2,10
2021-09-28,3871, Sentinel 2,10
2020-09-19,3281, Sentinel 1,6
2020-06-27,3785, Sentinel 2,10
2019-08-10,4040, Sentinel 2,10
2019-05-07,2980, Sentinel 1,12
2019-06-15,3440, Sentinel 1,6
2022-03-20,3393, Sentinel 2,5
2021-05-03,3476, Sentinel 2,10
2018-04-15,3192, Sentinel 1,6
2018-07-02,2992, Sentinel 1,6
2017-12-28,3411, Sentinel 1,6
2020-04-28,3451, Sentinel 1,6
2021-10-13,3827, Sentinel 2,10
2019-01-17,3211, Sentinel 1,6
2022-09-28,3629, Sentinel 2,5
2017-07-19,3392, Sentinel 1,6
2019-06-21,3673, Sentinel 2,5
2018-07-14,3540, Sentinel 2,5
2019-12-27,4102, Sentinel 1,6
2020-11-25,3663, Sentinel 1,6
2021-09-13,4020, Sentinel 2,10
2021-08-14,4111, Sentinel 2,5
2021-04-11,2664, Sentinel 1,6
2017-07-31,3490, Sentinel 1,6
2016-02-06,3945, Sentinel 1,12
2021-05-12,3196, Sentinel 1,6
2018-06-15,3040, Sentinel 1,6
2021-07-30,4044, Sentinel 2,5
2018-08-31,3342, Sentinel 1,6
2019-06-01,3520, Sentinel 2,5
2021-12-01,3216, Sentinel 1,6
2019-01-01,3623, Sentinel 1,6
2017-07-07,2663, Sentinel 1,6
2020-08-22,3967, Sentinel 2,5
2016-05-05,3032, Sentinel 1,12
2022-07-02,3539, Sentinel 2,10
2016-10-29,3699, Sentinel 2,10
2020-08-06,3608, Sentinel 1,12
2021-11-14,3554, Sentinel 1,6
2021-08-24,3944, Sentinel 2,10
2017-08-19,3681, Sentinel 1,6
2021-06-10,3271, Sentinel 1,6
2019-03-17,3141, Sentinel 1,6
2019-06-03,3076, Sentinel 1,6
2021-06-25,3811, Sentinel 2,10
2019-12-25,3762, Sentinel 1,6
2022-08-07,3654, Landsat 9,8
2022-04-08,3380, Landsat 9,8
2022-03-31,3543, Landsat 8,8
2022-08-15,3548, Landsat 8,8
2022-05-03,3890, Landsat 9,8
2022-05-10,3410, Landsat 9,8
2022-08-07,3625, Landsat 9,8
2022-10-10,3687, Landsat 9,8
2022-04-16,3609, Landsat 8,8
2022-10-09,4077, Landsat 8,8
2022-08-15,3582, Landsat 8,8
2022-06-27,3365, Landsat 9,8
2022-09-08,3873, Landsat 9,8
2022-10-19,3729, Landsat 9,8
2022-06-03,3162, Landsat 8,8
2013-10-17,4537, Landsat 7,8
2022-10-11,3896, Landsat 8,8
2022-05-02,3258, Landsat 8,8
2022-03-23,3692, Landsat 9,8
2013-09-30,5110, Landsat 8,8
2022-06-29,3476, Landsat 9,8
2022-06-28,3217, Landsat 8,8
2022-08-14,3507, Landsat 9,8
2022-06-28,3316, Landsat 8,8
2013-04-07,4154, Landsat 8,10
2022-06-13,3430, Landsat 9,8
2022-06-04,3466, Landsat 9,8
2022-07-14,3497, Landsat 8,8
2022-06-21,3363, Landsat 8,8
2022-10-02,3832, Landsat 8,8
2013-04-08,4195, Landsat 8,11
2022-10-03,3667, Landsat 9,8
2022-09-25,3660, Landsat 8,8
2022-07-07,3831, Landsat 8,8
2022-07-06,3614, Landsat 9,8
2013-10-01,5240, Landsat 7,8
2022-10-02,3679, Landsat 8,8
2013-10-09,4904, Landsat 8,8
2013-08-14,4356, Landsat 7,8
2022-04-24,3432, Landsat 9,8
2022-05-03,3509, Landsat 9,8
2013-08-14,4144, Landsat 7,8
2022-07-06,3573, Landsat 9,8
2022-07-14,3622, Landsat 8,8
