mid_date, v [m/yr], satellite, dt (days),rolling_avg
2016-12-19,1327, Sentinel 1,12,1420.2333333333333
2016-12-21,1802, Sentinel 1,6,1429.8333333333333
2016-12-22,1149, Sentinel 1,6,1413.9
2016-12-23,1722, Sentinel 1,6,1422.8666666666666
2016-12-24,1429, Sentinel 1,12,1435.4333333333334
2016-12-25,1466, Sentinel 1,12,1438.8
2016-12-27,1297, Sentinel 1,6,1437.0333333333333
2016-12-28,1627, Sentinel 1,6,1442.7
2016-12-29,1376, Sentinel 1,6,1438.8333333333333
2016-12-29,1312, Sentinel 1,6,1435.0
2016-12-30,1491, Sentinel 1,12,1437.1333333333334
2016-12-31,1414, Sentinel 1,12,1440.6333333333334
2017-01-01,1417, Sentinel 1,12,1438.1333333333334
2017-01-01,1435, Sentinel 1,12,1438.7333333333333
2017-01-02,1391, Sentinel 1,6,1432.5666666666666
2017-01-03,1458, Sentinel 1,6,1441.2333333333333
2017-01-04,1708, Sentinel 1,6,1450.8333333333333
2017-01-04,1493, Sentinel 1,6,1453.8333333333333
2017-01-05,1155, Sentinel 1,6,1443.7
2017-01-07,1423, Sentinel 1,12,1441.5666666666666
2017-01-08,1279, Sentinel 1,6,1438.3666666666666
2017-01-08,1423, Sentinel 1,12,1437.0
2017-01-09,1599, Sentinel 1,6,1440.3333333333333
2017-01-10,1514, Sentinel 1,6,1444.6666666666667
2017-01-10,1503, Sentinel 1,6,1446.5666666666666
2017-01-11,1315, Sentinel 1,6,1443.2
2017-01-13,1361, Sentinel 1,12,1440.5
2017-01-14,1565, Sentinel 1,12,1446.8333333333333
2017-01-14,1373, Sentinel 1,6,1442.2666666666667
2017-01-15,1375, Sentinel 1,6,1439.9666666666667
2017-01-16,1443, Sentinel 1,6,1443.8333333333333
2017-01-16,1627, Sentinel 1,6,1438.0
2017-01-17,1477, Sentinel 1,6,1448.9333333333334
2017-01-20,1443, Sentinel 1,12,1439.6333333333334
2017-01-21,1238, Sentinel 1,6,1433.2666666666667
2017-01-23,1593, Sentinel 1,6,1437.5
2017-01-26,1484, Sentinel 1,6,1443.7333333333333
2017-01-27,1520, Sentinel 1,6,1440.1666666666667
2017-01-30,1325, Sentinel 1,12,1438.4666666666667
2017-02-01,1639, Sentinel 1,6,1449.3666666666666
2017-02-02,1295, Sentinel 1,6,1442.8333333333333
2017-02-05,1394, Sentinel 1,12,1442.1666666666667
2017-02-07,1536, Sentinel 1,6,1446.1333333333334
2017-02-08,1536, Sentinel 1,6,1449.5
2017-02-11,1559, Sentinel 1,12,1455.1
2017-02-13,1847, Sentinel 1,6,1468.0666666666666
2017-02-14,1151, Sentinel 1,6,1449.5
2017-02-20,1765, Sentinel 1,6,1458.5666666666666
2017-02-22,1534, Sentinel 1,12,1471.2
2017-03-01,1598, Sentinel 1,12,1477.0333333333333
2017-03-04,1151, Sentinel 1,6,1472.7666666666667
2017-03-08,1255, Sentinel 1,12,1467.1666666666667
2017-03-10,1398, Sentinel 1,6,1460.4666666666667
2017-03-16,1089, Sentinel 1,6,1446.3
2017-03-22,1626, Sentinel 1,6,1450.4
2017-04-03,1555, Sentinel 1,6,1458.4
2017-04-09,1581, Sentinel 1,6,1465.7333333333333
2017-04-15,1187, Sentinel 1,6,1453.1333333333334
2017-04-21,1759, Sentinel 1,6,1466.0
2017-04-27,1298, Sentinel 1,6,1463.4333333333334
2017-05-03,1408, Sentinel 1,6,1462.2666666666667
2017-05-12,1515, Sentinel 1,12,1458.5333333333333
2017-05-14,1546, Sentinel 1,6,1460.8333333333333
2017-05-17,1458, Sentinel 1,12,1461.3333333333333
2017-05-20,1235, Sentinel 1,6,1461.2333333333333
2017-05-21,1491, Sentinel 1,6,1457.8333333333333
2017-05-23,1388, Sentinel 1,12,1454.6333333333334
2017-05-24,1419, Sentinel 1,12,1451.2666666666667
2017-05-26,1475, Sentinel 1,6,1456.2666666666667
2017-05-27,1432, Sentinel 1,6,1449.3666666666666
2017-05-29,1430, Sentinel 1,12,1453.8666666666666
2017-05-30,1437, Sentinel 1,12,1455.3
2017-06-01,1459, Sentinel 1,6,1452.7333333333333
2017-06-02,1303, Sentinel 1,6,1444.9666666666667
2017-06-04,1399, Sentinel 1,12,1439.6333333333334
2017-06-05,1470, Sentinel 1,12,1427.0666666666666
2017-06-06,1477, Sentinel 2,10,1437.9333333333334
2017-06-06,1457, Sentinel 2,10,1427.6666666666667
2017-06-07,1435, Sentinel 1,6,1424.3666666666666
2017-06-08,1482, Sentinel 1,6,1420.5
2017-06-11,1448, Sentinel 1,12,1430.4
2017-06-13,1523, Sentinel 2,10,1439.3333333333333
2017-06-13,1519, Sentinel 2,10,1443.3666666666666
2017-06-14,1464, Sentinel 1,6,1455.8666666666666
2017-06-16,1317, Sentinel 1,12,1445.5666666666666
2017-06-17,1453, Sentinel 1,12,1442.1666666666667
2017-06-20,1677, Sentinel 1,6,1445.3666666666666
2017-06-23,1542, Sentinel 2,10,1457.2
2017-06-23,1618, Sentinel 1,12,1452.5
2017-06-23,1540, Sentinel 2,10,1460.5666666666666
2017-06-25,1662, Sentinel 1,6,1469.0333333333333
2017-06-26,1769, Sentinel 1,6,1477.5
2017-06-28,1592, Sentinel 1,12,1479.0333333333333
2017-06-29,1497, Sentinel 1,12,1480.3333333333333
2017-07-01,1541, Sentinel 1,6,1490.5333333333333
2017-07-01,1545, Sentinel 2,5,1492.3333333333333
2017-07-01,1476, Sentinel 2,5,1495.2666666666667
2017-07-02,1491, Sentinel 1,6,1497.6666666666667
2017-07-04,1606, Sentinel 1,12,1502.0333333333333
2017-07-05,1540, Sentinel 1,12,1505.6333333333334
2017-07-06,1578, Sentinel 2,10,1510.5666666666666
2017-07-06,1545, Sentinel 2,10,1514.1666666666667
2017-07-07,1504, Sentinel 1,6,1515.6666666666667
2017-07-08,1388, Sentinel 1,6,1518.5
2017-07-10,1479, Sentinel 1,12,1521.1666666666667
2017-07-11,1566, Sentinel 1,12,1524.3666666666666
2017-07-13,1516, Sentinel 1,6,1525.6666666666667
2017-07-14,1538, Sentinel 1,6,1528.3666666666666
2017-07-16,1529, Sentinel 1,12,1531.5
2017-07-17,1529, Sentinel 1,12,1533.0666666666666
2017-07-19,1706, Sentinel 1,6,1541.6666666666667
2017-07-20,1533, Sentinel 1,6,1542.0
2017-07-22,1535, Sentinel 1,12,1542.5333333333333
2017-07-23,1698, Sentinel 2,10,1550.3333333333333
2017-07-23,1713, Sentinel 2,10,1563.5333333333333
2017-07-23,1598, Sentinel 1,12,1568.3666666666666
2017-07-25,1726, Sentinel 1,6,1570.0
2017-07-26,1769, Sentinel 1,6,1577.5666666666666
2017-07-28,1505, Sentinel 1,12,1573.8
2017-07-29,1530, Sentinel 1,12,1573.4666666666667
2017-07-29,1665, Sentinel 2,5,1573.5666666666666
2017-07-29,1675, Sentinel 2,5,1570.4333333333334
2017-07-31,1625, Sentinel 2,10,1571.5333333333333
2017-07-31,1374, Sentinel 1,6,1567.4333333333334
2017-07-31,1598, Sentinel 2,10,1569.3333333333333
2017-07-31,1550, Sentinel 2,5,1569.5
2017-07-31,1587, Sentinel 2,5,1573.2
2017-08-01,1419, Sentinel 1,6,1570.8
2017-08-03,1444, Sentinel 2,5,1565.4
2017-08-03,1480, Sentinel 2,5,1563.4
2017-08-03,1453, Sentinel 1,12,1559.2333333333333
2017-08-04,1612, Sentinel 1,12,1561.4666666666667
2017-08-05,1589, Sentinel 2,10,1564.3
2017-08-06,1609, Sentinel 1,6,1571.6666666666667
2017-08-07,1404, Sentinel 1,6,1569.1666666666667
2017-08-07,1544, Sentinel 2,10,1568.4333333333334
2017-08-07,1558, Sentinel 2,10,1569.8333333333333
2017-08-08,1597, Sentinel 2,5,1571.8
2017-08-09,1481, Sentinel 1,12,1570.2
2017-08-10,1595, Sentinel 2,10,1572.4
2017-08-10,1570, Sentinel 2,10,1567.8666666666666
2017-08-10,1481, Sentinel 1,12,1566.1333333333334
2017-08-12,1414, Sentinel 1,6,1562.1
2017-08-13,1544, Sentinel 2,5,1556.9666666666667
2017-08-13,1553, Sentinel 1,6,1551.6333333333334
2017-08-15,1519, Sentinel 2,5,1549.0
2017-08-15,1499, Sentinel 1,12,1541.4333333333334
2017-08-16,1476, Sentinel 1,12,1531.6666666666667
2017-08-18,1417, Sentinel 1,6,1528.7333333333333
2017-08-19,1467, Sentinel 1,6,1526.6333333333334
2017-08-20,1526, Sentinel 2,10,1522.0
2017-08-21,1480, Sentinel 1,12,1515.5
2017-08-22,1522, Sentinel 1,12,1512.0666666666666
2017-08-24,1432, Sentinel 1,6,1514.0
2017-08-25,1646, Sentinel 1,6,1515.6
2017-08-27,1559, Sentinel 1,12,1515.9
2017-08-28,1484, Sentinel 1,12,1512.4666666666667
2017-08-30,1744, Sentinel 1,6,1523.3
2017-08-31,1541, Sentinel 1,6,1526.5333333333333
2017-09-02,1516, Sentinel 1,12,1527.7333333333333
2017-09-03,1560, Sentinel 1,12,1531.3
2017-09-05,1364, Sentinel 1,6,1523.0333333333333
2017-09-06,1354, Sentinel 1,6,1515.2
2017-09-08,1465, Sentinel 1,12,1510.4
2017-09-09,1393, Sentinel 1,12,1510.0333333333333
2017-09-11,1408, Sentinel 1,6,1505.5
2017-09-12,1305, Sentinel 1,6,1497.0666666666666
2017-09-14,1488, Sentinel 1,12,1493.4333333333334
2017-09-15,1514, Sentinel 1,12,1494.5333333333333
2017-09-17,1507, Sentinel 1,6,1491.6
2017-09-18,1528, Sentinel 1,6,1490.2
2017-09-20,1462, Sentinel 1,12,1489.5666666666666
2017-09-21,1519, Sentinel 1,12,1493.0666666666666
2017-09-23,1573, Sentinel 1,6,1494.0333333333333
2017-09-24,1584, Sentinel 1,6,1495.0666666666666
2017-09-26,1524, Sentinel 1,12,1495.2333333333333
2017-09-27,1469, Sentinel 1,12,1494.2333333333333
2017-09-29,1416, Sentinel 1,6,1492.2333333333333
2017-09-30,1308, Sentinel 1,6,1488.6
2017-10-02,1648, Sentinel 1,12,1494.6333333333334
2017-10-02,1480, Sentinel 2,5,1493.1
2017-10-03,1400, Sentinel 1,12,1490.4333333333334
2017-10-05,1270, Sentinel 1,6,1482.0333333333333
2017-10-06,1313, Sentinel 1,6,1478.0666666666666
2017-10-08,1373, Sentinel 1,12,1468.9666666666667
2017-10-09,1492, Sentinel 2,10,1466.7333333333333
2017-10-09,1504, Sentinel 2,10,1467.4
2017-10-09,1476, Sentinel 1,12,1458.4666666666667
2017-10-11,1277, Sentinel 1,6,1449.6666666666667
2017-10-12,1672, Sentinel 1,6,1454.8666666666666
2017-10-14,1481, Sentinel 1,12,1452.2333333333333
2017-10-15,1460, Sentinel 1,12,1455.4333333333334
2017-10-17,1371, Sentinel 1,6,1456.0
2017-10-18,1360, Sentinel 1,6,1452.5
2017-10-19,1481, Sentinel 2,10,1455.4333333333334
2017-10-19,1527, Sentinel 2,10,1459.4
2017-10-20,1516, Sentinel 1,12,1466.4333333333334
2017-10-21,1622, Sentinel 1,12,1470.9
2017-10-23,1668, Sentinel 1,6,1476.0333333333333
2017-10-24,1701, Sentinel 1,6,1482.5
2017-10-26,1369, Sentinel 1,12,1477.2
2017-10-27,1392, Sentinel 1,12,1474.8666666666666
2017-10-29,1376, Sentinel 1,6,1470.1
2017-10-30,1120, Sentinel 1,6,1455.0
2017-11-01,1577, Sentinel 1,12,1454.7666666666667
2017-11-02,1348, Sentinel 1,12,1448.9
2017-11-04,1265, Sentinel 1,6,1442.1
2017-11-05,1397, Sentinel 1,6,1441.4666666666667
2017-11-07,1505, Sentinel 1,12,1448.0333333333333
2017-11-08,1577, Sentinel 1,12,1445.6666666666667
2017-11-10,1524, Sentinel 1,6,1447.1333333333334
2017-11-11,1286, Sentinel 1,6,1443.3333333333333
2017-11-16,1345, Sentinel 1,6,1445.8333333333333
2017-11-17,1096, Sentinel 1,6,1438.6
2017-11-19,1169, Sentinel 1,12,1431.8
2017-11-22,1410, Sentinel 1,6,1429.0666666666666
2017-11-26,1588, Sentinel 1,12,1431.8666666666666
2017-11-28,1486, Sentinel 1,6,1432.2
2017-11-29,1693, Sentinel 1,6,1446.0666666666666
2017-12-04,1371, Sentinel 1,6,1436.0333333333333
2017-12-05,1213, Sentinel 1,6,1427.1
2017-12-10,1429, Sentinel 1,6,1426.0666666666666
2017-12-16,1442, Sentinel 1,6,1428.4333333333334
2017-12-17,1598, Sentinel 1,6,1436.3666666666666
2017-12-22,1177, Sentinel 1,6,1426.2333333333333
2017-12-23,1433, Sentinel 1,6,1423.1
2017-12-28,1069, Sentinel 1,6,1408.2
2017-12-29,1329, Sentinel 1,6,1398.4333333333334
2017-12-30,1593, Sentinel 1,6,1395.9333333333334
2017-12-30,1335, Sentinel 1,6,1383.7333333333333
2017-12-31,1329, Sentinel 1,12,1382.4
2018-01-01,1270, Sentinel 1,12,1378.3333333333333
2018-01-02,1369, Sentinel 1,12,1378.1
2018-01-03,1611, Sentinel 1,6,1394.4666666666667
2018-01-04,1561, Sentinel 1,6,1393.9333333333334
2018-01-05,1424, Sentinel 1,6,1396.4666666666667
2018-01-05,1431, Sentinel 1,6,1402.0
2018-01-06,1674, Sentinel 1,6,1411.2333333333333
2018-01-07,1208, Sentinel 1,12,1401.3333333333333
2018-01-08,1341, Sentinel 1,12,1393.4666666666667
2018-01-09,1544, Sentinel 1,12,1394.1333333333334
2018-01-09,1363, Sentinel 1,6,1396.7
2018-01-10,1451, Sentinel 1,6,1400.2333333333333
2018-01-11,1499, Sentinel 1,6,1413.6666666666667
2018-01-11,1502, Sentinel 1,6,1424.7666666666667
2018-01-12,1427, Sentinel 1,6,1425.3333333333333
2018-01-14,1394, Sentinel 1,12,1418.8666666666666
2018-01-15,1455, Sentinel 1,12,1417.8333333333333
2018-01-16,1217, Sentinel 1,6,1401.9666666666667
2018-01-17,1406, Sentinel 1,6,1403.1333333333334
2018-01-17,1465, Sentinel 1,6,1411.5333333333333
2018-01-18,1357, Sentinel 1,6,1409.1333333333334
2018-01-19,1225, Sentinel 1,12,1401.9
2018-01-20,1419, Sentinel 1,12,1395.9333333333334
2018-01-21,1368, Sentinel 1,12,1402.3
2018-01-22,1278, Sentinel 1,6,1397.1333333333334
2018-01-23,1935, Sentinel 1,6,1426.0
2018-01-23,1450, Sentinel 1,6,1430.0333333333333
2018-01-24,1693, Sentinel 1,6,1433.3666666666666
2018-01-26,1424, Sentinel 1,12,1436.3333333333333
2018-01-26,1174, Sentinel 1,12,1431.1666666666667
2018-01-27,1475, Sentinel 1,12,1438.0
2018-01-29,1537, Sentinel 1,6,1443.6
2018-01-29,1434, Sentinel 1,6,1437.7
2018-01-30,1430, Sentinel 1,6,1433.3333333333333
2018-01-31,1377, Sentinel 1,12,1431.7666666666667
2018-02-01,1441, Sentinel 1,12,1432.1
2018-02-02,1422, Sentinel 1,12,1423.7
2018-02-02,1450, Sentinel 1,6,1431.7666666666667
2018-02-03,1598, Sentinel 1,6,1440.3333333333333
2018-02-04,1354, Sentinel 1,6,1434.0
2018-02-04,1237, Sentinel 1,6,1429.8
2018-02-05,1374, Sentinel 1,6,1427.2333333333333
2018-02-08,1554, Sentinel 1,12,1429.0666666666666
2018-02-09,1387, Sentinel 1,6,1425.2333333333333
2018-02-11,1385, Sentinel 1,6,1423.8333333333333
2018-02-14,1096, Sentinel 1,6,1413.9
2018-02-20,1515, Sentinel 1,6,1415.9
2018-02-21,1009, Sentinel 1,6,1408.9666666666667
2018-02-27,1564, Sentinel 1,6,1414.2333333333333
2018-03-01,1441, Sentinel 2,5,1413.4333333333334
2018-03-05,1660, Sentinel 1,6,1423.5333333333333
2018-03-08,1435, Sentinel 2,10,1430.5333333333333
2018-03-10,1957, Sentinel 1,6,1448.4666666666667
2018-03-11,1812, Sentinel 1,6,1463.2666666666667
2018-03-14,1252, Sentinel 1,12,1462.4
2018-03-16,1051, Sentinel 1,6,1432.9333333333334
2018-03-17,1170, Sentinel 1,6,1423.6
2018-03-23,1605, Sentinel 1,6,1420.6666666666667
2018-03-29,1401, Sentinel 1,6,1419.9
2018-04-04,1657, Sentinel 1,6,1436.0
2018-04-04,1439, Sentinel 2,10,1434.8
2018-04-09,1527, Sentinel 1,6,1434.4666666666667
2018-04-10,1351, Sentinel 1,6,1431.7
2018-04-14,1485, Sentinel 2,10,1433.5333333333333
2018-04-16,1371, Sentinel 1,6,1433.3333333333333
2018-04-21,1358, Sentinel 1,6,1430.5666666666666
2018-04-22,1481, Sentinel 1,6,1432.5333333333333
2018-04-22,1366, Sentinel 2,5,1429.7333333333333
2018-04-25,1324, Sentinel 1,12,1420.6
2018-04-27,1390, Sentinel 1,6,1421.8
2018-04-28,1128, Sentinel 1,6,1418.1666666666667
2018-04-29,1462, Sentinel 2,10,1421.1
2018-05-02,1457, Sentinel 2,10,1417.8666666666666
2018-05-09,1206, Sentinel 1,6,1411.8333333333333
2018-05-10,1616, Sentinel 1,6,1419.5333333333333
2018-05-15,1143, Sentinel 1,6,1421.1
2018-05-16,1649, Sentinel 1,6,1425.5666666666666
2018-05-25,1674, Sentinel 1,12,1447.7333333333333
2018-05-27,1639, Sentinel 1,6,1450.2333333333333
2018-05-28,1933, Sentinel 1,6,1466.6333333333334
2018-06-02,1478, Sentinel 1,6,1460.5666666666666
2018-06-03,1332, Sentinel 1,6,1457.1333333333334
2018-06-05,1472, Sentinel 1,12,1440.9666666666667
2018-06-06,1390, Sentinel 1,12,1426.9
2018-06-08,1434, Sentinel 1,6,1432.9666666666667
2018-06-09,1438, Sentinel 1,6,1445.8666666666666
2018-06-11,1395, Sentinel 1,12,1453.3666666666666
2018-06-11,1435, Sentinel 2,5,1447.7
2018-06-12,1468, Sentinel 1,12,1449.9333333333334
2018-06-13,1471, Sentinel 2,10,1443.7333333333333
2018-06-14,1380, Sentinel 1,6,1441.7666666666667
2018-06-15,1359, Sentinel 1,6,1436.1666666666667
2018-06-17,1391, Sentinel 1,12,1437.5
2018-06-18,1385, Sentinel 1,12,1434.1666666666667
2018-06-20,1388, Sentinel 1,6,1434.7333333333333
2018-06-21,1334, Sentinel 1,6,1433.9333333333334
2018-06-23,1389, Sentinel 1,12,1430.8666666666666
2018-06-24,1338, Sentinel 1,12,1429.9333333333334
2018-06-26,1332, Sentinel 1,6,1430.2
2018-06-27,1276, Sentinel 1,6,1426.4
2018-06-29,1397, Sentinel 1,12,1435.3666666666666
2018-06-30,1348, Sentinel 1,12,1431.5666666666666
2018-07-02,1400, Sentinel 1,6,1429.6666666666667
2018-07-03,1338, Sentinel 1,6,1434.0666666666666
2018-07-05,1500, Sentinel 1,12,1430.2
2018-07-06,1402, Sentinel 1,12,1438.8333333333333
2018-07-08,1484, Sentinel 1,6,1433.3333333333333
2018-07-09,1508, Sentinel 2,5,1427.8
2018-07-09,1447, Sentinel 1,6,1421.4
2018-07-09,1546, Sentinel 2,5,1408.5
2018-07-11,1471, Sentinel 1,12,1408.2666666666667
2018-07-11,1621, Sentinel 2,10,1417.9
2018-07-11,1577, Sentinel 2,10,1421.4
2018-07-12,1395, Sentinel 1,12,1421.5666666666666
2018-07-14,1641, Sentinel 2,5,1428.4666666666667
2018-07-14,1553, Sentinel 1,6,1432.3
2018-07-14,1570, Sentinel 2,5,1438.1333333333334
2018-07-15,1429, Sentinel 1,6,1437.9333333333334
2018-07-17,1613, Sentinel 1,12,1442.7666666666667
2018-07-18,1506, Sentinel 1,12,1443.9333333333334
2018-07-20,1486, Sentinel 1,6,1447.4666666666667
2018-07-21,1587, Sentinel 2,5,1455.0666666666666
2018-07-21,1546, Sentinel 1,6,1460.2333333333333
2018-07-21,1580, Sentinel 2,5,1466.7333333333333
2018-07-23,1601, Sentinel 2,10,1473.8333333333333
2018-07-23,1459, Sentinel 1,12,1478.0
2018-07-24,1504, Sentinel 1,12,1481.8333333333333
2018-07-26,1559, Sentinel 2,5,1489.2
2018-07-26,1446, Sentinel 1,6,1493.0
2018-07-27,1358, Sentinel 1,6,1495.7333333333333
2018-07-29,1618, Sentinel 1,12,1503.1
2018-07-30,1542, Sentinel 1,12,1509.5666666666666
2018-08-01,1761, Sentinel 1,6,1521.6
2018-08-02,1618, Sentinel 1,6,1530.9333333333334
2018-08-04,1650, Sentinel 1,12,1535.9333333333334
2018-08-05,1589, Sentinel 1,12,1542.1666666666667
2018-08-07,1392, Sentinel 1,6,1539.1
2018-08-08,1640, Sentinel 2,5,1543.5
2018-08-08,1506, Sentinel 1,6,1545.4666666666667
2018-08-08,1551, Sentinel 2,5,1545.6333333333334
2018-08-10,1533, Sentinel 1,12,1547.7
2018-08-10,1615, Sentinel 2,10,1547.5
2018-08-11,1489, Sentinel 1,12,1544.5666666666666
2018-08-12,1627, Sentinel 2,10,1552.3
2018-08-13,1624, Sentinel 2,5,1551.7333333333333
2018-08-13,1344, Sentinel 1,6,1544.7666666666667
2018-08-14,1552, Sentinel 1,6,1544.1666666666667
2018-08-15,1601, Sentinel 2,10,1549.9
2018-08-15,1509, Sentinel 2,10,1546.4333333333334
2018-08-16,1527, Sentinel 1,12,1547.1333333333334
2018-08-17,1553, Sentinel 1,12,1549.3666666666666
2018-08-18,1515, Sentinel 2,5,1546.9666666666667
2018-08-19,1526, Sentinel 1,6,1546.3
2018-08-20,1479, Sentinel 2,5,1542.9333333333334
2018-08-20,1844, Sentinel 1,6,1551.0333333333333
2018-08-20,1515, Sentinel 2,5,1552.9
2018-08-22,1443, Sentinel 1,12,1550.8666666666666
2018-08-22,1522, Sentinel 2,10,1549.6333333333334
2018-08-22,1527, Sentinel 2,10,1552.3333333333333
2018-08-23,1529, Sentinel 1,12,1558.0333333333333
2018-08-25,1520, Sentinel 2,5,1554.7666666666667
2018-08-25,1510, Sentinel 2,5,1553.7
2018-08-25,1703, Sentinel 1,6,1551.7666666666667
2018-08-26,1411, Sentinel 1,6,1544.8666666666666
2018-08-27,1577, Sentinel 2,10,1542.4333333333334
2018-08-27,1576, Sentinel 2,10,1542.0
2018-08-28,1594, Sentinel 1,12,1548.7333333333333
2018-08-29,1386, Sentinel 1,12,1540.2666666666667
2018-08-30,1600, Sentinel 2,5,1543.4
2018-08-30,1623, Sentinel 2,5,1545.8
2018-08-31,1392, Sentinel 1,6,1541.1
2018-09-01,1508, Sentinel 1,6,1537.5333333333333
2018-09-03,1432, Sentinel 1,12,1535.6333333333334
2018-09-04,1449, Sentinel 1,12,1529.7
2018-09-06,1389, Sentinel 1,6,1521.8666666666666
