mid_date, v [m/yr], satellite, dt (days),rolling_avg
2017-08-25,531, Sentinel 1,6,770.4666666666667
2017-08-27,732, Sentinel 1,12,769.2666666666667
2017-08-28,817, Sentinel 1,12,771.5
2017-08-30,697, Sentinel 1,6,777.0333333333333
2017-08-31,693, Sentinel 1,6,775.2
2017-09-08,599, Sentinel 1,12,769.9333333333333
2017-09-09,617, Sentinel 1,12,767.2333333333333
2017-09-11,582, Sentinel 1,6,763.0666666666667
2017-09-12,543, Sentinel 1,6,757.6333333333333
2017-09-15,667, Sentinel 1,12,753.8666666666667
2017-09-17,1184, Sentinel 1,6,759.0333333333333
2017-09-18,710, Sentinel 1,6,757.4333333333333
2017-09-20,601, Sentinel 1,12,751.8
2017-09-23,818, Sentinel 1,6,753.4666666666667
2017-09-24,982, Sentinel 1,6,757.7666666666667
2017-09-29,749, Sentinel 1,6,752.4666666666667
2017-09-30,912, Sentinel 1,6,757.2666666666667
2017-10-02,750, Sentinel 2,5,756.2666666666667
2017-10-05,458, Sentinel 1,6,751.7
2017-10-08,696, Sentinel 1,12,749.9
2017-10-09,766, Sentinel 2,10,743.9
2017-10-09,771, Sentinel 2,10,744.6333333333333
2017-10-11,1077, Sentinel 1,6,759.1666666666666
2017-10-19,778, Sentinel 2,10,760.4333333333333
2017-10-19,792, Sentinel 2,10,755.6
2017-11-17,696, Sentinel 1,6,751.4333333333333
2017-11-28,680, Sentinel 1,6,749.6333333333333
2017-12-11,274, Sentinel 1,6,729.4333333333333
2017-12-29,828, Sentinel 1,6,731.6666666666666
2018-01-06,812, Sentinel 1,6,727.0666666666667
2018-03-01,772, Sentinel 2,5,735.1
2018-03-08,698, Sentinel 2,10,733.9666666666667
2018-04-04,756, Sentinel 2,10,731.9333333333333
2018-04-14,685, Sentinel 2,10,731.5333333333333
2018-04-22,490, Sentinel 2,5,724.7666666666667
2018-05-02,737, Sentinel 2,10,729.3666666666667
2018-06-13,799, Sentinel 2,10,735.4333333333333
2018-06-21,1173, Sentinel 1,6,755.1333333333333
2018-07-08,784, Sentinel 1,6,763.1666666666666
2018-07-09,709, Sentinel 2,5,764.5666666666667
2018-07-09,696, Sentinel 2,5,748.3
2018-07-11,819, Sentinel 2,10,751.9333333333333
2018-07-11,768, Sentinel 2,10,757.5
2018-07-14,969, Sentinel 2,5,762.5333333333333
2018-07-14,996, Sentinel 2,5,763.0
2018-07-21,708, Sentinel 2,5,761.6333333333333
2018-07-21,685, Sentinel 2,5,754.0666666666667
2018-07-23,789, Sentinel 2,10,755.3666666666667
2018-07-26,801, Sentinel 2,5,766.8
2018-07-30,890, Sentinel 1,12,773.2666666666667
2018-08-05,796, Sentinel 1,12,774.2666666666667
2018-08-07,814, Sentinel 1,6,775.7
2018-08-08,933, Sentinel 1,6,770.9
2018-08-08,840, Sentinel 2,5,772.9666666666667
2018-08-08,748, Sentinel 2,5,771.5
2018-08-10,780, Sentinel 2,10,774.3
2018-08-12,748, Sentinel 2,10,776.5666666666667
2018-08-13,778, Sentinel 2,5,793.3666666666667
2018-08-13,890, Sentinel 1,6,795.4333333333333
2018-08-14,1034, Sentinel 1,6,802.8333333333334
2018-08-15,628, Sentinel 2,10,798.0333333333333
2018-08-15,771, Sentinel 2,10,800.4666666666667
2018-08-16,623, Sentinel 1,12,796.0333333333333
2018-08-17,843, Sentinel 1,12,801.3
2018-08-18,690, Sentinel 2,5,807.9666666666667
2018-08-19,464, Sentinel 1,6,798.8666666666667
2018-08-20,664, Sentinel 2,5,794.3666666666667
2018-08-20,687, Sentinel 1,6,778.1666666666666
2018-08-20,690, Sentinel 2,5,775.0333333333333
2018-08-22,757, Sentinel 1,12,776.6333333333333
2018-08-22,664, Sentinel 2,10,775.5666666666667
2018-08-22,664, Sentinel 2,10,770.4
2018-08-25,760, Sentinel 2,5,770.1333333333333
2018-08-25,750, Sentinel 2,5,762.8333333333334
2018-08-26,858, Sentinel 1,6,758.2333333333333
2018-08-27,778, Sentinel 2,10,760.5666666666667
2018-08-27,780, Sentinel 2,10,763.7333333333333
2018-08-30,793, Sentinel 2,5,763.8666666666667
2018-08-30,830, Sentinel 2,5,764.8333333333334
2018-08-31,575, Sentinel 1,6,754.3333333333334
2018-09-01,829, Sentinel 1,6,755.4333333333333
2018-09-09,670, Sentinel 1,12,750.6333333333333
2018-09-10,762, Sentinel 1,12,744.9333333333333
2018-09-12,949, Sentinel 1,6,748.5666666666667
2018-09-13,1103, Sentinel 1,6,760.4
2018-09-18,656, Sentinel 1,6,756.2666666666667
2018-09-22,536, Sentinel 2,5,749.2
2018-09-24,642, Sentinel 2,10,744.6666666666666
2018-09-27,701, Sentinel 2,5,738.3666666666667
2018-09-29,690, Sentinel 2,10,726.9
2018-09-29,748, Sentinel 2,5,730.9
2018-09-30,656, Sentinel 1,6,727.0666666666667
2018-10-02,707, Sentinel 2,5,729.8666666666667
2018-10-07,832, Sentinel 1,6,729.5
2018-10-09,758, Sentinel 2,10,731.7666666666667
2018-10-13,290, Sentinel 1,6,725.9666666666667
2018-10-19,741, Sentinel 2,10,728.5333333333333
2018-10-19,663, Sentinel 2,5,727.7333333333333
2018-10-29,706, Sentinel 2,10,728.2666666666667
2018-11-30,733, Sentinel 1,6,727.4666666666667
2019-03-08,710, Sentinel 2,5,729.0
2019-03-10,696, Sentinel 2,10,730.0666666666667
2019-03-13,798, Sentinel 2,5,731.3333333333334
2019-04-02,755, Sentinel 2,5,731.5
2019-05-27,710, Sentinel 2,5,726.5666666666667
2019-05-27,709, Sentinel 2,5,724.2666666666667
2019-05-29,764, Sentinel 2,10,723.7333333333333
2019-05-29,757, Sentinel 2,10,722.5333333333333
2019-06-01,816, Sentinel 2,5,722.0666666666667
2019-06-01,788, Sentinel 2,5,729.1666666666666
2019-06-03,737, Sentinel 2,10,726.1
2019-06-03,750, Sentinel 2,10,728.7666666666667
2019-06-06,710, Sentinel 2,5,727.0333333333333
2019-06-06,689, Sentinel 2,5,718.3666666666667
2019-06-13,791, Sentinel 2,10,707.9666666666667
2019-06-13,820, Sentinel 2,10,713.4333333333333
2019-06-19,851, Sentinel 2,5,723.9333333333333
2019-06-19,914, Sentinel 2,5,733.0
2019-06-21,772, Sentinel 2,5,735.3666666666667
2019-06-21,772, Sentinel 2,5,738.1
2019-06-28,778, Sentinel 2,10,739.1
2019-06-28,865, Sentinel 1,6,746.0666666666667
2019-07-03,932, Sentinel 1,6,753.5666666666667
2019-07-06,673, Sentinel 1,12,748.2666666666667
2019-07-06,1018, Sentinel 2,5,756.9333333333333
2019-07-08,905, Sentinel 2,10,777.4333333333333
2019-07-09,669, Sentinel 1,6,775.0333333333333
2019-07-10,899, Sentinel 1,6,782.9
2019-07-11,792, Sentinel 2,5,785.7666666666667
2019-07-11,778, Sentinel 2,5,787.2666666666667
2019-07-12,742, Sentinel 1,12,788.3333333333334
2019-07-13,853, Sentinel 2,10,793.5666666666667
2019-07-13,850, Sentinel 2,10,795.3
2019-07-16,900, Sentinel 2,5,800.1333333333333
2019-07-16,896, Sentinel 2,5,806.3333333333334
2019-07-18,865, Sentinel 2,10,811.5333333333333
2019-07-19,727, Sentinel 1,12,810.3
2019-07-21,853, Sentinel 2,5,813.5
2019-07-22,547, Sentinel 1,6,804.5333333333333
2019-07-27,963, Sentinel 1,6,810.3666666666667
2019-07-28,693, Sentinel 1,6,808.9
2019-07-31,685, Sentinel 1,12,806.7333333333333
2019-08-03,805, Sentinel 1,6,809.9
2019-08-05,836, Sentinel 2,5,814.8
2019-08-05,559, Sentinel 1,12,807.0666666666667
2019-08-07,780, Sentinel 2,10,805.7333333333333
2019-08-08,748, Sentinel 2,5,802.3
2019-08-08,793, Sentinel 2,5,798.2666666666667
2019-08-08,678, Sentinel 1,6,795.1333333333333
2019-08-09,831, Sentinel 1,6,797.1
2019-08-10,716, Sentinel 2,10,795.0333333333333
2019-08-10,726, Sentinel 2,5,790.4
2019-08-10,649, Sentinel 2,5,780.9666666666667
2019-08-12,737, Sentinel 2,10,783.1
2019-08-12,748, Sentinel 2,10,774.1
2019-08-13,748, Sentinel 2,5,768.8666666666667
2019-08-14,827, Sentinel 1,6,774.1333333333333
2019-08-15,793, Sentinel 2,5,770.6
2019-08-15,763, Sentinel 2,10,769.6333333333333
2019-08-15,716, Sentinel 2,10,767.5666666666667
2019-08-15,761, Sentinel 1,6,768.2
2019-08-15,830, Sentinel 2,5,767.4333333333333
2019-08-17,730, Sentinel 1,12,763.4333333333333
2019-08-18,731, Sentinel 2,5,757.8
2019-08-20,953, Sentinel 1,6,759.7
2019-08-22,737, Sentinel 2,10,755.4333333333333
2019-08-22,768, Sentinel 2,10,756.8
2019-08-24,634, Sentinel 1,12,749.5
2019-08-25,758, Sentinel 2,10,756.5333333333333
2019-08-25,747, Sentinel 2,10,749.3333333333334
2019-08-26,867, Sentinel 1,6,755.1333333333333
2019-08-29,678, Sentinel 1,12,754.9
2019-08-30,690, Sentinel 2,5,751.0666666666667
2019-08-30,733, Sentinel 2,5,747.6333333333333
2019-09-01,750, Sentinel 1,6,754.0
2019-09-02,640, Sentinel 1,6,749.3333333333334
2019-09-04,698, Sentinel 1,12,747.6666666666666
2019-09-05,673, Sentinel 1,12,743.6666666666666
2019-09-06,719, Sentinel 2,10,745.0333333333333
2019-09-07,872, Sentinel 1,6,746.4
2019-09-08,611, Sentinel 1,6,742.9
2019-09-14,847, Sentinel 2,5,746.9333333333333
2019-09-14,519, Sentinel 1,6,742.6
2019-09-16,827, Sentinel 1,12,745.6
2019-09-17,766, Sentinel 1,12,746.2
2019-09-21,793, Sentinel 2,10,747.7
2019-09-23,802, Sentinel 1,12,746.8666666666667
2019-09-25,757, Sentinel 1,6,745.6666666666666
2019-09-26,776, Sentinel 1,6,746.1
2019-09-29,659, Sentinel 1,12,744.2
2019-10-02,748, Sentinel 1,6,743.7666666666667
2019-10-04,737, Sentinel 2,10,740.6666666666666
2019-10-04,741, Sentinel 2,10,741.0333333333333
2019-10-19,749, Sentinel 2,5,741.6333333333333
2019-10-19,750, Sentinel 2,5,734.8666666666667
2019-10-20,809, Sentinel 1,6,737.2666666666667
2019-10-21,800, Sentinel 2,10,738.3333333333334
2019-10-24,810, Sentinel 2,5,744.2
2019-10-27,810, Sentinel 2,5,745.9333333333333
2019-11-01,778, Sentinel 2,5,746.9666666666667
2019-11-08,804, Sentinel 2,10,744.8666666666667
2019-12-13,786, Sentinel 1,6,748.4666666666667
2019-12-27,911, Sentinel 1,6,755.8333333333334
2020-04-06,756, Sentinel 2,5,756.6
2020-04-08,758, Sentinel 2,10,756.8666666666667
2020-04-11,650, Sentinel 2,5,757.2
2020-05-11,561, Sentinel 2,5,752.6333333333333
2020-05-13,664, Sentinel 2,10,752.3333333333334
2020-05-16,734, Sentinel 2,5,752.8333333333334
2020-06-17,526, Sentinel 2,10,741.3
2020-06-17,660, Sentinel 2,10,742.9333333333333
2020-06-20,719, Sentinel 2,10,738.6666666666666
2020-06-27,935, Sentinel 2,10,752.5333333333333
2020-06-27,935, Sentinel 2,10,756.1333333333333
2020-06-30,814, Sentinel 2,10,757.7333333333333
2020-07-07,789, Sentinel 2,10,757.6
2020-07-07,809, Sentinel 2,10,757.8333333333334
2020-07-08,777, Sentinel 2,5,758.5
2020-07-08,793, Sentinel 2,5,759.0666666666667
2020-07-10,741, Sentinel 2,10,761.8
2020-07-10,757, Sentinel 2,10,762.1
2020-07-13,768, Sentinel 2,5,763.1333333333333
2020-07-13,788, Sentinel 2,5,764.7
2020-07-15,733, Sentinel 2,5,764.1666666666666
2020-07-15,801, Sentinel 2,10,765.8666666666667
2020-07-15,777, Sentinel 2,10,764.8
2020-07-15,778, Sentinel 2,5,764.0666666666667
2020-07-17,785, Sentinel 2,10,763.2333333333333
2020-07-17,778, Sentinel 2,10,762.1666666666666
2020-07-18,768, Sentinel 2,5,761.8333333333334
2020-07-18,851, Sentinel 2,5,763.4
2020-07-19,826, Sentinel 1,12,764.7333333333333
2020-07-20,768, Sentinel 2,5,759.9666666666667
2020-07-20,772, Sentinel 2,5,760.5
2020-07-21,931, Sentinel 1,6,766.2666666666667
2020-07-22,386, Sentinel 1,6,757.4666666666667
2020-07-25,919, Sentinel 1,12,769.4
2020-07-27,830, Sentinel 2,10,774.9333333333333
2020-07-27,832, Sentinel 2,10,778.2
2020-07-28,767, Sentinel 1,6,786.2333333333333
2020-07-31,780, Sentinel 1,12,790.2333333333333
2020-08-02,653, Sentinel 1,6,788.0333333333333
2020-08-04,690, Sentinel 2,5,779.8666666666667
2020-08-04,734, Sentinel 2,5,773.1666666666666
2020-08-06,716, Sentinel 2,10,769.9
2020-08-06,750, Sentinel 2,10,768.6
2020-08-06,745, Sentinel 1,12,766.4666666666667
2020-08-08,668, Sentinel 1,6,762.8333333333334
2020-08-09,792, Sentinel 1,6,762.8
2020-08-09,685, Sentinel 2,10,760.9333333333333
2020-08-09,750, Sentinel 2,5,760.7
2020-08-09,716, Sentinel 2,10,758.9666666666667
2020-08-09,748, Sentinel 2,5,757.6333333333333
2020-08-12,859, Sentinel 1,12,761.8333333333334
2020-08-15,965, Sentinel 1,6,767.3
2020-08-16,781, Sentinel 2,10,767.4333333333333
2020-08-16,768, Sentinel 2,10,767.1
2020-08-17,896, Sentinel 2,5,770.8
2020-08-17,912, Sentinel 2,5,775.2666666666667
2020-08-18,939, Sentinel 1,12,780.9666666666667
2020-08-19,841, Sentinel 2,10,780.6333333333333
2020-08-19,844, Sentinel 2,10,781.2333333333333
2020-08-20,695, Sentinel 1,6,778.8
2020-08-21,649, Sentinel 1,6,774.7
2020-08-22,768, Sentinel 2,5,769.2666666666667
2020-08-22,836, Sentinel 2,5,784.2666666666667
2020-08-23,804, Sentinel 1,12,780.4333333333333
2020-08-24,749, Sentinel 2,5,777.7333333333333
2020-08-24,630, Sentinel 1,12,771.0
2020-08-24,720, Sentinel 2,5,769.4333333333333
2020-08-25,912, Sentinel 1,12,773.8333333333334
2020-08-26,570, Sentinel 1,6,771.0666666666667
2020-08-27,635, Sentinel 1,6,769.2333333333333
2020-08-29,763, Sentinel 2,10,770.2
2020-08-29,768, Sentinel 2,10,771.9333333333333
2020-09-01,1176, Sentinel 1,6,786.1333333333333
2020-09-06,720, Sentinel 2,5,785.3
2020-09-07,1018, Sentinel 1,6,796.9666666666667
2020-09-08,587, Sentinel 1,6,790.1333333333333
2020-09-13,796, Sentinel 1,6,793.8333333333334
2020-09-14,899, Sentinel 1,6,798.8
2020-09-19,792, Sentinel 1,6,801.3333333333334
2020-09-20,753, Sentinel 1,6,801.5
2020-09-26,849, Sentinel 1,6,801.1666666666666
2020-09-28,785, Sentinel 2,10,795.1666666666666
2020-10-06,768, Sentinel 2,5,794.7333333333333
2020-10-06,761, Sentinel 2,5,794.5
2021-01-31,802, Sentinel 2,10,791.3666666666667
2021-03-07,647, Sentinel 2,10,782.5333333333333
2021-03-24,633, Sentinel 2,10,772.3333333333334
2021-04-03,721, Sentinel 2,10,768.3333333333334
2021-04-06,774, Sentinel 2,5,766.0
2021-04-08,719, Sentinel 2,10,766.8
2021-04-11,772, Sentinel 2,5,770.9
2021-04-11,761, Sentinel 2,5,770.6666666666666
2021-04-13,761, Sentinel 2,10,768.1666666666666
2021-04-16,654, Sentinel 2,10,763.1666666666666
2021-04-16,870, Sentinel 2,5,767.2
2021-04-16,650, Sentinel 2,10,767.8666666666667
2021-04-23,587, Sentinel 2,10,763.4333333333333
2021-04-23,589, Sentinel 2,10,752.6666666666666
2021-04-26,698, Sentinel 2,10,756.9333333333333
2021-04-26,704, Sentinel 2,10,759.2333333333333
2021-05-01,772, Sentinel 2,5,759.5333333333333
2021-05-01,772, Sentinel 2,5,759.6666666666666
2021-05-03,766, Sentinel 2,10,746.0
2021-05-03,760, Sentinel 2,10,747.3333333333334
2021-05-04,891, Sentinel 2,5,743.1
2021-05-06,772, Sentinel 2,5,749.2666666666667
2021-05-06,798, Sentinel 2,10,749.3333333333334
2021-05-06,789, Sentinel 2,5,745.6666666666666
2021-05-08,728, Sentinel 2,10,743.5333333333333
2021-05-08,737, Sentinel 2,10,743.0
2021-05-09,449, Sentinel 2,5,729.6666666666666
2021-05-11,707, Sentinel 2,5,727.0666666666667
2021-05-11,706, Sentinel 2,5,725.0
2021-05-11,664, Sentinel 2,10,721.7666666666667
2021-05-13,768, Sentinel 2,10,720.6333333333333
2021-05-13,787, Sentinel 2,10,725.3
2021-05-14,605, Sentinel 2,5,724.3666666666667
2021-05-16,875, Sentinel 2,5,729.5
2021-05-16,810, Sentinel 2,5,730.7
2021-05-18,671, Sentinel 2,10,729.1
2021-05-21,328, Sentinel 2,5,714.3
2021-05-28,846, Sentinel 2,10,717.1333333333333
2021-06-05,579, Sentinel 2,10,711.0666666666667
2021-06-05,618, Sentinel 2,10,709.8666666666667
2021-06-05,673, Sentinel 1,6,703.3
2021-06-08,937, Sentinel 1,12,712.8666666666667
2021-06-11,866, Sentinel 1,6,722.1666666666666
2021-06-13,742, Sentinel 2,5,727.2666666666667
2021-06-13,744, Sentinel 2,5,728.8
2021-06-14,756, Sentinel 1,12,730.5333333333333
2021-06-15,741, Sentinel 2,10,729.5
2021-06-15,868, Sentinel 1,12,732.7
2021-06-15,765, Sentinel 2,10,732.6666666666666
2021-06-16,849, Sentinel 1,6,735.6333333333333
2021-06-17,246, Sentinel 1,6,714.1333333333333
2021-06-18,793, Sentinel 2,5,714.8333333333334
2021-06-18,811, Sentinel 2,5,715.2666666666667
2021-06-20,866, Sentinel 2,5,717.8333333333334
2021-06-20,492, Sentinel 1,12,709.9666666666667
2021-06-20,933, Sentinel 2,5,716.5
2021-06-22,965, Sentinel 2,10,733.7
2021-06-22,933, Sentinel 2,10,741.2333333333333
2021-06-23,507, Sentinel 1,6,734.6
2021-06-25,934, Sentinel 2,5,743.6
2021-06-25,895, Sentinel 2,10,747.8333333333334
2021-06-25,928, Sentinel 2,5,752.5333333333333
2021-06-25,862, Sentinel 2,10,761.1
2021-06-27,681, Sentinel 1,12,754.6333333333333
2021-07-02,728, Sentinel 2,10,751.9
2021-07-02,728, Sentinel 2,10,753.8
2021-07-03,914, Sentinel 2,5,773.3333333333334
2021-07-10,809, Sentinel 2,10,772.1
2021-07-12,975, Sentinel 2,10,785.3
2021-07-18,867, Sentinel 2,5,793.6
2021-07-18,853, Sentinel 2,5,799.6
2021-07-20,581, Sentinel 2,5,787.7333333333333
2021-07-20,823, Sentinel 2,10,786.3
2021-07-20,799, Sentinel 2,10,788.2
2021-07-22,748, Sentinel 2,10,788.3333333333334
2021-07-22,724, Sentinel 1,6,787.2666666666667
2021-07-23,748, Sentinel 2,5,787.5
2021-07-23,768, Sentinel 2,5,784.1666666666666
2021-07-25,809, Sentinel 2,10,785.6333333333333
2021-07-25,831, Sentinel 2,10,785.0333333333333
2021-07-25,853, Sentinel 2,5,805.2666666666667
2021-07-25,772, Sentinel 2,5,804.5666666666667
2021-07-27,809, Sentinel 2,10,804.5
2021-07-27,801, Sentinel 2,10,802.3333333333334
2021-07-28,853, Sentinel 2,5,814.3666666666667
2021-07-28,871, Sentinel 2,5,812.3
2021-07-29,709, Sentinel 1,6,803.7666666666667
2021-07-30,793, Sentinel 2,5,799.1
2021-07-30,728, Sentinel 2,5,806.4666666666667
2021-08-01,918, Sentinel 2,10,805.9333333333333
2021-08-02,861, Sentinel 1,12,804.8
2021-08-03,1009, Sentinel 1,6,807.5
2021-08-04,1121, Sentinel 2,5,816.1333333333333
2021-08-06,860, Sentinel 2,10,822.1
2021-08-10,596, Sentinel 1,6,817.7
2021-08-12,798, Sentinel 1,12,820.0333333333333
2021-08-13,910, Sentinel 1,12,819.9
2021-08-14,889, Sentinel 1,12,822.5666666666667
2021-08-16,1051, Sentinel 1,6,825.1
2021-08-17,810, Sentinel 2,5,823.2
2021-08-19,812, Sentinel 1,12,821.8333333333334
2021-08-21,798, Sentinel 1,6,829.0666666666667
2021-08-22,862, Sentinel 1,6,830.3666666666667
2021-08-24,788, Sentinel 2,10,830.0
2021-08-24,810, Sentinel 2,10,832.0666666666667
2021-08-26,765, Sentinel 1,12,833.4333333333333
2021-08-27,936, Sentinel 1,6,839.7
2021-08-28,1118, Sentinel 1,6,851.3666666666667
2021-08-31,875, Sentinel 1,12,853.5666666666667
2021-09-01,768, Sentinel 2,5,851.4666666666667
2021-09-01,733, Sentinel 2,5,847.4666666666667
2021-09-03,778, Sentinel 2,10,847.6666666666666
2021-09-03,555, Sentinel 1,6,839.2
2021-09-03,758, Sentinel 2,10,837.7666666666667
2021-09-06,867, Sentinel 2,5,838.2333333333333
2021-09-06,788, Sentinel 2,5,835.4666666666667
2021-09-07,624, Sentinel 1,12,832.6333333333333
2021-09-08,826, Sentinel 1,6,833.7333333333333
2021-09-08,768, Sentinel 2,5,835.0666666666667
2021-09-08,734, Sentinel 2,5,828.9333333333333
2021-09-09,648, Sentinel 1,6,821.8333333333334
2021-09-10,737, Sentinel 2,10,812.7666666666667
2021-09-10,704, Sentinel 2,10,798.8666666666667
2021-09-11,551, Sentinel 1,12,788.5666666666667
2021-09-13,717, Sentinel 2,5,792.6
2021-09-13,737, Sentinel 2,10,790.5666666666667
2021-09-13,750, Sentinel 2,10,785.2333333333333
2021-09-13,676, Sentinel 2,5,778.1333333333333
2021-09-15,737, Sentinel 2,10,767.6666666666666
2021-09-18,772, Sentinel 2,5,766.4
2021-09-21,510, Sentinel 1,6,756.3333333333334
2021-09-21,768, Sentinel 2,5,755.3333333333334
2021-09-21,810, Sentinel 2,5,753.6
2021-09-23,768, Sentinel 2,10,752.9333333333333
2021-09-23,780, Sentinel 2,10,751.9333333333333
2021-09-25,778, Sentinel 2,10,752.3666666666667
2021-09-26,434, Sentinel 1,6,735.6333333333333
2021-09-26,810, Sentinel 2,5,725.3666666666667
2021-09-26,765, Sentinel 2,5,721.7
2021-09-28,771, Sentinel 2,10,721.8
2021-09-28,789, Sentinel 2,10,723.6666666666666
2021-10-01,768, Sentinel 2,5,723.3333333333334
2021-10-01,792, Sentinel 2,5,731.2333333333333
2021-10-03,768, Sentinel 2,10,731.5666666666667
2021-10-03,741, Sentinel 2,10,727.3666666666667
2021-10-05,768, Sentinel 2,10,726.7
2021-10-05,771, Sentinel 2,10,731.6
2021-10-06,717, Sentinel 2,5,727.9666666666667
2021-10-06,706, Sentinel 2,5,725.9
2021-10-08,758, Sentinel 2,10,726.7
2021-10-08,757, Sentinel 2,10,730.3333333333334
2021-10-08,589, Sentinel 1,6,725.4
2021-10-11,748, Sentinel 2,5,726.8666666666667
2021-10-11,788, Sentinel 2,5,734.7666666666667
2021-10-13,777, Sentinel 2,5,736.7666666666667
2021-10-13,756, Sentinel 2,10,737.4
2021-10-13,728, Sentinel 2,10,736.6666666666666
