mid_date, v [m/yr], satellite, dt (days)
2019-07-07,1538, Sentinel 1,12
2021-06-25,1602, Sentinel 2,10
2022-07-05,1558, Sentinel 2,5
2021-07-11,1630, Sentinel 1,6
2018-04-22,1366, Sentinel 2,5
2016-08-16,1492, Sentinel 1,12
2019-10-21,1551, Sentinel 2,10
2018-02-08,1554, Sentinel 1,12
2019-12-27,1535, Sentinel 1,6
2021-01-02,1677, Sentinel 1,6
2021-06-23,1881, Sentinel 1,6
2021-08-15,1564, Sentinel 1,6
2017-07-07,1504, Sentinel 1,6
2022-09-12,1652, Sentinel 1,12
2018-04-04,1657, Sentinel 1,6
2018-08-22,1527, Sentinel 2,10
2016-12-12,1375, Sentinel 1,12
2018-05-27,1639, Sentinel 1,6
2019-01-03,1574, Sentinel 1,12
2017-02-11,1559, Sentinel 1,12
2021-06-10,1359, Sentinel 1,6
2017-02-08,1536, Sentinel 1,6
2018-08-19,1526, Sentinel 1,6
2019-10-19,1544, Sentinel 2,5
2020-01-23,1275, Sentinel 1,6
2022-07-28,1648, Sentinel 1,12
2017-09-30,1308, Sentinel 1,6
2018-03-08,1435, Sentinel 2,10
2019-10-10,1387, Sentinel 1,12
2021-10-23,1541, Sentinel 2,10
2018-06-24,1338, Sentinel 1,12
2022-12-12,1468, Sentinel 1,12
2019-07-24,1631, Sentinel 1,12
2022-06-23,1576, Sentinel 2,5
2021-01-05,1564, Sentinel 1,6
2022-10-30,1455, Sentinel 1,12
2019-07-15,1542, Sentinel 1,6
2020-08-29,1608, Sentinel 2,10
2021-05-09,1471, Sentinel 1,12
2020-12-21,1393, Sentinel 1,6
2020-04-28,1207, Sentinel 1,6
2018-02-01,1441, Sentinel 1,12
2017-05-26,1475, Sentinel 1,6
2021-11-01,1268, Sentinel 1,6
2022-07-25,1641, Sentinel 2,10
2017-02-13,1847, Sentinel 1,6
2017-03-04,1151, Sentinel 1,6
2020-10-17,1432, Sentinel 1,12
2018-09-29,1467, Sentinel 2,10
2017-01-21,1238, Sentinel 1,6
2020-08-19,1641, Sentinel 2,10
2022-05-03,1443, Sentinel 2,10
2018-12-26,1330, Sentinel 1,6
2019-08-15,1491, Sentinel 1,6
2017-09-05,1364, Sentinel 1,6
2017-10-02,1480, Sentinel 2,5
2021-01-07,1579, Sentinel 1,6
2021-03-31,1492, Sentinel 1,6
2022-06-15,1479, Sentinel 2,10
2017-05-29,1430, Sentinel 1,12
2022-01-17,1497, Sentinel 1,12
2017-06-13,1519, Sentinel 2,10
2019-08-24,1556, Sentinel 1,12
2015-02-06,1429, Sentinel 1,12
2022-01-24,1354, Sentinel 1,12
2021-09-06,1437, Sentinel 1,12
2020-08-09,1611, Sentinel 2,5
2018-08-28,1594, Sentinel 1,12
2017-07-22,1535, Sentinel 1,12
2017-06-08,1482, Sentinel 1,6
2016-01-01,1359, Sentinel 1,12
2021-02-10,1615, Sentinel 1,6
2019-01-24,1537, Sentinel 1,6
2021-08-14,1685, Sentinel 1,12
2018-09-24,1446, Sentinel 1,6
2022-06-25,1411, Sentinel 2,10
2022-10-01,1440, Sentinel 1,12
2019-08-29,1496, Sentinel 1,12
2019-07-18,1694, Sentinel 2,10
2019-09-06,1533, Sentinel 2,10
2017-06-23,1618, Sentinel 1,12
2020-05-20,1526, Sentinel 1,12
2021-02-27,1435, Sentinel 1,12
2019-11-12,1418, Sentinel 1,6
2020-05-01,1490, Sentinel 1,12
2017-05-21,1491, Sentinel 1,6
2019-02-28,1336, Sentinel 1,6
2021-05-21,1523, Sentinel 1,12
2018-09-07,1310, Sentinel 1,6
2021-07-29,1749, Sentinel 1,6
2020-02-05,1681, Sentinel 1,6
2020-08-22,1634, Sentinel 2,5
2021-06-15,1551, Sentinel 2,10
2018-09-04,1449, Sentinel 1,12
2021-09-13,1442, Sentinel 2,5
2019-01-07,1620, Sentinel 1,6
2022-04-13,1494, Sentinel 2,10
2019-01-16,1911, Sentinel 1,6
2018-07-17,1613, Sentinel 1,12
2017-07-29,1665, Sentinel 2,5
2016-04-30,1451, Sentinel 1,12
2020-01-17,1557, Sentinel 1,12
2019-06-06,1444, Sentinel 2,5
2020-06-16,1570, Sentinel 1,6
2017-10-12,1672, Sentinel 1,6
2019-12-23,1500, Sentinel 1,12
2020-08-17,1525, Sentinel 1,12
2016-09-09,1413, Sentinel 1,12
2020-10-11,1529, Sentinel 1,12
2017-07-01,1545, Sentinel 2,5
2021-07-20,1446, Sentinel 1,12
2020-08-04,1691, Sentinel 2,5
2021-07-23,1589, Sentinel 1,6
2018-03-29,1401, Sentinel 1,6
2017-06-23,1542, Sentinel 2,10
2017-08-01,1419, Sentinel 1,6
2020-03-11,1723, Sentinel 1,6
2017-09-11,1408, Sentinel 1,6
2018-08-13,1344, Sentinel 1,6
2018-05-25,1674, Sentinel 1,12
2022-08-21,1484, Sentinel 1,12
2019-04-16,1176, Sentinel 1,6
2021-04-16,1509, Sentinel 2,5
2017-10-15,1460, Sentinel 1,12
2018-10-30,1895, Sentinel 1,6
2016-11-28,1464, Sentinel 1,6
2022-06-15,1481, Sentinel 2,10
2019-12-01,1488, Sentinel 1,6
2021-04-16,1570, Sentinel 2,5
2020-10-06,1545, Sentinel 2,5
2019-04-28,1307, Sentinel 1,6
2020-09-25,1573, Sentinel 1,6
2020-06-10,1503, Sentinel 1,6
2020-03-12,1406, Sentinel 1,6
2021-09-08,962, Sentinel 1,6
2019-05-05,1563, Sentinel 1,6
2020-07-24,1600, Sentinel 1,12
2021-07-10,1675, Sentinel 2,10
2017-12-05,1213, Sentinel 1,6
2021-07-21,1636, Sentinel 1,12
2021-10-06,1490, Sentinel 2,5
2018-12-31,1621, Sentinel 1,6
2020-08-25,1632, Sentinel 1,12
2018-08-02,1618, Sentinel 1,6
2017-01-13,1361, Sentinel 1,12
2020-11-25,1861, Sentinel 1,6
2018-06-15,1359, Sentinel 1,6
2021-05-01,1506, Sentinel 2,5
2018-01-17,1406, Sentinel 1,6
2017-12-23,1433, Sentinel 1,6
2017-05-03,1408, Sentinel 1,6
2016-07-31,1596, Sentinel 2,10
2017-01-16,1627, Sentinel 1,6
2021-09-13,1527, Sentinel 2,10
2019-07-13,1675, Sentinel 2,10
2016-06-03,1339, Sentinel 1,12
2021-08-25,1651, Sentinel 1,12
2017-07-06,1578, Sentinel 2,10
2020-01-10,1663, Sentinel 1,12
2020-08-12,1517, Sentinel 1,12
2018-01-26,1174, Sentinel 1,12
2019-08-10,1595, Sentinel 2,10
2021-09-24,1382, Sentinel 1,12
2022-10-18,1576, Sentinel 2,5
2021-11-20,1418, Sentinel 1,6
2018-09-29,1414, Sentinel 2,5
2022-08-19,1442, Sentinel 1,12
2017-01-08,1423, Sentinel 1,12
2022-10-06,1364, Sentinel 1,12
2018-07-15,1429, Sentinel 1,6
2017-10-19,1481, Sentinel 2,10
2018-12-22,1272, Sentinel 1,12
2019-06-13,1562, Sentinel 2,10
2021-03-13,1578, Sentinel 1,6
2019-08-23,1530, Sentinel 1,12
2016-05-24,1485, Sentinel 1,12
2019-07-19,1754, Sentinel 1,12
2020-07-10,1802, Sentinel 1,6
2017-10-27,1392, Sentinel 1,12
2021-06-25,1609, Sentinel 2,5
2019-06-28,1797, Sentinel 1,6
2020-08-29,1597, Sentinel 2,10
2018-07-21,1546, Sentinel 1,6
2017-05-12,1515, Sentinel 1,12
2018-12-12,1522, Sentinel 1,6
2019-08-22,1624, Sentinel 2,10
2018-02-04,1354, Sentinel 1,6
2021-05-21,1403, Sentinel 2,5
2018-08-27,1576, Sentinel 2,10
2021-05-28,1732, Sentinel 2,10
2022-09-20,1595, Sentinel 2,10
2021-07-20,1708, Sentinel 2,10
2021-01-26,1385, Sentinel 1,6
2020-09-26,1405, Sentinel 1,6
2022-03-29,1435, Sentinel 2,10
2021-10-13,1494, Sentinel 2,5
2022-06-03,1570, Sentinel 2,5
2019-08-17,1446, Sentinel 1,12
2020-07-15,1655, Sentinel 2,10
2021-10-18,1479, Sentinel 1,12
2020-06-01,1540, Sentinel 1,12
2021-07-28,1712, Sentinel 2,5
2021-09-27,1312, Sentinel 1,6
2020-08-30,1503, Sentinel 1,12
2020-03-23,1799, Sentinel 1,6
2021-05-18,1357, Sentinel 1,6
2016-05-05,1465, Sentinel 1,12
2021-08-24,1563, Sentinel 1,12
2021-05-29,1535, Sentinel 1,6
2022-05-13,1512, Sentinel 2,10
2017-02-05,1394, Sentinel 1,12
2022-01-12,1421, Sentinel 1,12
2022-05-31,1557, Sentinel 2,10
2019-01-11,1544, Sentinel 1,6
2020-08-17,1580, Sentinel 2,5
2020-05-29,1537, Sentinel 1,6
2021-10-08,1754, Sentinel 1,6
2016-07-23,1511, Sentinel 1,12
2021-11-07,1273, Sentinel 1,6
2017-01-01,1435, Sentinel 1,12
2019-03-30,1595, Sentinel 1,6
2015-07-10,1416, Sentinel 1,12
2021-04-23,1486, Sentinel 2,10
2019-08-14,1317, Sentinel 1,6
2022-04-29,1668, Sentinel 2,5
2015-02-04,1404, Sentinel 1,12
2018-02-09,1387, Sentinel 1,6
2020-01-13,1653, Sentinel 1,6
2018-01-31,1377, Sentinel 1,12
2016-06-05,1440, Sentinel 1,12
2022-05-01,1444, Sentinel 2,5
2019-09-11,1472, Sentinel 1,12
2022-07-14,1549, Sentinel 1,12
2021-12-12,1422, Sentinel 1,12
2018-09-03,1432, Sentinel 1,12
2019-08-12,1610, Sentinel 2,10
2019-10-24,1537, Sentinel 2,5
2018-03-05,1660, Sentinel 1,6
2021-09-05,1364, Sentinel 1,12
2016-02-01,1430, Sentinel 1,12
2018-06-08,1434, Sentinel 1,6
2018-09-15,1444, Sentinel 1,12
2022-05-04,1544, Sentinel 2,5
2017-07-23,1698, Sentinel 2,10
2018-06-23,1389, Sentinel 1,12
2022-06-25,1494, Sentinel 2,5
2016-10-29,1457, Sentinel 2,10
2017-06-28,1592, Sentinel 1,12
2022-07-20,1607, Sentinel 2,5
2017-12-29,1329, Sentinel 1,6
2020-08-14,1578, Sentinel 1,6
2019-03-21,1553, Sentinel 1,12
2021-06-22,1633, Sentinel 2,10
2017-10-21,1622, Sentinel 1,12
2021-01-29,1540, Sentinel 1,6
2021-09-23,1540, Sentinel 2,10
2022-03-12,1527, Sentinel 2,10
2021-01-31,1571, Sentinel 2,10
2018-01-23,1450, Sentinel 1,6
2020-01-27,1628, Sentinel 1,12
2020-01-30,1282, Sentinel 1,6
2017-07-16,1529, Sentinel 1,12
2019-12-12,1258, Sentinel 1,6
2017-02-22,1534, Sentinel 1,12
2016-08-27,1559, Sentinel 2,10
2021-05-27,1594, Sentinel 1,12
2017-07-26,1769, Sentinel 1,6
2017-05-20,1235, Sentinel 1,6
2018-07-23,1459, Sentinel 1,12
2017-01-14,1565, Sentinel 1,12
2016-07-28,1512, Sentinel 1,12
2019-08-20,1455, Sentinel 1,6
2017-03-22,1626, Sentinel 1,6
2019-10-14,1486, Sentinel 1,6
2021-06-18,1576, Sentinel 2,5
2017-08-10,1481, Sentinel 1,12
2018-08-10,1533, Sentinel 1,12
2020-05-17,1643, Sentinel 1,6
2020-07-18,1636, Sentinel 1,12
2017-09-27,1469, Sentinel 1,12
2021-09-25,1545, Sentinel 2,10
2021-08-07,1478, Sentinel 1,12
2021-01-01,1469, Sentinel 1,6
2017-09-21,1519, Sentinel 1,12
2018-01-26,1424, Sentinel 1,12
2017-01-23,1593, Sentinel 1,6
2021-07-25,1548, Sentinel 1,12
2016-11-19,1459, Sentinel 1,12
2022-03-22,1515, Sentinel 2,5
2018-01-24,1693, Sentinel 1,6
2018-06-18,1385, Sentinel 1,12
2018-01-09,1363, Sentinel 1,6
2021-10-13,1488, Sentinel 2,5
2017-10-09,1476, Sentinel 1,12
2021-01-20,1476, Sentinel 1,6
2020-08-23,1561, Sentinel 1,12
2021-09-15,1217, Sentinel 1,6
2019-07-03,1900, Sentinel 1,6
2016-05-22,1471, Sentinel 2,10
2017-10-14,1481, Sentinel 1,12
2019-08-08,1641, Sentinel 2,5
2022-04-09,1445, Sentinel 2,5
2018-09-27,1349, Sentinel 1,12
2018-10-19,1420, Sentinel 2,5
2017-08-15,1519, Sentinel 2,5
2016-12-13,1510, Sentinel 1,12
2021-11-06,1289, Sentinel 1,12
2021-11-02,1467, Sentinel 2,5
2021-05-16,1580, Sentinel 2,5
2020-09-07,1292, Sentinel 1,6
2017-07-29,1675, Sentinel 2,5
2021-05-11,1506, Sentinel 2,5
2021-07-28,1372, Sentinel 1,6
2022-07-21,1623, Sentinel 1,12
2021-10-12,1359, Sentinel 1,12
2022-09-24,1558, Sentinel 1,12
2019-06-21,1676, Sentinel 1,6
2017-12-30,1593, Sentinel 1,6
2017-01-04,1708, Sentinel 1,6
2021-06-22,1648, Sentinel 2,10
2019-04-20,1360, Sentinel 1,12
2020-12-02,1519, Sentinel 1,6
2021-04-24,1457, Sentinel 1,6
2020-09-13,1615, Sentinel 1,6
2021-07-25,1744, Sentinel 2,10
2020-05-11,1450, Sentinel 2,5
2021-10-01,1550, Sentinel 2,5
2022-11-18,1526, Sentinel 1,12
2016-04-30,1459, Sentinel 1,12
2019-06-16,1320, Sentinel 1,6
2017-01-15,1375, Sentinel 1,6
2019-08-15,1587, Sentinel 2,10
2017-03-08,1255, Sentinel 1,12
2019-01-15,1485, Sentinel 1,12
2018-07-05,1500, Sentinel 1,12
2021-07-04,1559, Sentinel 1,6
2019-08-10,1547, Sentinel 2,5
2020-01-10,1535, Sentinel 1,12
2018-03-01,1441, Sentinel 2,5
2017-01-02,1391, Sentinel 1,6
2020-10-01,1475, Sentinel 1,6
2017-09-03,1560, Sentinel 1,12
2019-05-02,1511, Sentinel 1,12
2020-05-05,1402, Sentinel 1,6
2020-07-20,1741, Sentinel 2,5
2018-02-27,1564, Sentinel 1,6
2020-01-05,1328, Sentinel 1,6
2019-10-02,1514, Sentinel 1,6
2020-12-14,1841, Sentinel 1,6
2016-08-28,1610, Sentinel 1,12
2020-04-06,1458, Sentinel 2,5
2021-10-01,1559, Sentinel 2,5
2021-06-27,1401, Sentinel 1,12
2016-11-25,1375, Sentinel 1,12
2021-11-26,1161, Sentinel 1,6
2019-09-14,1501, Sentinel 1,6
2018-01-14,1394, Sentinel 1,12
2022-11-06,1591, Sentinel 1,12
2017-09-02,1516, Sentinel 1,12
2016-12-27,1297, Sentinel 1,6
2017-08-15,1499, Sentinel 1,12
2019-09-20,1713, Sentinel 1,6
2022-03-30,1402, Sentinel 2,5
2016-11-18,1403, Sentinel 1,12
2020-08-20,1693, Sentinel 1,6
2016-01-08,1400, Sentinel 1,12
2020-05-31,1505, Sentinel 1,12
2021-11-25,1225, Sentinel 1,6
2021-07-07,1453, Sentinel 1,12
2020-10-20,1474, Sentinel 1,6
2019-05-14,1428, Sentinel 1,12
2016-10-25,1365, Sentinel 1,12
2022-05-29,1476, Sentinel 2,5
2021-01-17,1515, Sentinel 1,12
2019-12-15,1457, Sentinel 1,12
2017-07-19,1706, Sentinel 1,6
2022-07-22,1657, Sentinel 2,10
2020-10-07,1476, Sentinel 1,6
2020-03-05,1817, Sentinel 1,6
2019-06-27,1451, Sentinel 1,6
2019-09-19,1546, Sentinel 1,6
2021-09-13,1441, Sentinel 2,5
2019-08-22,1575, Sentinel 2,10
2020-07-20,1681, Sentinel 2,5
2017-11-04,1265, Sentinel 1,6
2022-10-18,1514, Sentinel 2,10
2016-08-04,1560, Sentinel 1,12
2017-04-03,1555, Sentinel 1,6
2019-07-13,1674, Sentinel 2,10
2022-10-10,1550, Sentinel 2,10
2021-12-11,1363, Sentinel 1,12
2018-06-06,1390, Sentinel 1,12
2020-08-05,1549, Sentinel 1,12
2019-12-25,1442, Sentinel 1,6
2020-09-17,1583, Sentinel 1,12
2017-11-07,1505, Sentinel 1,12
2018-07-09,1508, Sentinel 2,5
2018-09-10,1413, Sentinel 1,12
2018-01-29,1537, Sentinel 1,6
2020-08-03,1875, Sentinel 1,6
2021-01-23,1480, Sentinel 1,12
2018-01-22,1278, Sentinel 1,6
2017-01-17,1477, Sentinel 1,6
2020-11-01,1981, Sentinel 1,6
2019-07-11,1587, Sentinel 2,5
2018-04-14,1485, Sentinel 2,10
2017-12-04,1371, Sentinel 1,6
2022-04-09,1312, Sentinel 2,5
2020-07-03,1910, Sentinel 1,6
2020-11-07,1561, Sentinel 1,6
2020-12-13,1475, Sentinel 1,6
2019-03-08,1392, Sentinel 2,5
2020-03-18,1263, Sentinel 1,6
2021-01-10,1579, Sentinel 1,12
2022-07-20,1587, Sentinel 2,5
2021-05-06,1269, Sentinel 1,6
2017-08-05,1589, Sentinel 2,10
2022-07-22,1656, Sentinel 2,10
2021-07-18,1741, Sentinel 2,5
2021-03-25,1517, Sentinel 1,6
2017-09-18,1528, Sentinel 1,6
2021-12-02,1125, Sentinel 1,6
2018-01-11,1502, Sentinel 1,6
2021-10-16,1520, Sentinel 2,5
2018-10-09,1489, Sentinel 2,10
2022-06-27,1478, Sentinel 1,12
2021-06-22,1447, Sentinel 1,6
2017-06-07,1435, Sentinel 1,6
2021-10-15,1350, Sentinel 1,6
2021-06-20,1548, Sentinel 2,5
2019-07-10,1602, Sentinel 1,6
2019-07-27,1551, Sentinel 1,6
2016-11-16,1420, Sentinel 1,6
2020-02-04,1566, Sentinel 1,6
2021-08-17,1663, Sentinel 2,5
2020-02-23,1368, Sentinel 1,6
2021-12-24,1461, Sentinel 1,12
2019-10-23,1630, Sentinel 1,12
2018-07-23,1601, Sentinel 2,10
2017-10-24,1701, Sentinel 1,6
2016-10-08,1545, Sentinel 1,12
2018-08-27,1577, Sentinel 2,10
2020-01-05,1584, Sentinel 1,12
2020-08-24,1609, Sentinel 2,5
2016-10-23,1052, Sentinel 1,6
2020-06-06,1532, Sentinel 1,12
2019-09-25,1591, Sentinel 1,6
2021-06-26,1601, Sentinel 1,12
2022-04-01,1529, Sentinel 2,10
2018-04-25,1324, Sentinel 1,12
2017-07-31,1625, Sentinel 2,10
2021-04-21,1637, Sentinel 1,12
2021-03-07,1420, Sentinel 1,6
2021-12-25,1623, Sentinel 1,6
2021-03-07,1500, Sentinel 2,10
2017-11-28,1486, Sentinel 1,6
2020-12-29,1600, Sentinel 1,12
2021-01-17,1611, Sentinel 1,6
2017-08-21,1480, Sentinel 1,12
2018-04-10,1351, Sentinel 1,6
2022-07-02,1452, Sentinel 1,12
2020-04-23,1700, Sentinel 1,6
2018-03-23,1605, Sentinel 1,6
2020-07-08,1576, Sentinel 2,5
2017-07-23,1598, Sentinel 1,12
2020-12-27,1324, Sentinel 1,6
2018-01-02,1369, Sentinel 1,12
2020-02-10,1246, Sentinel 1,6
2018-12-19,1398, Sentinel 1,6
2016-02-18,1518, Sentinel 1,12
2018-09-22,1425, Sentinel 1,12
2017-01-11,1315, Sentinel 1,6
2018-10-12,1803, Sentinel 1,6
2021-08-24,1694, Sentinel 2,10
2018-11-12,1458, Sentinel 1,6
2018-06-29,1397, Sentinel 1,12
2022-07-12,1691, Sentinel 2,10
2016-01-25,1517, Sentinel 1,12
2021-07-02,1641, Sentinel 2,10
2019-06-24,1371, Sentinel 1,12
2020-06-03,1539, Sentinel 1,6
2015-06-28,1374, Sentinel 1,12
2019-07-18,1501, Sentinel 1,12
2018-08-12,1627, Sentinel 2,10
2021-11-08,1510, Sentinel 1,6
2018-07-18,1506, Sentinel 1,12
2019-07-25,1616, Sentinel 1,12
2016-10-01,1505, Sentinel 1,12
2019-06-19,1661, Sentinel 2,5
2021-04-11,1638, Sentinel 1,6
2017-01-08,1279, Sentinel 1,6
2019-06-03,1288, Sentinel 1,6
2018-04-27,1390, Sentinel 1,6
2019-05-29,1399, Sentinel 1,6
2017-09-20,1462, Sentinel 1,12
2019-12-26,1437, Sentinel 1,6
2020-10-14,1620, Sentinel 1,6
2019-11-07,1675, Sentinel 1,6
2020-01-14,1548, Sentinel 1,6
2020-01-11,1337, Sentinel 1,12
2021-10-16,1411, Sentinel 2,5
2016-10-11,1426, Sentinel 1,6
2016-07-11,1624, Sentinel 2,10
2019-06-01,1512, Sentinel 2,5
2022-06-08,1388, Sentinel 1,12
2018-06-17,1391, Sentinel 1,12
2020-06-20,1542, Sentinel 2,10
2020-11-09,1493, Sentinel 1,12
2022-01-05,1512, Sentinel 1,12
2022-09-07,1446, Sentinel 1,12
2018-10-24,1681, Sentinel 1,6
2018-01-18,1357, Sentinel 1,6
2017-09-26,1524, Sentinel 1,12
2022-09-28,1379, Sentinel 2,5
2020-07-31,1696, Sentinel 1,12
2019-12-31,1790, Sentinel 1,6
2020-04-29,1591, Sentinel 1,6
2021-07-25,1640, Sentinel 2,5
2017-01-07,1423, Sentinel 1,12
2017-07-02,1491, Sentinel 1,6
2018-11-05,1437, Sentinel 1,6
2019-08-06,1702, Sentinel 1,12
2017-01-10,1514, Sentinel 1,6
2018-10-29,1475, Sentinel 2,10
2016-11-13,1198, Sentinel 1,12
2020-07-15,1624, Sentinel 2,5
2015-10-14,1316, Sentinel 1,12
2022-06-30,1494, Sentinel 2,5
2018-06-27,1276, Sentinel 1,6
2020-01-26,1796, Sentinel 1,6
2022-04-01,1486, Sentinel 2,10
2021-12-20,1262, Sentinel 1,6
2018-10-04,1407, Sentinel 1,12
2017-10-23,1668, Sentinel 1,6
2021-06-20,1546, Sentinel 2,5
2016-12-19,1327, Sentinel 1,12
2020-12-24,1419, Sentinel 1,6
2021-05-03,1497, Sentinel 2,10
2020-12-05,1553, Sentinel 1,12
2017-08-19,1467, Sentinel 1,6
2017-12-28,1069, Sentinel 1,6
2018-08-22,1522, Sentinel 2,10
2020-06-04,1509, Sentinel 1,6
2016-06-01,1481, Sentinel 2,10
2022-07-27,1638, Sentinel 2,10
2017-10-20,1516, Sentinel 1,12
2021-04-16,1536, Sentinel 2,10
2020-07-12,1598, Sentinel 1,12
2019-01-13,1836, Sentinel 1,6
2019-09-13,1361, Sentinel 1,6
2018-09-01,1508, Sentinel 1,6
2017-07-31,1598, Sentinel 2,10
2020-07-13,1648, Sentinel 2,5
2019-11-19,1633, Sentinel 1,6
2021-07-23,1689, Sentinel 2,5
2021-09-10,1497, Sentinel 2,10
2016-11-10,1576, Sentinel 1,6
2020-09-10,1531, Sentinel 1,12
2017-08-20,1526, Sentinel 2,10
2018-08-05,1589, Sentinel 1,12
2021-09-20,1353, Sentinel 1,6
2022-06-28,1354, Sentinel 2,5
2018-08-04,1650, Sentinel 1,12
2022-01-03,1329, Sentinel 1,12
2021-07-30,1581, Sentinel 2,5
2020-08-06,1667, Sentinel 2,10
2020-07-01,1591, Sentinel 1,12
