mid_date, v [m/yr], satellite, dt (days)
2021-08-02,1052, Sentinel 1,12
2018-08-14,2340, Sentinel 1,6
2020-05-28,2118, Sentinel 1,6
2018-07-09,2215, Sentinel 2,5
2019-10-31,3071, Sentinel 1,6
2017-10-11,1910, Sentinel 1,6
2021-11-02,2473, Sentinel 1,6
2021-10-08,2323, Sentinel 2,10
2021-08-28,1834, Sentinel 1,6
2021-03-01,2177, Sentinel 1,6
2021-08-10,2169, Sentinel 1,6
2018-01-06,1988, Sentinel 1,6
2019-07-16,2451, Sentinel 2,5
2020-08-22,2379, Sentinel 2,5
2020-07-30,3457, Sentinel 1,12
2020-07-13,2344, Sentinel 2,5
2021-10-15,2292, Sentinel 2,10
2020-06-24,1868, Sentinel 1,12
2018-11-29,1697, Sentinel 1,6
2019-02-09,2185, Sentinel 1,6
2019-04-17,2039, Sentinel 1,6
2020-08-26,2337, Sentinel 1,6
2018-07-08,2190, Sentinel 1,6
2019-01-25,2313, Sentinel 1,6
2021-12-16,1580, Sentinel 1,12
2019-01-06,1673, Sentinel 1,6
2021-05-01,2365, Sentinel 2,5
2017-08-03,2228, Sentinel 1,12
2020-05-16,2249, Sentinel 2,5
2020-11-19,2163, Sentinel 1,6
2019-11-18,1465, Sentinel 1,6
2021-10-25,2272, Sentinel 2,10
2016-10-13,2233, Sentinel 1,12
2021-07-28,2572, Sentinel 2,5
2022-07-27,2542, Sentinel 2,10
2021-06-17,1832, Sentinel 1,6
2020-12-14,1784, Sentinel 1,6
2020-01-11,2164, Sentinel 1,6
2020-01-07,2083, Sentinel 1,6
2016-08-09,542, Sentinel 1,12
2020-07-06,1469, Sentinel 1,12
2022-06-08,2352, Sentinel 2,5
2018-06-09,1873, Sentinel 1,6
2021-06-05,1753, Sentinel 1,6
2021-05-08,2366, Sentinel 2,10
2017-01-10,2017, Sentinel 1,6
2022-06-12,2546, Sentinel 2,10
2021-10-21,2024, Sentinel 1,6
2019-09-01,2149, Sentinel 1,6
2020-08-29,439, Sentinel 1,12
2021-09-14,2133, Sentinel 1,6
2017-09-24,1864, Sentinel 1,6
2021-01-08,3459, Sentinel 1,6
2017-12-22,1787, Sentinel 1,6
2017-06-13,2281, Sentinel 2,10
2021-10-03,1955, Sentinel 1,6
2018-09-27,2037, Sentinel 2,5
2021-09-21,2240, Sentinel 2,5
2019-06-30,2073, Sentinel 1,12
2022-08-09,2114, Sentinel 1,12
2020-04-11,2892, Sentinel 1,6
2019-10-08,2310, Sentinel 1,6
2018-08-10,2316, Sentinel 2,10
2017-10-06,2252, Sentinel 1,6
2016-11-04,2321, Sentinel 1,6
2017-09-12,1748, Sentinel 1,6
2022-10-18,1525, Sentinel 1,12
2021-09-02,2404, Sentinel 1,6
2019-06-28,2581, Sentinel 2,10
2022-06-03,3085, Sentinel 1,12
2022-05-31,2474, Sentinel 2,10
2018-10-18,1742, Sentinel 1,6
2018-11-11,2462, Sentinel 1,6
2019-10-19,2166, Sentinel 1,6
2021-09-18,2303, Sentinel 2,5
2021-05-11,2345, Sentinel 2,5
2021-11-19,2204, Sentinel 1,6
2021-04-13,2375, Sentinel 2,10
2021-09-28,2386, Sentinel 2,10
2022-09-19,2127, Sentinel 1,12
2017-05-23,806, Sentinel 1,12
2020-09-02,1908, Sentinel 1,6
2022-06-05,2303, Sentinel 2,5
2021-07-17,2583, Sentinel 1,6
2017-11-22,2200, Sentinel 1,6
2018-10-13,1739, Sentinel 1,6
2019-03-12,1825, Sentinel 1,6
2020-04-11,2235, Sentinel 2,5
2021-06-14,2618, Sentinel 1,12
2020-04-16,2699, Sentinel 1,6
2019-04-25,1655, Sentinel 1,12
2019-02-27,2611, Sentinel 1,6
2019-08-30,2385, Sentinel 2,5
2017-07-04,1957, Sentinel 1,12
2020-09-04,2585, Sentinel 1,12
2021-10-20,2027, Sentinel 1,6
2020-06-12,2386, Sentinel 1,12
2017-07-20,2217, Sentinel 1,6
2021-10-11,775, Sentinel 1,12
2020-05-13,2285, Sentinel 2,10
2021-10-26,2064, Sentinel 1,6
2022-11-25,2070, Sentinel 1,12
2018-07-26,2379, Sentinel 2,5
2018-03-17,2703, Sentinel 1,6
2021-09-26,2260, Sentinel 2,5
2019-07-12,2116, Sentinel 1,12
2020-11-24,2637, Sentinel 1,6
2016-07-09,1974, Sentinel 1,12
2017-08-03,2055, Sentinel 2,5
2019-06-07,2234, Sentinel 1,12
2017-07-06,2255, Sentinel 2,10
2019-05-23,2039, Sentinel 1,6
2019-08-05,2528, Sentinel 1,12
2017-07-11,2198, Sentinel 1,12
2022-07-05,2499, Sentinel 2,5
2020-07-10,2401, Sentinel 2,10
2022-06-05,2462, Sentinel 2,10
2016-09-23,1820, Sentinel 1,6
2018-12-11,2214, Sentinel 1,6
2021-09-06,2344, Sentinel 2,5
2018-08-18,2224, Sentinel 2,5
2016-10-29,1631, Sentinel 1,6
2018-04-04,2057, Sentinel 2,10
2017-07-14,2471, Sentinel 1,6
2019-01-22,2354, Sentinel 1,6
2021-10-05,2334, Sentinel 2,10
2020-07-27,2552, Sentinel 2,10
2021-05-30,2429, Sentinel 1,6
2021-07-30,2629, Sentinel 2,5
2022-07-12,2422, Sentinel 2,10
2018-06-02,1838, Sentinel 1,6
2020-07-22,2179, Sentinel 1,6
2019-06-18,1991, Sentinel 1,12
2021-09-21,1874, Sentinel 1,6
2016-07-31,2275, Sentinel 2,10
2022-05-04,2338, Sentinel 2,5
2018-08-20,2137, Sentinel 2,5
2022-08-06,2495, Sentinel 2,10
2019-07-28,2826, Sentinel 1,6
2019-07-04,2538, Sentinel 1,6
2016-07-28,2254, Sentinel 2,10
2019-09-14,2146, Sentinel 2,5
2022-04-28,2314, Sentinel 2,10
2019-03-05,2396, Sentinel 1,6
2017-02-01,1682, Sentinel 1,6
2019-06-15,1897, Sentinel 1,6
2021-04-23,2479, Sentinel 1,6
2019-08-08,2267, Sentinel 2,5
2021-06-11,2087, Sentinel 1,6
2016-09-06,2190, Sentinel 2,10
2022-05-26,2401, Sentinel 2,10
2022-05-08,2396, Sentinel 2,10
2021-10-13,2220, Sentinel 2,10
2021-10-06,2180, Sentinel 2,5
2018-08-08,2139, Sentinel 2,5
2017-06-25,2078, Sentinel 1,6
2022-06-05,2309, Sentinel 2,5
2022-05-16,2474, Sentinel 2,10
2017-11-16,1941, Sentinel 1,6
2022-03-27,2275, Sentinel 2,10
2016-04-18,1502, Sentinel 1,12
2018-08-07,2078, Sentinel 1,6
2016-05-12,2153, Sentinel 1,12
2020-07-21,2527, Sentinel 1,6
2019-07-16,1912, Sentinel 1,6
2020-06-22,3154, Sentinel 1,6
2018-12-05,1963, Sentinel 1,6
2020-06-17,2436, Sentinel 2,10
2018-08-13,2173, Sentinel 2,5
2019-08-13,2366, Sentinel 2,5
2019-06-03,2262, Sentinel 2,10
2019-08-15,2399, Sentinel 2,10
2022-04-21,2289, Sentinel 2,5
2021-09-08,2335, Sentinel 2,5
2022-08-22,2303, Sentinel 2,5
2018-07-14,2249, Sentinel 2,5
2022-10-20,1672, Sentinel 1,12
2017-10-09,2138, Sentinel 2,10
2022-05-06,2323, Sentinel 2,5
2019-10-26,351, Sentinel 1,6
2017-02-14,1839, Sentinel 1,6
2020-07-27,2526, Sentinel 2,10
2021-09-28,2211, Sentinel 2,5
2020-07-18,2531, Sentinel 2,5
2022-07-30,2344, Sentinel 2,5
2021-04-29,2074, Sentinel 1,6
2018-09-30,2198, Sentinel 1,6
2022-09-08,2319, Sentinel 2,5
2022-10-11,2226, Sentinel 2,5
2020-06-21,2248, Sentinel 1,6
2022-04-11,2676, Sentinel 1,12
2021-05-13,2459, Sentinel 2,10
2015-06-16,2018, Sentinel 1,12
2022-03-22,2275, Sentinel 2,10
2017-06-26,2133, Sentinel 1,6
2022-06-20,2427, Sentinel 2,5
2021-08-01,2184, Sentinel 1,12
2017-10-30,1655, Sentinel 1,6
2020-01-19,2446, Sentinel 1,6
2022-06-05,2451, Sentinel 2,10
2021-07-25,2636, Sentinel 2,10
2020-10-08,1920, Sentinel 1,6
2018-11-23,1515, Sentinel 1,6
2017-08-27,2306, Sentinel 1,12
2016-07-28,2253, Sentinel 2,10
2022-05-01,2430, Sentinel 2,10
2022-08-07,2157, Sentinel 1,12
2019-06-21,2303, Sentinel 2,5
2017-06-01,2272, Sentinel 1,6
2020-05-23,2860, Sentinel 1,6
2021-06-25,2489, Sentinel 2,5
2020-08-09,2389, Sentinel 2,10
2018-12-24,2532, Sentinel 1,6
2017-08-13,2243, Sentinel 2,5
2021-07-22,1889, Sentinel 1,6
2018-08-26,2530, Sentinel 1,6
2019-11-13,2399, Sentinel 1,6
2020-08-02,2083, Sentinel 1,6
2019-07-31,3227, Sentinel 1,12
2017-12-11,2326, Sentinel 1,6
2017-08-31,2073, Sentinel 1,6
2020-07-17,2615, Sentinel 2,10
2018-06-21,1950, Sentinel 1,6
2017-07-31,2206, Sentinel 2,5
2021-08-04,2762, Sentinel 1,6
2018-05-02,2086, Sentinel 2,10
2019-06-01,2226, Sentinel 2,5
2020-08-09,2150, Sentinel 1,6
2017-06-14,1909, Sentinel 1,6
2020-07-10,2408, Sentinel 2,10
2020-06-17,2364, Sentinel 2,10
2018-05-24,1987, Sentinel 1,12
2022-05-24,2304, Sentinel 2,5
2022-05-06,2281, Sentinel 2,10
2020-10-29,1692, Sentinel 1,12
2022-03-25,2173, Sentinel 2,5
2019-08-10,2413, Sentinel 2,5
2020-08-19,2514, Sentinel 2,10
2017-10-09,2154, Sentinel 2,10
2022-04-06,2242, Sentinel 2,5
2019-08-08,2291, Sentinel 1,6
2022-04-21,2388, Sentinel 2,5
2019-09-21,2380, Sentinel 2,10
2022-08-16,2501, Sentinel 2,10
2022-06-12,2482, Sentinel 2,10
2021-08-21,1587, Sentinel 1,6
2018-05-16,2185, Sentinel 1,6
2021-07-05,2061, Sentinel 1,6
2017-09-08,1797, Sentinel 1,12
2018-08-20,1885, Sentinel 1,6
2021-05-16,2319, Sentinel 2,5
2020-01-29,2242, Sentinel 1,6
2019-09-07,1832, Sentinel 1,6
2018-10-06,1973, Sentinel 1,6
2016-04-19,2148, Sentinel 2,10
2017-01-27,1403, Sentinel 1,6
2018-08-25,2292, Sentinel 2,5
2020-08-17,2469, Sentinel 2,5
2018-07-09,2173, Sentinel 1,6
2017-11-23,2022, Sentinel 1,6
2018-07-03,2503, Sentinel 1,6
2019-10-27,2129, Sentinel 2,5
2019-05-27,2189, Sentinel 2,5
2021-04-08,2282, Sentinel 2,10
2020-07-15,2407, Sentinel 2,5
2022-06-08,2345, Sentinel 2,5
2016-05-09,2193, Sentinel 2,10
2019-01-18,1817, Sentinel 1,6
2017-01-26,1957, Sentinel 1,6
2018-05-18,2454, Sentinel 1,12
2018-04-21,2175, Sentinel 1,6
2022-06-23,2422, Sentinel 2,5
2021-12-01,2008, Sentinel 1,6
2020-09-28,2191, Sentinel 1,12
2022-05-11,2262, Sentinel 2,5
2018-08-15,2145, Sentinel 2,10
2021-07-25,2482, Sentinel 2,5
2020-12-26,2136, Sentinel 1,6
2020-07-17,2590, Sentinel 2,10
2020-10-22,1929, Sentinel 1,12
2022-07-02,2572, Sentinel 2,10
2016-11-22,2006, Sentinel 1,6
2017-07-31,2072, Sentinel 1,6
2022-08-19,2501, Sentinel 2,10
2022-07-15,2501, Sentinel 2,10
2021-08-30,411, Sentinel 1,12
2017-08-10,2235, Sentinel 2,10
2017-01-05,2014, Sentinel 1,6
2021-05-08,2379, Sentinel 2,10
2020-11-18,1945, Sentinel 1,6
2021-03-24,2389, Sentinel 2,10
2022-04-06,2379, Sentinel 2,10
2020-07-27,2176, Sentinel 1,6
2016-08-27,2210, Sentinel 2,10
2019-09-02,2032, Sentinel 1,6
2019-06-01,2288, Sentinel 1,12
2018-12-17,1622, Sentinel 1,6
2018-07-24,1798, Sentinel 1,12
2020-07-07,2477, Sentinel 2,10
2022-03-20,2077, Sentinel 2,5
2019-04-23,2439, Sentinel 1,6
2020-09-28,2349, Sentinel 2,10
2021-09-30,2367, Sentinel 1,12
2021-08-24,2554, Sentinel 2,10
2018-05-21,2291, Sentinel 1,6
2019-10-04,2339, Sentinel 2,10
2019-06-10,2132, Sentinel 1,6
2016-09-06,2184, Sentinel 2,10
2022-03-22,2055, Sentinel 2,5
2021-08-06,2011, Sentinel 1,12
2021-10-13,2271, Sentinel 2,10
2020-07-07,2520, Sentinel 2,10
2020-08-09,2451, Sentinel 2,10
2018-10-03,996, Sentinel 1,12
2021-09-03,2523, Sentinel 2,10
2017-11-05,2174, Sentinel 1,6
2019-07-21,2593, Sentinel 2,5
2017-08-07,2193, Sentinel 2,10
2019-10-01,2175, Sentinel 1,6
2018-06-14,2104, Sentinel 1,6
2021-02-04,2687, Sentinel 1,6
2021-07-02,2711, Sentinel 2,10
2016-05-12,2005, Sentinel 1,12
2021-10-27,2079, Sentinel 1,6
2022-05-22,2368, Sentinel 1,12
2018-08-15,2254, Sentinel 2,10
2022-07-25,2377, Sentinel 2,10
2016-05-12,2160, Sentinel 2,10
2020-01-06,2297, Sentinel 1,6
2021-09-26,1530, Sentinel 1,6
2017-01-16,2309, Sentinel 1,6
2021-05-06,2282, Sentinel 2,5
2017-07-23,2398, Sentinel 2,10
2018-02-02,1758, Sentinel 1,6
2022-04-23,2357, Sentinel 2,10
2018-10-02,2102, Sentinel 2,5
2022-04-04,2334, Sentinel 2,5
2020-06-27,1955, Sentinel 1,6
2020-09-14,1939, Sentinel 1,6
2021-05-11,1690, Sentinel 1,6
2018-08-01,2187, Sentinel 1,6
2022-07-30,2379, Sentinel 2,5
2021-04-13,2344, Sentinel 2,10
2017-09-23,1640, Sentinel 1,6
2020-08-16,2539, Sentinel 2,10
2021-09-09,1705, Sentinel 1,6
2020-10-25,1968, Sentinel 1,6
2018-07-21,2232, Sentinel 2,5
2020-08-16,2563, Sentinel 2,10
2017-07-28,2074, Sentinel 1,12
2020-12-07,1596, Sentinel 1,6
2018-08-20,2163, Sentinel 2,5
2017-08-24,1922, Sentinel 1,6
2019-08-15,2388, Sentinel 2,5
2022-08-02,1923, Sentinel 1,12
2020-10-16,1543, Sentinel 1,12
2019-05-07,2176, Sentinel 1,12
2021-10-03,2279, Sentinel 2,10
2019-07-16,2474, Sentinel 2,5
2021-09-01,2434, Sentinel 2,5
2022-03-25,2140, Sentinel 2,5
2018-07-11,2366, Sentinel 2,10
2020-01-07,2302, Sentinel 1,6
2019-06-21,2328, Sentinel 2,5
2020-10-13,2290, Sentinel 1,6
2022-05-16,2321, Sentinel 2,5
2021-04-23,2386, Sentinel 2,10
2018-05-28,1915, Sentinel 1,6
2022-03-29,2334, Sentinel 2,10
2019-05-16,2279, Sentinel 1,6
2016-12-28,1568, Sentinel 1,6
2021-06-05,2452, Sentinel 2,10
2019-12-24,1841, Sentinel 1,6
2021-09-15,2375, Sentinel 2,10
2021-01-18,1365, Sentinel 1,6
2021-07-20,2559, Sentinel 2,10
2017-12-17,496, Sentinel 1,6
2016-12-10,1954, Sentinel 1,6
2019-06-03,2279, Sentinel 2,10
2019-11-06,2218, Sentinel 1,6
2016-10-17,1849, Sentinel 1,6
2020-05-10,2354, Sentinel 1,6
2021-10-02,2124, Sentinel 1,6
2019-10-05,1858, Sentinel 1,12
2021-05-05,1890, Sentinel 1,6
2020-08-27,2084, Sentinel 1,6
2021-12-19,1129, Sentinel 1,6
2017-06-06,2200, Sentinel 2,10
2018-02-04,2294, Sentinel 1,6
2017-12-16,2031, Sentinel 1,6
2021-03-24,2941, Sentinel 1,6
2019-09-08,1610, Sentinel 1,6
2018-10-10,1951, Sentinel 1,12
2018-08-22,1819, Sentinel 1,12
2022-07-25,2511, Sentinel 2,5
2017-08-12,1921, Sentinel 1,6
2021-06-25,2730, Sentinel 2,10
2016-09-29,1804, Sentinel 1,6
2022-09-10,3331, Sentinel 2,10
2022-04-09,1630, Sentinel 1,12
2021-05-03,2352, Sentinel 2,10
2021-09-06,2469, Sentinel 2,5
2019-03-13,2078, Sentinel 2,5
2021-08-31,2235, Sentinel 1,12
2021-06-03,3078, Sentinel 1,12
2017-08-08,2146, Sentinel 2,5
2021-04-26,2445, Sentinel 2,10
2019-06-13,2471, Sentinel 2,10
2021-10-23,2219, Sentinel 2,10
2020-06-19,2644, Sentinel 1,12
2019-01-31,2708, Sentinel 1,6
2020-10-26,1967, Sentinel 1,6
2020-10-31,2270, Sentinel 1,6
2017-07-25,2174, Sentinel 1,6
2022-03-27,2258, Sentinel 2,10
2018-12-18,2235, Sentinel 1,6
2020-12-06,2198, Sentinel 1,6
2021-06-29,2193, Sentinel 1,6
2021-02-22,3546, Sentinel 1,6
2018-09-06,1856, Sentinel 1,6
2018-06-20,1835, Sentinel 1,6
2022-10-28,2303, Sentinel 2,10
2020-10-19,2348, Sentinel 1,6
2022-11-23,2302, Sentinel 1,12
2020-12-09,1896, Sentinel 1,6
2018-05-15,3295, Sentinel 1,6
2017-08-18,2257, Sentinel 1,6
2020-04-04,2184, Sentinel 1,6
2021-11-07,2199, Sentinel 2,5
2021-05-15,2367, Sentinel 1,12
2018-04-28,2668, Sentinel 1,6
2022-04-06,2408, Sentinel 2,10
2021-01-01,1953, Sentinel 1,6
2021-08-27,2232, Sentinel 1,6
2019-06-06,2189, Sentinel 2,5
2021-09-13,2408, Sentinel 2,10
2019-10-22,2221, Sentinel 1,12
2018-06-30,2016, Sentinel 1,12
2020-06-30,2471, Sentinel 2,10
2021-09-26,2282, Sentinel 2,5
2017-09-06,2190, Sentinel 1,6
2022-04-08,2413, Landsat 9,8
2022-03-31,2423, Landsat 8,8
2022-05-10,2782, Landsat 9,8
2022-06-29,2537, Landsat 9,8
2022-05-03,2958, Landsat 9,8
2022-08-07,2617, Landsat 9,8
2022-06-05,2434, Landsat 8,8
2022-04-16,2336, Landsat 8,8
2022-10-09,2787, Landsat 8,8
2022-06-13,2464, Landsat 9,8
2022-06-21,2491, Landsat 8,8
2022-08-15,2302, Landsat 8,8
2022-06-27,2477, Landsat 9,8
2022-10-19,2978, Landsat 9,8
2022-05-28,2646, Landsat 9,8
2022-06-03,2334, Landsat 8,8
2022-10-11,2053, Landsat 8,8
2022-05-02,1999, Landsat 8,8
2022-03-23,2522, Landsat 9,8
2013-09-30,1763, Landsat 8,8
2022-06-29,2617, Landsat 9,8
2022-06-28,2114, Landsat 8,8
2022-08-14,2381, Landsat 9,8
2022-06-13,2505, Landsat 9,8
2022-06-04,2634, Landsat 9,8
2022-06-21,2434, Landsat 8,8
2022-10-02,2374, Landsat 8,8
2022-04-24,2633, Landsat 9,8
2013-09-08,1931, Landsat 7,8
2013-09-08,2142, Landsat 7,8
2022-12-22,3610, Landsat 9,8
2013-03-31,513, Landsat 7,5
2013-08-14,2160, Landsat 7,8
2022-07-06,2610, Landsat 9,8
2022-07-14,2517, Landsat 8,8
2022-11-28,2024, Landsat 8,8
2022-05-04,2286, Landsat 8,8
2022-03-24,2383, Landsat 8,8
2022-05-28,2474, Landsat 9,8
