mid_date, v [m/yr], satellite, dt (days)
2021-09-13,717, Sentinel 2,5
2022-04-13,655, Sentinel 2,10
2017-07-29,796, Sentinel 2,5
2019-06-06,689, Sentinel 2,5
2016-09-09,662, Sentinel 1,12
2017-07-01,707, Sentinel 2,5
2020-08-04,734, Sentinel 2,5
2017-06-23,788, Sentinel 2,10
2017-08-01,698, Sentinel 1,6
2017-09-11,582, Sentinel 1,6
2018-08-13,890, Sentinel 1,6
2022-08-21,710, Sentinel 1,12
2021-04-16,870, Sentinel 2,5
2022-06-15,734, Sentinel 2,10
2020-10-06,768, Sentinel 2,5
2021-09-08,826, Sentinel 1,6
2021-07-10,809, Sentinel 2,10
2021-10-06,717, Sentinel 2,5
2020-08-25,912, Sentinel 1,12
2021-05-01,772, Sentinel 2,5
2016-07-31,780, Sentinel 2,10
2021-09-13,750, Sentinel 2,10
2019-07-13,853, Sentinel 2,10
2017-07-06,780, Sentinel 2,10
2020-08-12,859, Sentinel 1,12
2019-08-10,716, Sentinel 2,10
2022-10-18,777, Sentinel 2,5
2018-09-29,748, Sentinel 2,5
2022-08-19,767, Sentinel 1,12
2017-10-19,778, Sentinel 2,10
2019-06-13,791, Sentinel 2,10
2016-05-24,729, Sentinel 1,12
2019-07-19,727, Sentinel 1,12
2021-06-25,934, Sentinel 2,5
2019-06-28,865, Sentinel 1,6
2020-08-29,763, Sentinel 2,10
2019-08-22,768, Sentinel 2,10
2021-05-21,328, Sentinel 2,5
2018-08-27,778, Sentinel 2,10
2021-05-28,846, Sentinel 2,10
2022-09-20,758, Sentinel 2,10
2021-07-20,799, Sentinel 2,10
2020-09-26,849, Sentinel 1,6
2022-03-29,728, Sentinel 2,10
2021-10-13,777, Sentinel 2,5
2022-06-03,852, Sentinel 2,5
2019-08-17,730, Sentinel 1,12
2020-07-15,777, Sentinel 2,10
2021-07-28,853, Sentinel 2,5
2022-05-13,674, Sentinel 2,10
2022-05-31,743, Sentinel 2,10
2020-08-17,912, Sentinel 2,5
2021-10-08,589, Sentinel 1,6
2015-07-10,676, Sentinel 1,12
2021-04-23,589, Sentinel 2,10
2019-08-14,827, Sentinel 1,6
2022-04-29,713, Sentinel 2,5
2022-05-01,558, Sentinel 2,5
2022-07-14,731, Sentinel 1,12
2019-08-12,748, Sentinel 2,10
2019-10-24,810, Sentinel 2,5
2022-05-04,892, Sentinel 2,5
2017-07-23,896, Sentinel 2,10
2022-06-25,733, Sentinel 2,5
2016-10-29,702, Sentinel 2,10
2022-07-20,788, Sentinel 2,5
2017-12-29,828, Sentinel 1,6
2021-06-22,933, Sentinel 2,10
2021-09-23,780, Sentinel 2,10
2022-03-12,727, Sentinel 2,10
2021-01-31,802, Sentinel 2,10
2016-08-27,771, Sentinel 2,10
2017-07-26,884, Sentinel 1,6
2019-08-20,953, Sentinel 1,6
2021-06-18,811, Sentinel 2,5
2021-09-25,778, Sentinel 2,10
2022-03-22,778, Sentinel 2,5
2021-10-13,781, Sentinel 2,5
2020-08-23,804, Sentinel 1,12
2019-07-03,932, Sentinel 1,6
2016-05-22,771, Sentinel 2,10
2019-08-08,748, Sentinel 2,5
2022-04-09,676, Sentinel 2,5
2018-10-19,663, Sentinel 2,5
2017-08-15,749, Sentinel 2,5
2021-11-02,646, Sentinel 2,5
2021-05-16,875, Sentinel 2,5
2020-09-07,1018, Sentinel 1,6
2017-07-29,772, Sentinel 2,5
2018-10-07,832, Sentinel 1,6
2021-05-11,707, Sentinel 2,5
2021-06-22,965, Sentinel 2,10
2020-09-13,796, Sentinel 1,6
2021-07-25,831, Sentinel 2,10
2020-05-11,561, Sentinel 2,5
2021-10-01,792, Sentinel 2,5
2019-08-15,763, Sentinel 2,10
2019-08-10,649, Sentinel 2,5
2018-03-01,772, Sentinel 2,5
2021-08-01,918, Sentinel 2,10
2020-07-20,772, Sentinel 2,5
2019-10-02,748, Sentinel 1,6
2016-08-28,824, Sentinel 1,12
2020-04-06,756, Sentinel 2,5
2021-10-01,768, Sentinel 2,5
2021-06-27,681, Sentinel 1,12
2019-09-14,519, Sentinel 1,6
2017-08-15,641, Sentinel 1,12
2022-03-30,720, Sentinel 2,5
2020-08-20,695, Sentinel 1,6
2022-05-29,697, Sentinel 2,5
2017-07-19,679, Sentinel 1,6
2022-07-22,778, Sentinel 2,10
2021-09-13,676, Sentinel 2,5
2019-08-22,737, Sentinel 2,10
2020-07-20,768, Sentinel 2,5
2022-10-18,716, Sentinel 2,10
2019-07-13,850, Sentinel 2,10
2022-10-10,766, Sentinel 2,10
2018-07-09,696, Sentinel 2,5
2018-09-10,762, Sentinel 1,12
2019-07-11,778, Sentinel 2,5
2018-04-14,685, Sentinel 2,10
2022-04-09,631, Sentinel 2,5
2019-03-08,710, Sentinel 2,5
2022-07-20,810, Sentinel 2,5
2017-08-05,780, Sentinel 2,10
2022-07-22,780, Sentinel 2,10
2021-07-18,853, Sentinel 2,5
2021-05-09,449, Sentinel 2,5
2017-09-18,710, Sentinel 1,6
2021-10-16,810, Sentinel 2,5
2018-10-09,758, Sentinel 2,10
2017-06-07,697, Sentinel 1,6
2021-06-20,866, Sentinel 2,5
2019-07-10,899, Sentinel 1,6
2019-07-27,963, Sentinel 1,6
2021-08-17,810, Sentinel 2,5
2018-07-23,789, Sentinel 2,10
2018-08-27,780, Sentinel 2,10
2020-08-24,720, Sentinel 2,5
2019-09-25,757, Sentinel 1,6
2022-04-01,807, Sentinel 2,10
2017-07-31,757, Sentinel 2,10
2021-03-07,647, Sentinel 2,10
2017-11-28,680, Sentinel 1,6
2017-08-21,880, Sentinel 1,12
2020-07-08,777, Sentinel 2,5
2017-07-23,832, Sentinel 1,12
2021-08-04,1121, Sentinel 2,5
2021-08-24,810, Sentinel 2,10
2022-07-12,687, Sentinel 2,10
2021-07-02,728, Sentinel 2,10
2019-12-13,786, Sentinel 1,6
2018-08-12,748, Sentinel 2,10
2021-11-08,854, Sentinel 1,6
2019-06-19,914, Sentinel 2,5
2017-09-20,601, Sentinel 1,12
2021-10-16,691, Sentinel 2,5
2016-07-11,823, Sentinel 2,10
2019-06-01,816, Sentinel 2,5
2020-06-20,719, Sentinel 2,10
2022-09-28,631, Sentinel 2,5
2020-07-31,780, Sentinel 1,12
2021-07-25,772, Sentinel 2,5
2017-07-02,608, Sentinel 1,6
2018-10-29,706, Sentinel 2,10
2020-07-15,778, Sentinel 2,5
2022-06-30,778, Sentinel 2,5
2022-04-01,741, Sentinel 2,10
2021-06-20,933, Sentinel 2,5
2021-05-03,766, Sentinel 2,10
2017-08-19,821, Sentinel 1,6
2018-08-22,664, Sentinel 2,10
2016-06-01,789, Sentinel 2,10
2022-07-27,771, Sentinel 2,10
2021-04-16,654, Sentinel 2,10
2018-09-01,829, Sentinel 1,6
2017-07-31,750, Sentinel 2,10
2020-07-13,768, Sentinel 2,5
2021-07-23,768, Sentinel 2,5
2021-09-10,704, Sentinel 2,10
2017-08-20,734, Sentinel 2,10
2018-08-05,796, Sentinel 1,12
2021-07-30,728, Sentinel 2,5
2020-08-06,750, Sentinel 2,10
2017-07-05,604, Sentinel 1,12
2020-06-27,935, Sentinel 2,10
2020-10-06,761, Sentinel 2,5
2019-08-07,780, Sentinel 2,10
2021-07-27,801, Sentinel 2,10
2019-10-19,749, Sentinel 2,5
2021-11-04,747, Sentinel 2,10
2020-08-21,649, Sentinel 1,6
2022-03-30,561, Sentinel 2,5
2021-06-15,741, Sentinel 2,10
2021-09-03,555, Sentinel 1,6
2021-07-03,914, Sentinel 2,5
2019-08-25,747, Sentinel 2,10
2018-09-13,1103, Sentinel 1,6
2021-04-16,650, Sentinel 2,10
2022-05-06,765, Sentinel 2,10
2021-06-16,849, Sentinel 1,6
2021-10-08,758, Sentinel 2,10
2021-08-22,862, Sentinel 1,6
2022-04-26,594, Sentinel 2,5
2020-08-24,749, Sentinel 2,5
2019-09-29,659, Sentinel 1,12
2019-08-26,867, Sentinel 1,6
2016-06-11,674, Sentinel 2,10
2018-09-12,949, Sentinel 1,6
2017-07-29,822, Sentinel 1,12
2022-06-27,768, Sentinel 2,10
2021-09-01,768, Sentinel 2,5
2017-06-02,733, Sentinel 1,6
2021-04-26,698, Sentinel 2,10
2019-08-05,836, Sentinel 2,5
2017-08-16,740, Sentinel 1,12
2022-09-14,728, Sentinel 1,12
2022-09-13,1016, Sentinel 2,5
2020-09-01,1176, Sentinel 1,6
2017-09-17,1184, Sentinel 1,6
2017-06-06,778, Sentinel 2,10
2022-07-25,746, Sentinel 2,5
2017-09-09,617, Sentinel 1,12
2017-07-13,699, Sentinel 1,6
2022-05-03,705, Sentinel 2,10
2019-07-11,792, Sentinel 2,5
2022-05-09,587, Sentinel 2,5
2021-09-10,737, Sentinel 2,10
2016-10-29,737, Sentinel 2,10
2022-08-16,690, Sentinel 2,10
2022-06-22,789, Sentinel 2,10
2021-05-06,789, Sentinel 2,5
2017-09-29,749, Sentinel 1,6
2021-06-05,618, Sentinel 2,10
2020-08-08,668, Sentinel 1,6
2022-06-03,891, Sentinel 2,5
2018-06-13,799, Sentinel 2,10
2018-08-31,575, Sentinel 1,6
2018-08-08,840, Sentinel 2,5
2020-08-15,965, Sentinel 1,6
2017-08-30,697, Sentinel 1,6
2019-11-08,804, Sentinel 2,10
2015-10-02,690, Sentinel 1,12
2021-05-06,798, Sentinel 2,10
2022-07-02,908, Sentinel 2,10
2017-08-25,531, Sentinel 1,6
2021-07-18,867, Sentinel 2,5
2022-08-22,810, Sentinel 2,5
2022-04-04,830, Sentinel 2,5
2017-07-31,748, Sentinel 2,5
2019-08-03,805, Sentinel 1,6
2017-08-03,707, Sentinel 2,5
2019-08-25,758, Sentinel 2,10
2021-07-20,581, Sentinel 2,5
2019-07-09,669, Sentinel 1,6
2017-08-10,780, Sentinel 2,10
2018-08-30,793, Sentinel 2,5
2019-08-12,737, Sentinel 2,10
2022-05-26,728, Sentinel 2,10
2019-05-29,757, Sentinel 2,10
2017-10-05,458, Sentinel 1,6
2022-06-22,752, Sentinel 2,10
2022-05-24,792, Sentinel 2,5
2017-08-06,1029, Sentinel 1,6
2019-09-17,766, Sentinel 1,12
2021-09-08,768, Sentinel 2,5
2022-08-06,780, Sentinel 2,10
2017-06-05,549, Sentinel 1,12
2016-05-02,669, Sentinel 2,10
2021-08-03,1009, Sentinel 1,6
2021-06-13,742, Sentinel 2,5
2020-04-08,758, Sentinel 2,10
2021-06-18,793, Sentinel 2,5
2016-05-12,713, Sentinel 2,10
2022-05-16,667, Sentinel 2,10
2021-07-22,748, Sentinel 2,10
2016-09-07,657, Sentinel 1,12
2017-05-14,720, Sentinel 1,6
2018-09-18,656, Sentinel 1,6
2021-08-19,812, Sentinel 1,12
2020-09-08,587, Sentinel 1,6
2021-07-23,748, Sentinel 2,5
2020-07-18,768, Sentinel 2,5
2020-08-09,748, Sentinel 2,5
2016-04-29,633, Sentinel 2,10
2021-08-16,1051, Sentinel 1,6
2022-08-17,726, Sentinel 2,5
2019-08-15,793, Sentinel 2,5
2021-06-13,744, Sentinel 2,5
2018-08-30,830, Sentinel 2,5
2020-09-20,753, Sentinel 1,6
2021-09-03,778, Sentinel 2,10
2022-10-03,823, Sentinel 2,5
2020-07-08,793, Sentinel 2,5
2019-10-20,809, Sentinel 1,6
2021-04-06,774, Sentinel 2,5
2018-08-25,760, Sentinel 2,5
2019-07-08,905, Sentinel 2,10
2020-07-15,801, Sentinel 2,10
2021-09-21,768, Sentinel 2,5
2021-04-11,772, Sentinel 2,5
2021-05-13,768, Sentinel 2,10
2019-09-26,776, Sentinel 1,6
2021-10-03,768, Sentinel 2,10
2018-07-21,708, Sentinel 2,5
2022-06-27,758, Sentinel 2,10
2017-07-08,894, Sentinel 1,6
2018-07-11,819, Sentinel 2,10
2021-07-12,975, Sentinel 2,10
2019-09-05,673, Sentinel 1,12
2021-09-11,551, Sentinel 1,12
2021-04-03,721, Sentinel 2,10
2021-09-28,771, Sentinel 2,10
2018-07-14,996, Sentinel 2,5
2017-10-19,792, Sentinel 2,10
2017-08-07,770, Sentinel 1,6
2019-08-30,690, Sentinel 2,5
2022-04-23,739, Sentinel 2,10
2019-03-10,696, Sentinel 2,10
2019-08-09,831, Sentinel 1,6
2021-08-02,861, Sentinel 1,12
2018-08-14,1034, Sentinel 1,6
2018-07-09,709, Sentinel 2,5
2017-10-11,1077, Sentinel 1,6
2021-10-08,757, Sentinel 2,10
2021-08-28,1118, Sentinel 1,6
2017-07-10,668, Sentinel 1,12
2021-08-10,596, Sentinel 1,6
2018-01-06,812, Sentinel 1,6
2019-07-16,900, Sentinel 2,5
2020-08-22,836, Sentinel 2,5
2021-08-06,860, Sentinel 2,10
2020-07-13,788, Sentinel 2,5
2021-10-15,768, Sentinel 2,10
2020-08-26,570, Sentinel 1,6
2018-07-08,784, Sentinel 1,6
2020-07-25,919, Sentinel 1,12
2021-05-01,772, Sentinel 2,5
2020-05-16,734, Sentinel 2,5
2021-10-25,720, Sentinel 2,10
2021-07-28,871, Sentinel 2,5
2022-07-27,778, Sentinel 2,10
2021-06-17,246, Sentinel 1,6
2016-08-09,816, Sentinel 1,12
2022-06-08,748, Sentinel 2,5
2021-06-05,673, Sentinel 1,6
2021-05-08,728, Sentinel 2,10
2021-08-13,910, Sentinel 1,12
2022-06-12,782, Sentinel 2,10
2019-09-01,750, Sentinel 1,6
2017-09-24,982, Sentinel 1,6
2017-06-13,765, Sentinel 2,10
2018-09-27,701, Sentinel 2,5
2021-09-21,810, Sentinel 2,5
2022-08-09,763, Sentinel 1,12
2018-08-10,780, Sentinel 2,10
2017-09-12,543, Sentinel 1,6
2017-07-17,734, Sentinel 1,12
2019-06-28,778, Sentinel 2,10
2022-05-31,719, Sentinel 2,10
2021-09-18,772, Sentinel 2,5
2021-05-11,706, Sentinel 2,5
2021-04-13,761, Sentinel 2,10
2021-09-28,789, Sentinel 2,10
2022-09-19,545, Sentinel 1,12
2022-06-05,669, Sentinel 2,5
2016-08-21,832, Sentinel 1,12
2019-07-06,673, Sentinel 1,12
2015-09-20,820, Sentinel 1,12
2018-10-13,290, Sentinel 1,6
2020-04-11,650, Sentinel 2,5
2021-06-14,756, Sentinel 1,12
2019-08-30,733, Sentinel 2,5
2017-07-04,532, Sentinel 1,12
2021-05-11,664, Sentinel 2,10
2017-07-20,599, Sentinel 1,6
2020-05-13,664, Sentinel 2,10
2018-07-26,801, Sentinel 2,5
2019-09-23,802, Sentinel 1,12
2021-09-26,765, Sentinel 2,5
2019-07-12,742, Sentinel 1,12
2017-08-03,706, Sentinel 2,5
2017-07-06,737, Sentinel 2,10
2019-08-05,559, Sentinel 1,12
2017-07-11,777, Sentinel 1,12
2022-07-05,1003, Sentinel 2,5
2020-07-10,741, Sentinel 2,10
2022-06-05,919, Sentinel 2,10
2021-09-06,788, Sentinel 2,5
2018-08-18,690, Sentinel 2,5
2016-10-29,643, Sentinel 1,6
2018-04-04,756, Sentinel 2,10
2017-07-14,600, Sentinel 1,6
2021-10-05,768, Sentinel 2,10
2020-07-27,830, Sentinel 2,10
2021-07-30,793, Sentinel 2,5
2022-07-12,684, Sentinel 2,10
2020-07-22,386, Sentinel 1,6
2021-09-21,510, Sentinel 1,6
2016-07-31,788, Sentinel 2,10
2022-05-04,921, Sentinel 2,5
2018-08-20,664, Sentinel 2,5
2022-08-06,789, Sentinel 2,10
2019-07-28,693, Sentinel 1,6
2016-07-28,793, Sentinel 2,10
2019-09-14,847, Sentinel 2,5
2022-04-28,551, Sentinel 2,10
2019-08-08,793, Sentinel 2,5
2021-06-11,866, Sentinel 1,6
2016-09-06,737, Sentinel 2,10
2022-05-26,744, Sentinel 2,10
2022-05-08,860, Sentinel 2,10
2021-10-13,728, Sentinel 2,10
2021-10-06,706, Sentinel 2,5
2018-08-08,748, Sentinel 2,5
2017-06-25,835, Sentinel 1,6
2022-06-05,631, Sentinel 2,5
2022-05-16,695, Sentinel 2,10
2022-03-27,713, Sentinel 2,10
2018-08-07,814, Sentinel 1,6
2022-09-11,801, Sentinel 2,5
2020-07-21,931, Sentinel 1,6
2020-06-17,660, Sentinel 2,10
2018-08-13,778, Sentinel 2,5
2019-08-13,748, Sentinel 2,5
2021-05-04,891, Sentinel 2,5
2019-06-03,737, Sentinel 2,10
2019-08-15,716, Sentinel 2,10
2022-04-21,889, Sentinel 2,5
2021-09-08,734, Sentinel 2,5
2022-08-22,733, Sentinel 2,5
2018-07-14,969, Sentinel 2,5
2017-10-09,771, Sentinel 2,10
2020-07-27,832, Sentinel 2,10
2018-08-16,623, Sentinel 1,12
2020-07-18,851, Sentinel 2,5
2022-07-30,749, Sentinel 2,5
2018-09-30,656, Sentinel 1,6
2022-09-08,765, Sentinel 2,5
2022-10-11,719, Sentinel 2,5
2021-05-13,787, Sentinel 2,10
2022-03-22,752, Sentinel 2,10
2017-06-26,548, Sentinel 1,6
2022-06-20,811, Sentinel 2,5
2022-06-05,886, Sentinel 2,10
2021-07-25,809, Sentinel 2,10
2017-08-27,732, Sentinel 1,12
2016-07-28,778, Sentinel 2,10
2022-05-01,705, Sentinel 2,10
2022-08-07,767, Sentinel 1,12
2019-06-21,772, Sentinel 2,5
2021-06-25,928, Sentinel 2,5
2020-08-09,685, Sentinel 2,10
2017-08-13,750, Sentinel 2,5
2021-07-22,724, Sentinel 1,6
2018-08-26,858, Sentinel 1,6
2020-08-02,653, Sentinel 1,6
2019-07-31,685, Sentinel 1,12
2017-12-11,274, Sentinel 1,6
2017-08-31,693, Sentinel 1,6
2020-07-17,778, Sentinel 2,10
2018-06-21,1173, Sentinel 1,6
2017-07-31,768, Sentinel 2,5
2018-05-02,737, Sentinel 2,10
2019-06-01,788, Sentinel 2,5
2020-08-09,792, Sentinel 1,6
2017-06-14,783, Sentinel 1,6
2020-07-10,757, Sentinel 2,10
2020-06-17,526, Sentinel 2,10
2022-05-24,840, Sentinel 2,5
2022-05-06,727, Sentinel 2,10
2022-03-25,778, Sentinel 2,5
2019-08-10,726, Sentinel 2,5
2020-08-19,844, Sentinel 2,10
2017-10-09,766, Sentinel 2,10
2022-04-06,605, Sentinel 2,5
2019-08-08,678, Sentinel 1,6
2022-04-21,917, Sentinel 2,5
2019-09-21,793, Sentinel 2,10
2022-08-16,643, Sentinel 2,10
2022-06-12,780, Sentinel 2,10
2021-08-21,798, Sentinel 1,6
2017-09-08,599, Sentinel 1,12
2018-08-20,687, Sentinel 1,6
2021-05-16,810, Sentinel 2,5
2019-09-07,872, Sentinel 1,6
2016-04-19,747, Sentinel 2,10
2018-08-25,750, Sentinel 2,5
2020-08-17,896, Sentinel 2,5
2019-10-27,810, Sentinel 2,5
2019-09-16,827, Sentinel 1,12
2019-05-27,710, Sentinel 2,5
2021-04-08,719, Sentinel 2,10
2020-07-15,733, Sentinel 2,5
2022-06-08,706, Sentinel 2,5
2016-05-09,685, Sentinel 2,10
2022-06-23,765, Sentinel 2,5
2022-05-11,853, Sentinel 2,5
2018-08-15,628, Sentinel 2,10
2021-07-25,853, Sentinel 2,5
2020-07-17,785, Sentinel 2,10
2022-07-02,929, Sentinel 2,10
2017-07-31,531, Sentinel 1,6
2022-08-19,705, Sentinel 2,10
2022-07-15,748, Sentinel 2,10
2017-08-10,768, Sentinel 2,10
2021-05-08,737, Sentinel 2,10
2021-03-24,633, Sentinel 2,10
2022-04-06,763, Sentinel 2,10
2016-08-27,757, Sentinel 2,10
2019-09-02,640, Sentinel 1,6
2020-07-07,789, Sentinel 2,10
2022-03-20,748, Sentinel 2,5
2020-09-28,785, Sentinel 2,10
2021-08-24,788, Sentinel 2,10
2019-10-04,737, Sentinel 2,10
2016-09-06,741, Sentinel 2,10
2022-03-22,748, Sentinel 2,5
2021-10-13,756, Sentinel 2,10
2020-07-07,809, Sentinel 2,10
2021-06-20,492, Sentinel 1,12
2020-08-09,716, Sentinel 2,10
2021-09-03,758, Sentinel 2,10
2019-07-21,853, Sentinel 2,5
2017-08-07,758, Sentinel 2,10
2018-11-30,733, Sentinel 1,6
2021-07-02,728, Sentinel 2,10
2020-07-19,826, Sentinel 1,12
2021-08-26,765, Sentinel 1,12
2018-08-15,771, Sentinel 2,10
2022-07-25,820, Sentinel 2,10
2016-05-12,682, Sentinel 2,10
2017-08-28,817, Sentinel 1,12
2021-09-26,434, Sentinel 1,6
2021-05-06,772, Sentinel 2,5
2017-07-23,905, Sentinel 2,10
2022-04-23,753, Sentinel 2,10
2020-08-18,939, Sentinel 1,12
2018-10-02,707, Sentinel 2,5
2021-05-14,605, Sentinel 2,5
2022-04-04,880, Sentinel 2,5
2020-09-14,899, Sentinel 1,6
2022-07-30,810, Sentinel 2,5
2017-09-23,818, Sentinel 1,6
2020-08-16,781, Sentinel 2,10
2021-09-09,648, Sentinel 1,6
2018-07-21,685, Sentinel 2,5
2020-08-16,768, Sentinel 2,10
2017-07-28,778, Sentinel 1,12
2018-08-20,690, Sentinel 2,5
2017-08-24,950, Sentinel 1,6
2018-07-30,890, Sentinel 1,12
2019-08-15,830, Sentinel 2,5
2021-10-03,741, Sentinel 2,10
2019-07-16,896, Sentinel 2,5
2021-09-01,733, Sentinel 2,5
2022-03-25,685, Sentinel 2,5
2018-07-11,768, Sentinel 2,10
2019-06-21,772, Sentinel 2,5
2021-08-12,798, Sentinel 1,12
2022-05-16,454, Sentinel 2,5
2021-04-23,587, Sentinel 2,10
2022-03-29,728, Sentinel 2,10
2021-06-05,579, Sentinel 2,10
2021-09-15,737, Sentinel 2,10
2021-07-20,823, Sentinel 2,10
2019-06-03,750, Sentinel 2,10
2016-10-17,575, Sentinel 1,6
2020-08-27,635, Sentinel 1,6
2021-09-07,624, Sentinel 1,12
2017-06-06,780, Sentinel 2,10
2019-09-08,611, Sentinel 1,6
2018-08-22,757, Sentinel 1,12
2022-07-25,748, Sentinel 2,5
2017-08-12,595, Sentinel 1,6
2021-06-25,895, Sentinel 2,10
2016-09-29,659, Sentinel 1,6
2017-08-22,761, Sentinel 1,12
2022-09-10,862, Sentinel 2,10
2022-09-02,766, Sentinel 1,12
2021-05-03,760, Sentinel 2,10
2021-09-06,867, Sentinel 2,5
2019-03-13,798, Sentinel 2,5
2021-08-31,875, Sentinel 1,12
2017-08-08,853, Sentinel 2,5
2021-04-26,704, Sentinel 2,10
2019-06-13,820, Sentinel 2,10
2021-10-23,726, Sentinel 2,10
2015-07-22,797, Sentinel 1,12
2017-07-25,1078, Sentinel 1,6
2022-03-27,692, Sentinel 2,10
2016-05-02,669, Sentinel 2,10
2022-10-28,768, Sentinel 2,10
2017-08-18,937, Sentinel 1,6
2021-11-07,768, Sentinel 2,5
2022-04-06,771, Sentinel 2,10
2021-08-27,936, Sentinel 1,6
2017-06-29,548, Sentinel 1,12
2019-06-06,710, Sentinel 2,5
2021-09-13,737, Sentinel 2,10
2017-06-17,770, Sentinel 1,12
2020-06-30,814, Sentinel 2,10
2021-09-26,810, Sentinel 2,5
2022-04-08,694, Landsat 9,8
2022-03-31,965, Landsat 8,8
2022-05-10,1135, Landsat 9,8
2022-06-29,934, Landsat 9,8
2022-05-03,1246, Landsat 9,8
2022-08-07,875, Landsat 9,8
2022-06-05,729, Landsat 8,8
2022-04-16,791, Landsat 8,8
2022-10-09,1021, Landsat 8,8
2022-06-13,751, Landsat 9,8
2022-06-21,760, Landsat 8,8
2022-08-15,665, Landsat 8,8
2022-06-27,747, Landsat 9,8
2022-09-09,470, Landsat 8,8
2022-10-19,1396, Landsat 9,8
2022-05-28,857, Landsat 9,8
2022-06-03,653, Landsat 8,8
2022-10-11,538, Landsat 8,8
2022-05-02,424, Landsat 8,8
2022-09-17,817, Landsat 9,8
2022-03-23,1071, Landsat 9,8
2013-09-30,546, Landsat 8,8
2022-06-29,993, Landsat 9,8
2022-06-28,720, Landsat 8,8
2022-08-14,725, Landsat 9,8
2022-06-13,794, Landsat 9,8
2022-06-04,963, Landsat 9,8
2022-06-21,729, Landsat 8,8
2022-07-15,649, Landsat 9,8
2022-10-02,760, Landsat 8,8
2022-04-24,987, Landsat 9,8
2013-09-08,452, Landsat 7,8
2022-12-22,2242, Landsat 9,8
2013-03-31,1245, Landsat 7,5
2013-08-14,681, Landsat 7,8
2022-07-06,931, Landsat 9,8
2022-07-14,680, Landsat 8,8
