mid_date, v [m/yr], satellite, dt (days)
2020-06-15,9302, Sentinel 1,6
2021-09-10,9660, Sentinel 2,10
2020-07-13,9783, Sentinel 2,5
2016-04-18,7197, Sentinel 1,12
2022-10-18,7778, Sentinel 2,10
2018-08-19,9918, Sentinel 1,6
2021-09-14,9679, Sentinel 1,6
2021-05-24,9285, Sentinel 1,6
2019-08-15,8368, Sentinel 2,5
2020-07-20,9883, Sentinel 2,5
2018-08-07,9831, Sentinel 1,6
2022-09-26,8282, Sentinel 1,12
2018-08-30,9550, Sentinel 2,5
2021-05-23,9549, Sentinel 1,6
2019-07-04,8351, Sentinel 1,6
2020-06-24,8999, Sentinel 1,12
2017-10-24,9365, Sentinel 1,6
2022-08-22,8661, Sentinel 2,5
2019-06-16,8891, Sentinel 1,6
2017-10-06,9551, Sentinel 1,6
2019-07-06,8756, Sentinel 1,12
2021-05-05,9264, Sentinel 1,6
2018-05-28,9512, Sentinel 1,6
2019-06-21,8552, Sentinel 1,6
2020-06-16,9375, Sentinel 1,6
2019-06-22,8642, Sentinel 1,6
2021-08-09,9434, Sentinel 1,6
2017-08-07,9045, Sentinel 1,6
2021-07-23,9518, Sentinel 2,5
2017-07-10,8275, Sentinel 1,12
2020-08-09,9661, Sentinel 2,10
2021-08-04,9683, Sentinel 2,5
2021-06-01,8835, Sentinel 1,12
2020-07-17,9644, Sentinel 2,10
2019-06-03,8545, Sentinel 2,10
2021-07-18,9786, Sentinel 2,5
2020-06-21,9479, Sentinel 1,6
2019-06-03,8690, Sentinel 1,6
2021-08-03,9496, Sentinel 1,6
2017-06-23,9104, Sentinel 2,10
2022-03-12,9496, Sentinel 2,10
2018-06-05,9027, Sentinel 1,12
2020-06-10,9407, Sentinel 1,6
2020-05-22,9191, Sentinel 1,6
2021-05-17,9116, Sentinel 1,6
2022-05-08,9496, Sentinel 2,10
2018-09-06,9489, Sentinel 1,6
2019-07-15,8657, Sentinel 1,6
2022-06-03,9487, Sentinel 2,5
2018-06-06,9546, Sentinel 1,12
2017-06-14,8888, Sentinel 1,6
2019-06-24,8450, Sentinel 1,12
2022-07-05,8926, Sentinel 2,5
2021-08-01,9546, Sentinel 2,10
2018-05-27,9544, Sentinel 1,6
2021-07-02,9014, Sentinel 1,12
2019-05-16,8804, Sentinel 1,6
2017-08-06,8584, Sentinel 1,6
2017-06-13,8969, Sentinel 2,10
2021-07-28,9817, Sentinel 2,5
2016-06-05,6952, Sentinel 1,12
2016-08-14,7083, Sentinel 1,12
2019-06-13,8611, Sentinel 2,10
2021-04-26,9180, Sentinel 2,10
2020-08-04,9976, Sentinel 2,5
2017-06-17,8763, Sentinel 1,12
2017-09-06,8606, Sentinel 1,6
2020-06-20,9349, Sentinel 2,10
2019-04-16,8937, Sentinel 1,6
2021-09-26,10111, Sentinel 2,5
2016-10-23,6963, Sentinel 1,6
2019-04-22,8793, Sentinel 1,6
2017-09-21,8853, Sentinel 1,12
2018-07-24,9583, Sentinel 1,12
2022-08-06,8906, Sentinel 2,10
2019-05-23,8614, Sentinel 1,6
2020-04-28,9191, Sentinel 1,6
2019-07-10,8419, Sentinel 1,6
2019-10-02,8303, Sentinel 1,6
2021-06-13,9093, Sentinel 2,5
2022-05-29,9254, Sentinel 2,5
2021-06-19,8440, Sentinel 1,12
2022-04-11,9632, Sentinel 2,5
2022-07-30,8996, Sentinel 2,5
2019-11-01,8422, Sentinel 2,5
2017-08-31,8608, Sentinel 1,6
2017-10-19,9366, Sentinel 2,10
2017-06-28,8683, Sentinel 1,12
2017-07-06,8875, Sentinel 2,10
2017-09-05,8701, Sentinel 1,6
2022-05-06,9552, Sentinel 2,5
2018-06-21,9626, Sentinel 1,6
2016-05-24,7123, Sentinel 1,12
2021-05-30,9092, Sentinel 1,6
2022-07-25,9222, Sentinel 2,5
2021-04-08,9152, Sentinel 2,10
2019-11-08,8517, Sentinel 2,10
2019-04-29,9012, Sentinel 1,6
2021-07-14,9128, Sentinel 1,12
2020-08-21,9795, Sentinel 1,6
2019-07-13,8352, Sentinel 1,12
2021-06-28,9327, Sentinel 1,6
2018-07-12,9359, Sentinel 1,12
2021-06-22,9107, Sentinel 1,6
2022-10-11,8292, Sentinel 2,5
2018-06-18,9461, Sentinel 1,12
2019-08-30,8079, Sentinel 2,5
2020-09-19,9408, Sentinel 1,6
2018-05-21,9298, Sentinel 1,6
2018-09-07,9639, Sentinel 1,6
2017-07-02,9064, Sentinel 1,6
2021-08-04,9691, Sentinel 1,6
2016-07-28,7251, Sentinel 1,12
2021-04-29,9490, Sentinel 1,6
2019-09-28,8233, Sentinel 1,12
2022-10-03,8103, Sentinel 2,10
2022-10-28,7578, Sentinel 2,10
2021-07-28,9568, Sentinel 1,6
2022-07-27,9021, Sentinel 2,10
2020-08-26,9790, Sentinel 1,6
2018-08-20,9710, Sentinel 1,6
2016-08-04,7272, Sentinel 1,12
2017-07-01,8552, Sentinel 1,6
2020-09-01,9035, Sentinel 1,6
2021-07-31,9205, Sentinel 1,12
2017-08-01,8958, Sentinel 1,6
2018-07-09,9654, Sentinel 2,5
2021-08-16,10095, Sentinel 1,6
2022-04-06,9647, Sentinel 2,5
2021-07-10,9350, Sentinel 2,10
2016-04-18,7201, Sentinel 1,12
2020-06-25,9319, Sentinel 1,12
2021-05-18,9462, Sentinel 1,6
2022-09-06,8567, Sentinel 2,5
2019-07-18,8652, Sentinel 1,12
2020-06-04,9459, Sentinel 1,6
2016-09-23,6671, Sentinel 1,6
2022-03-22,9649, Sentinel 2,5
2022-05-13,9398, Sentinel 2,10
2022-05-03,9447, Sentinel 2,10
2019-05-05,8204, Sentinel 1,6
2018-07-20,9764, Sentinel 1,6
2017-05-29,8219, Sentinel 1,12
2022-03-27,9649, Sentinel 2,10
2018-08-13,9793, Sentinel 1,6
2022-04-28,9349, Sentinel 2,10
2019-08-09,8778, Sentinel 1,6
2018-08-25,9600, Sentinel 2,5
2019-10-04,8219, Sentinel 2,10
2022-06-25,9028, Sentinel 2,5
2018-07-08,9382, Sentinel 1,6
2020-10-19,9006, Sentinel 1,6
2019-10-08,8316, Sentinel 1,6
2017-10-09,9102, Sentinel 2,10
2019-07-11,8469, Sentinel 2,5
2016-11-04,6732, Sentinel 1,6
2018-07-26,9749, Sentinel 1,6
2021-06-29,9210, Sentinel 1,6
2021-07-04,9057, Sentinel 1,6
2020-06-06,9543, Sentinel 1,12
2020-08-03,9665, Sentinel 1,6
2021-06-08,9027, Sentinel 1,12
2021-09-02,9548, Sentinel 1,6
2018-08-12,9808, Sentinel 2,10
2021-09-08,9846, Sentinel 2,5
2022-07-21,9152, Sentinel 1,12
2022-06-22,9054, Sentinel 2,10
2022-09-11,9105, Sentinel 2,5
2021-06-03,9497, Sentinel 1,12
2017-08-24,8931, Sentinel 1,6
2018-09-18,9489, Sentinel 1,6
2021-07-20,9546, Sentinel 2,10
2018-07-23,9525, Sentinel 1,12
2022-06-22,8996, Sentinel 1,12
2019-07-19,8343, Sentinel 1,12
2020-06-12,9243, Sentinel 1,12
2021-04-16,9350, Sentinel 2,5
2021-08-11,9707, Sentinel 2,10
2020-06-03,9414, Sentinel 1,6
2016-05-24,7154, Sentinel 1,12
2017-09-17,8751, Sentinel 1,6
2019-06-13,8544, Sentinel 1,12
2019-06-19,8797, Sentinel 2,5
2017-08-28,8504, Sentinel 1,12
2019-08-11,8122, Sentinel 1,12
2022-04-21,9820, Sentinel 2,5
2019-04-20,8816, Sentinel 1,12
2018-08-26,9447, Sentinel 1,6
2020-07-18,9720, Sentinel 2,5
2019-08-08,8294, Sentinel 1,6
2021-09-15,9628, Sentinel 2,10
2017-07-20,8843, Sentinel 1,6
2022-08-14,8791, Sentinel 2,10
2018-07-11,9318, Sentinel 1,12
2017-09-24,8845, Sentinel 1,6
2021-05-15,9128, Sentinel 1,12
2020-05-04,9239, Sentinel 1,6
2022-05-26,9168, Sentinel 2,10
2021-06-10,9239, Sentinel 1,6
2018-07-14,9810, Sentinel 1,6
2020-08-16,9628, Sentinel 2,10
2021-07-26,9291, Sentinel 1,12
2021-07-09,9400, Sentinel 1,12
2018-07-06,9545, Sentinel 1,12
2022-06-27,8955, Sentinel 2,10
2018-07-19,9652, Sentinel 2,5
2017-05-14,8685, Sentinel 1,6
2017-09-23,8766, Sentinel 1,6
2021-06-13,9057, Sentinel 1,12
2019-07-31,8122, Sentinel 1,12
2021-06-20,9055, Sentinel 1,12
2021-07-05,9023, Sentinel 1,6
2019-05-14,8436, Sentinel 1,12
2022-03-30,9758, Sentinel 2,5
2021-06-02,9219, Sentinel 1,12
2018-07-16,9612, Sentinel 2,10
2017-07-26,8974, Sentinel 1,6
2020-08-15,9526, Sentinel 1,6
2016-08-09,7123, Sentinel 1,12
2018-07-09,9629, Sentinel 1,6
2018-07-27,9408, Sentinel 1,6
2020-08-29,9529, Sentinel 2,10
2020-07-09,8805, Sentinel 1,6
2016-09-02,7107, Sentinel 1,12
2019-07-16,8666, Sentinel 1,6
2020-07-27,9595, Sentinel 2,10
2021-05-11,9375, Sentinel 1,6
2022-09-05,8492, Sentinel 2,10
2021-07-08,9140, Sentinel 1,12
2018-07-03,9560, Sentinel 1,6
2019-05-27,8846, Sentinel 2,5
2018-07-18,9197, Sentinel 1,12
2021-04-06,9322, Sentinel 2,5
2020-08-17,9649, Sentinel 2,5
2017-05-20,8927, Sentinel 1,6
2020-06-22,9526, Sentinel 1,6
2017-07-08,8662, Sentinel 1,6
2022-09-30,8184, Sentinel 2,10
2021-09-15,10070, Sentinel 1,6
2020-05-05,9533, Sentinel 1,6
2020-07-10,9432, Sentinel 2,10
2021-05-06,9656, Sentinel 1,6
2020-04-29,8603, Sentinel 1,6
2021-09-03,9539, Sentinel 1,6
2021-06-20,9090, Sentinel 2,5
2022-06-12,9186, Sentinel 2,10
2022-09-10,8470, Sentinel 2,10
2019-09-25,8171, Sentinel 1,6
2021-07-05,9116, Sentinel 2,5
2019-07-25,8238, Sentinel 1,12
2020-08-02,9464, Sentinel 1,6
2020-07-07,9513, Sentinel 2,10
2021-05-11,9353, Sentinel 2,5
2022-09-08,8533, Sentinel 2,5
2017-08-12,8935, Sentinel 1,6
2022-05-11,9621, Sentinel 2,5
2019-08-12,8283, Sentinel 2,10
2021-06-04,9423, Sentinel 1,6
2019-07-06,8774, Sentinel 2,5
2022-03-29,9677, Sentinel 2,10
2020-06-30,9003, Sentinel 1,12
2022-05-01,9552, Sentinel 2,5
2020-08-06,9775, Sentinel 2,10
2019-08-06,8679, Sentinel 1,12
2021-09-23,9909, Sentinel 2,5
2020-09-08,9592, Sentinel 1,6
2020-09-20,9496, Sentinel 1,6
2022-07-15,9005, Sentinel 2,10
2022-06-03,9238, Sentinel 1,12
2021-05-16,9489, Sentinel 2,5
2019-10-19,8501, Sentinel 2,5
2021-06-07,9171, Sentinel 1,12
2021-09-18,9815, Sentinel 2,5
2017-07-25,9071, Sentinel 1,6
2017-09-18,9092, Sentinel 1,6
2020-08-19,9595, Sentinel 2,10
2019-04-28,8690, Sentinel 1,6
2016-06-11,7120, Sentinel 2,10
2016-07-09,7174, Sentinel 1,12
2019-06-27,8301, Sentinel 1,6
2018-06-14,9717, Sentinel 1,6
2018-06-12,9845, Sentinel 1,12
2022-08-09,8857, Sentinel 1,12
2020-06-18,9260, Sentinel 1,12
2020-05-23,9274, Sentinel 1,6
2016-09-29,6683, Sentinel 1,6
2021-06-15,9002, Sentinel 1,12
2017-08-07,8890, Sentinel 2,10
2016-07-23,7281, Sentinel 1,12
2021-07-25,9496, Sentinel 2,10
2020-10-06,9393, Sentinel 2,5
2017-07-29,9256, Sentinel 2,5
2020-05-31,9028, Sentinel 1,12
2019-07-07,8515, Sentinel 1,12
2021-09-01,9655, Sentinel 2,5
2018-09-01,9554, Sentinel 1,6
2019-06-01,8731, Sentinel 1,12
2017-06-20,9058, Sentinel 1,6
2021-06-05,9250, Sentinel 2,10
2018-06-08,9636, Sentinel 1,6
2022-08-26,8522, Sentinel 2,10
2019-09-08,7829, Sentinel 1,6
2020-05-17,9482, Sentinel 1,6
2016-10-13,6795, Sentinel 1,12
2022-06-05,9123, Sentinel 2,5
2016-05-29,7271, Sentinel 1,12
2017-05-12,8447, Sentinel 1,12
2022-10-18,7917, Sentinel 2,5
2017-06-06,8923, Sentinel 2,10
2020-05-10,9298, Sentinel 1,6
2021-04-11,9220, Sentinel 2,5
2020-07-15,9614, Sentinel 2,5
2021-07-22,9652, Sentinel 1,6
2022-06-20,9290, Sentinel 2,5
2021-07-23,9577, Sentinel 1,6
2018-08-14,9811, Sentinel 1,6
2021-07-17,9298, Sentinel 1,6
2019-04-25,8304, Sentinel 1,12
2022-05-01,9439, Sentinel 2,10
2019-07-16,8664, Sentinel 2,5
2021-04-23,9745, Sentinel 1,6
2018-06-03,9728, Sentinel 1,6
2019-08-14,8452, Sentinel 1,6
2019-09-14,7998, Sentinel 1,6
2021-07-27,9529, Sentinel 2,10
2022-06-23,9238, Sentinel 2,5
2019-07-22,8456, Sentinel 1,6
2017-06-26,9014, Sentinel 1,6
2021-08-27,9870, Sentinel 1,6
2018-09-12,9477, Sentinel 1,6
2019-08-25,8038, Sentinel 2,10
2022-07-20,9290, Sentinel 2,5
2022-07-25,9037, Sentinel 2,10
2022-09-13,8600, Sentinel 2,5
2020-08-25,10038, Sentinel 1,12
2020-07-04,9415, Sentinel 1,6
2016-08-28,7168, Sentinel 1,12
2017-06-01,9136, Sentinel 1,6
2018-08-02,10168, Sentinel 1,6
2016-06-05,7082, Sentinel 1,12
2021-06-14,9139, Sentinel 1,12
2021-10-05,9727, Sentinel 2,10
2019-06-19,8519, Sentinel 1,12
2020-08-24,9812, Sentinel 2,5
2021-08-02,9347, Sentinel 1,12
2018-08-25,8845, Sentinel 1,6
2021-05-29,8906, Sentinel 1,6
2022-10-03,8232, Sentinel 2,5
2022-04-04,9943, Sentinel 2,5
2019-08-15,8372, Sentinel 1,6
2021-06-22,9071, Sentinel 2,10
2020-07-25,9585, Sentinel 1,12
2019-05-29,8672, Sentinel 2,10
2016-10-11,6979, Sentinel 1,6
2018-08-20,9679, Sentinel 2,5
2019-06-09,8602, Sentinel 1,6
2019-08-08,8664, Sentinel 2,5
2016-05-12,7118, Sentinel 2,10
2017-05-27,8897, Sentinel 1,6
2017-06-25,9090, Sentinel 1,6
2021-09-25,9808, Sentinel 2,10
2022-04-26,9250, Sentinel 2,5
2021-10-18,9914, Sentinel 2,5
2021-06-17,9027, Sentinel 1,6
2016-06-03,7051, Sentinel 1,12
2019-09-19,7711, Sentinel 1,6
2017-06-08,8890, Sentinel 1,6
2021-07-29,9401, Sentinel 1,6
2018-06-09,9550, Sentinel 1,6
2020-07-15,9672, Sentinel 1,6
2017-09-30,8322, Sentinel 1,6
2017-05-30,8725, Sentinel 1,12
2019-09-01,8149, Sentinel 1,6
2020-06-09,9557, Sentinel 1,6
2021-10-13,9917, Sentinel 2,5
2021-06-23,9171, Sentinel 1,6
2019-08-12,8138, Sentinel 1,12
2016-09-09,6984, Sentinel 1,12
2022-04-09,9484, Sentinel 2,5
2022-07-22,9119, Sentinel 2,10
2020-08-09,9812, Sentinel 2,5
2019-08-13,8205, Sentinel 2,5
2022-03-25,9779, Sentinel 2,5
2018-06-20,9822, Sentinel 1,6
2020-06-13,9363, Sentinel 1,12
2020-07-16,9425, Sentinel 1,6
2019-08-10,8409, Sentinel 2,5
2019-07-24,8456, Sentinel 1,12
2017-05-21,8937, Sentinel 1,6
2020-07-03,9229, Sentinel 1,6
2018-06-23,9470, Sentinel 1,12
2017-07-11,8316, Sentinel 1,12
2021-06-25,9259, Sentinel 2,5
2017-07-13,9043, Sentinel 1,6
2021-09-23,9809, Sentinel 2,10
2018-08-22,9578, Sentinel 2,10
2017-05-26,8837, Sentinel 1,6
2017-06-07,9085, Sentinel 1,6
2019-07-21,8552, Sentinel 1,6
2018-07-15,9974, Sentinel 1,6
2021-06-18,9318, Sentinel 2,5
2021-09-08,9502, Sentinel 1,6
2022-07-02,8890, Sentinel 1,12
2018-06-27,9779, Sentinel 1,6
2019-06-28,8472, Sentinel 1,6
2016-10-14,7044, Sentinel 1,12
2020-08-27,10054, Sentinel 1,6
2021-07-11,9392, Sentinel 1,6
2021-06-26,8737, Sentinel 1,12
2017-07-28,8979, Sentinel 1,12
2017-08-10,8908, Sentinel 2,10
2018-06-02,9666, Sentinel 1,6
2022-06-08,9096, Sentinel 2,5
2019-09-29,8246, Sentinel 1,12
2019-07-27,8250, Sentinel 1,6
2019-08-18,8208, Sentinel 2,5
2022-05-16,9282, Sentinel 2,5
2019-06-28,8445, Sentinel 2,10
2020-05-28,9534, Sentinel 1,6
2019-07-09,8560, Sentinel 1,6
2019-07-03,8427, Sentinel 1,6
2016-04-19,7135, Sentinel 2,10
2016-08-16,7171, Sentinel 1,12
2020-09-13,9605, Sentinel 1,6
2017-06-11,8831, Sentinel 1,12
2022-05-24,9417, Sentinel 2,5
2017-07-31,9059, Sentinel 2,5
2021-10-11,9786, Sentinel 2,5
2017-08-30,8651, Sentinel 1,6
2017-06-02,9069, Sentinel 1,6
2018-09-24,9179, Sentinel 1,6
2020-07-27,9607, Sentinel 1,6
2022-04-13,9513, Sentinel 2,10
2021-07-02,9185, Sentinel 2,10
2021-07-20,9916, Sentinel 2,5
2021-10-25,9693, Sentinel 2,10
2022-08-21,8946, Sentinel 1,12
2022-06-27,8731, Sentinel 1,12
2017-07-01,9028, Sentinel 2,5
2020-08-14,9505, Sentinel 1,6
2019-10-07,8504, Sentinel 1,6
2017-07-31,8972, Sentinel 2,10
2017-06-29,8626, Sentinel 1,12
2019-04-17,9058, Sentinel 1,6
2022-07-09,8580, Sentinel 1,12
2019-10-01,8080, Sentinel 1,6
2021-04-13,9169, Sentinel 2,10
2017-07-16,8660, Sentinel 1,12
2021-07-10,9236, Sentinel 1,6
2020-10-14,9312, Sentinel 1,6
2019-10-13,8010, Sentinel 1,6
2019-09-07,7992, Sentinel 1,6
2021-06-11,9072, Sentinel 1,6
2016-07-11,7158, Sentinel 1,12
2020-08-08,9235, Sentinel 1,6
2021-07-07,9471, Sentinel 1,12
2017-09-11,8634, Sentinel 1,6
2019-06-25,8294, Sentinel 1,12
2018-06-30,9825, Sentinel 1,12
2018-09-13,9714, Sentinel 1,6
2021-08-28,10111, Sentinel 1,6
2020-06-28,9449, Sentinel 1,6
2019-05-29,8375, Sentinel 1,6
2021-08-21,9780, Sentinel 1,6
2022-03-22,9611, Sentinel 2,10
2017-08-20,8858, Sentinel 2,10
2022-06-30,9128, Sentinel 2,5
2021-09-21,9289, Sentinel 1,6
2020-07-08,9489, Sentinel 2,5
2017-08-25,8829, Sentinel 1,6
2022-09-20,8372, Sentinel 2,10
2018-06-17,9195, Sentinel 1,12
2021-04-16,9168, Sentinel 2,10
2021-10-08,9727, Sentinel 2,10
2021-09-06,9910, Sentinel 2,5
2021-04-30,9403, Sentinel 1,6
2022-04-01,9727, Sentinel 2,10
2018-06-11,8919, Sentinel 1,12
2016-07-31,7185, Sentinel 2,10
2019-06-04,8565, Sentinel 1,6
2019-06-15,8662, Sentinel 1,6
2021-06-15,9086, Sentinel 2,10
2021-05-09,9189, Sentinel 1,12
2021-09-28,9914, Sentinel 2,5
2022-06-05,9202, Sentinel 2,10
2021-09-28,9760, Sentinel 2,10
2018-07-16,9914, Sentinel 2,5
2020-06-27,9463, Sentinel 2,10
2019-08-10,8349, Sentinel 2,10
2019-05-07,8517, Sentinel 1,12
2022-03-20,9647, Sentinel 2,5
2018-07-02,9536, Sentinel 1,6
2017-08-15,9131, Sentinel 2,5
2020-09-07,9421, Sentinel 1,6
2021-10-13,9760, Sentinel 2,10
2022-09-28,8375, Sentinel 2,5
2017-07-19,8674, Sentinel 1,6
2021-07-03,9196, Sentinel 2,5
2019-06-21,8698, Sentinel 2,5
2018-07-14,9752, Sentinel 2,5
2021-09-13,9628, Sentinel 2,10
2021-08-14,10145, Sentinel 2,5
2017-07-31,8716, Sentinel 1,6
2021-05-12,9443, Sentinel 1,6
2018-06-15,9967, Sentinel 1,6
2019-08-02,8455, Sentinel 1,6
2021-07-30,9615, Sentinel 2,5
2018-08-31,9223, Sentinel 1,6
2019-06-01,8748, Sentinel 2,5
2020-07-21,9845, Sentinel 1,6
2017-07-07,9024, Sentinel 1,6
2020-08-22,9849, Sentinel 2,5
2016-05-05,7556, Sentinel 1,12
2022-07-02,8939, Sentinel 2,10
2016-10-29,6810, Sentinel 2,10
2021-07-16,9643, Sentinel 1,6
2021-08-24,9776, Sentinel 2,10
2017-08-19,8688, Sentinel 1,6
2019-09-05,8049, Sentinel 1,12
2021-06-25,9103, Sentinel 2,10
2022-04-08,9676, Landsat 9,8
2022-03-31,9937, Landsat 8,8
2022-05-03,10206, Landsat 9,8
2022-05-10,9887, Landsat 9,8
2022-08-07,9097, Landsat 9,8
2022-04-16,9594, Landsat 8,8
2022-10-09,8532, Landsat 8,8
2022-08-15,8683, Landsat 8,8
2022-06-27,8897, Landsat 9,8
2022-06-03,9085, Landsat 8,8
2022-05-02,9259, Landsat 8,8
2022-03-23,9854, Landsat 9,8
2013-09-30,8597, Landsat 8,8
2022-06-28,8981, Landsat 8,8
2022-08-14,8775, Landsat 9,8
2022-06-04,9573, Landsat 9,8
2013-04-08,7923, Landsat 8,11
2022-10-02,8261, Landsat 8,8
2022-04-24,9757, Landsat 9,8
2013-03-31,4780, Landsat 7,5
2013-08-14,7587, Landsat 7,8
2022-07-06,9165, Landsat 9,8
2022-07-14,8991, Landsat 8,8
2013-08-22,7420, Landsat 8,8
2013-08-30,8564, Landsat 7,8
