mid_date, v [m/yr], satellite, dt (days)
2017-06-23,2406, Sentinel 2,10
2022-03-12,2595, Sentinel 2,10
2022-09-19,2330, Sentinel 1,12
2018-07-04,2545, Sentinel 2,10
2021-07-12,2575, Sentinel 2,10
2020-06-10,2530, Sentinel 1,6
2022-05-08,2531, Sentinel 2,10
2018-09-06,2706, Sentinel 1,6
2019-07-15,2447, Sentinel 1,6
2022-06-03,2634, Sentinel 2,5
2018-06-06,2472, Sentinel 1,12
2017-06-14,2229, Sentinel 1,6
2021-08-01,2510, Sentinel 2,10
2019-08-23,2288, Sentinel 1,12
2019-05-16,2488, Sentinel 1,6
2017-08-06,2289, Sentinel 1,6
2017-06-13,2425, Sentinel 2,10
2021-07-28,2554, Sentinel 2,5
2016-06-05,2413, Sentinel 1,12
2016-08-14,2179, Sentinel 1,12
2019-06-13,2480, Sentinel 2,10
2021-04-26,2509, Sentinel 2,10
2020-08-04,2521, Sentinel 2,5
2018-08-28,2247, Sentinel 1,12
2017-06-17,2415, Sentinel 1,12
2017-09-06,2068, Sentinel 1,6
2020-06-20,2386, Sentinel 2,10
2021-09-26,2741, Sentinel 2,5
2017-09-21,2153, Sentinel 1,12
2018-07-24,2359, Sentinel 1,12
2022-08-06,2488, Sentinel 2,10
2021-09-29,2679, Sentinel 2,5
2019-05-23,2174, Sentinel 1,6
2019-07-10,2387, Sentinel 1,6
2019-10-02,2680, Sentinel 1,6
2021-06-13,2394, Sentinel 2,5
2022-05-29,2266, Sentinel 2,5
2021-06-19,2308, Sentinel 1,12
2022-04-11,2422, Sentinel 2,5
2022-07-30,2449, Sentinel 2,5
2019-11-01,2335, Sentinel 2,5
2022-05-12,2451, Sentinel 2,5
2021-07-25,2326, Sentinel 1,12
2017-08-31,2273, Sentinel 1,6
2022-10-14,2443, Sentinel 2,5
2017-10-19,2510, Sentinel 2,10
2017-06-28,2213, Sentinel 1,12
2017-07-06,2428, Sentinel 2,10
2017-08-11,2311, Sentinel 2,5
2017-09-05,2226, Sentinel 1,6
2022-05-06,2534, Sentinel 2,5
2021-08-14,2509, Sentinel 1,12
2018-06-21,2352, Sentinel 1,6
2022-05-07,2530, Sentinel 2,5
2022-09-08,2521, Sentinel 2,10
2016-05-24,2461, Sentinel 1,12
2020-07-07,2378, Sentinel 1,12
2022-07-25,2469, Sentinel 2,5
2021-04-08,2295, Sentinel 2,10
2022-09-04,2424, Sentinel 2,5
2019-07-21,2531, Sentinel 2,5
2019-11-08,2500, Sentinel 2,10
2017-09-29,2476, Sentinel 1,6
2021-07-14,2401, Sentinel 1,12
2020-08-21,2637, Sentinel 1,6
2019-07-13,2320, Sentinel 1,12
2021-06-28,2140, Sentinel 1,6
2018-07-12,2356, Sentinel 1,12
2021-06-22,2255, Sentinel 1,6
2021-08-13,2468, Sentinel 1,12
2022-10-11,2565, Sentinel 2,5
2018-06-18,2412, Sentinel 1,12
2017-05-24,2588, Sentinel 1,12
2019-08-30,2449, Sentinel 2,5
2020-06-19,2346, Sentinel 1,12
2018-09-07,2765, Sentinel 1,6
2017-07-02,2277, Sentinel 1,6
2021-08-04,2432, Sentinel 1,6
2016-07-28,2192, Sentinel 1,12
2019-09-28,2164, Sentinel 1,12
2022-10-03,2396, Sentinel 2,10
2022-10-28,2369, Sentinel 2,10
2017-06-16,2358, Sentinel 1,12
2022-08-17,2210, Sentinel 2,10
2021-07-28,2510, Sentinel 1,6
2022-07-27,2448, Sentinel 2,10
2020-08-26,2411, Sentinel 1,6
2018-08-20,2562, Sentinel 1,6
2016-08-04,2235, Sentinel 1,12
2018-09-10,2324, Sentinel 1,12
2022-08-19,2299, Sentinel 1,12
2017-07-01,2351, Sentinel 1,6
2020-09-01,2545, Sentinel 1,6
2021-07-31,2337, Sentinel 1,12
2017-10-12,2406, Sentinel 1,6
2017-08-01,2414, Sentinel 1,6
2020-09-05,2323, Sentinel 1,12
2021-08-18,2386, Sentinel 1,12
2018-07-09,2511, Sentinel 2,5
2021-08-16,2505, Sentinel 1,6
2020-06-17,2485, Sentinel 2,10
2022-04-06,2491, Sentinel 2,5
2021-07-10,2580, Sentinel 2,10
2017-09-03,2219, Sentinel 1,12
2020-06-25,2506, Sentinel 1,12
2022-09-06,2412, Sentinel 2,5
2017-10-20,2377, Sentinel 1,12
2021-08-25,2374, Sentinel 1,12
2019-07-18,2422, Sentinel 1,12
2018-09-09,2487, Sentinel 2,10
2020-06-04,2475, Sentinel 1,6
2018-09-19,2544, Sentinel 2,10
2019-09-16,2601, Sentinel 1,12
2016-09-23,2189, Sentinel 1,6
2022-03-22,2489, Sentinel 2,5
2022-05-13,2479, Sentinel 2,10
2022-05-03,2470, Sentinel 2,10
2019-05-05,2326, Sentinel 1,6
2018-07-20,2350, Sentinel 1,6
2017-05-29,2168, Sentinel 1,12
2022-03-27,2485, Sentinel 2,10
2018-08-13,2385, Sentinel 1,6
2022-04-28,2430, Sentinel 2,10
2019-08-09,2404, Sentinel 1,6
2022-06-15,2593, Sentinel 2,10
2018-08-25,2498, Sentinel 2,5
2019-10-04,2500, Sentinel 2,10
2022-06-25,2551, Sentinel 2,5
2018-07-08,2412, Sentinel 1,6
2017-10-09,2457, Sentinel 2,10
2019-07-11,2449, Sentinel 2,5
2017-09-08,2263, Sentinel 1,12
2018-07-26,2513, Sentinel 1,6
2021-06-29,2319, Sentinel 1,6
2021-07-04,2432, Sentinel 1,6
2020-06-06,2471, Sentinel 1,12
2020-08-03,2364, Sentinel 1,6
2021-09-02,2603, Sentinel 1,6
2021-08-31,2308, Sentinel 1,12
2018-08-12,2521, Sentinel 2,10
2021-09-08,2572, Sentinel 2,5
2022-07-21,2226, Sentinel 1,12
2021-08-26,2508, Sentinel 1,12
2022-06-22,2541, Sentinel 2,10
2018-08-06,2510, Sentinel 2,5
2022-09-11,2611, Sentinel 2,5
2017-08-24,2337, Sentinel 1,6
2018-09-18,2441, Sentinel 1,6
2021-07-20,2531, Sentinel 2,10
2018-07-23,2392, Sentinel 1,12
2022-06-22,2437, Sentinel 1,12
2019-07-19,2264, Sentinel 1,12
2020-06-12,2254, Sentinel 1,12
2021-05-07,2347, Sentinel 2,5
2021-04-16,2783, Sentinel 2,5
2020-06-03,2581, Sentinel 1,6
2016-05-24,2398, Sentinel 1,12
2017-09-17,2160, Sentinel 1,6
2019-06-13,2331, Sentinel 1,12
2019-06-19,2573, Sentinel 2,5
2017-08-28,2293, Sentinel 1,12
2019-08-11,2329, Sentinel 1,12
2020-08-05,2249, Sentinel 1,12
2022-04-21,2611, Sentinel 2,5
2017-09-26,2216, Sentinel 1,12
2018-08-26,2327, Sentinel 1,6
2020-07-18,2531, Sentinel 2,5
2019-08-08,2440, Sentinel 1,6
2021-09-15,2551, Sentinel 2,10
2021-05-04,2238, Sentinel 2,5
2017-07-20,2312, Sentinel 1,6
2021-09-26,2320, Sentinel 2,10
2022-08-14,2479, Sentinel 2,10
2021-10-04,2525, Sentinel 2,5
2019-09-23,2299, Sentinel 1,12
2018-07-11,2356, Sentinel 1,12
2020-08-11,2371, Sentinel 1,12
2018-08-22,2270, Sentinel 1,12
2017-09-24,2357, Sentinel 1,6
2020-08-25,2513, Sentinel 2,5
2022-05-26,2438, Sentinel 2,10
2021-06-10,2284, Sentinel 1,6
2018-07-14,2397, Sentinel 1,6
2020-08-16,2490, Sentinel 2,10
2017-06-19,2371, Sentinel 2,10
2021-05-02,2550, Sentinel 2,5
2021-07-26,2491, Sentinel 1,12
2021-07-09,2416, Sentinel 1,12
2021-08-07,2431, Sentinel 1,12
2018-07-06,2377, Sentinel 1,12
2022-06-27,2521, Sentinel 2,10
2018-07-19,2427, Sentinel 2,5
2016-09-14,2153, Sentinel 1,12
2017-05-14,2387, Sentinel 1,6
2017-09-23,2251, Sentinel 1,6
2021-06-13,2214, Sentinel 1,12
2019-07-31,2268, Sentinel 1,12
2019-08-17,2390, Sentinel 1,12
2021-06-20,2322, Sentinel 1,12
2021-06-23,2525, Sentinel 2,5
2021-07-05,2306, Sentinel 1,6
2018-10-01,2352, Sentinel 1,6
2021-09-19,2449, Sentinel 2,5
2019-05-14,2441, Sentinel 1,12
2022-03-30,2331, Sentinel 2,5
2018-07-16,2562, Sentinel 2,10
2017-07-26,2218, Sentinel 1,6
2021-05-09,2443, Sentinel 2,10
2017-06-05,2300, Sentinel 1,12
2020-08-15,2297, Sentinel 1,6
2016-08-09,2238, Sentinel 1,12
2016-10-05,2573, Sentinel 1,6
2018-07-09,2324, Sentinel 1,6
2018-07-27,2400, Sentinel 1,6
2020-08-29,2521, Sentinel 2,10
2020-07-09,2239, Sentinel 1,6
2017-08-22,2331, Sentinel 1,12
2016-09-02,2162, Sentinel 1,12
2018-07-30,2385, Sentinel 1,12
2019-07-16,2413, Sentinel 1,6
2020-07-27,2510, Sentinel 2,10
2022-05-06,2499, Sentinel 2,10
2022-09-05,2484, Sentinel 2,10
2021-04-23,2284, Sentinel 2,10
2021-07-08,2342, Sentinel 1,12
2018-07-03,2513, Sentinel 1,6
2019-05-27,2478, Sentinel 2,5
2017-05-23,2361, Sentinel 1,12
2021-10-09,2631, Sentinel 2,5
2018-07-18,2358, Sentinel 1,12
2021-04-06,2394, Sentinel 2,5
2017-09-27,2261, Sentinel 1,12
2020-08-17,2469, Sentinel 2,5
2017-05-20,2519, Sentinel 1,6
2020-06-22,2635, Sentinel 1,6
2017-07-08,2474, Sentinel 1,6
2022-09-30,2406, Sentinel 2,10
2018-09-30,2413, Sentinel 1,6
2021-09-15,2157, Sentinel 1,6
2020-07-10,2510, Sentinel 2,10
2018-09-15,2257, Sentinel 1,12
2021-09-03,2410, Sentinel 1,6
2021-06-20,2532, Sentinel 2,5
2022-06-12,2591, Sentinel 2,10
2022-09-10,2505, Sentinel 2,10
2019-09-25,2269, Sentinel 1,6
2021-07-05,2421, Sentinel 2,5
2019-07-25,2304, Sentinel 1,12
2017-10-09,2166, Sentinel 1,12
2021-05-17,2423, Sentinel 2,5
2020-08-02,2330, Sentinel 1,6
2020-07-07,2520, Sentinel 2,10
2022-09-08,2531, Sentinel 2,5
2017-08-12,2305, Sentinel 1,6
2021-10-01,2547, Sentinel 2,10
2022-05-11,2514, Sentinel 2,5
2019-08-12,2490, Sentinel 2,10
2020-08-17,2292, Sentinel 1,12
2022-08-07,2355, Sentinel 1,12
2022-03-29,2541, Sentinel 2,10
2020-08-29,2395, Sentinel 1,12
2018-09-04,2551, Sentinel 1,12
2017-08-16,2320, Sentinel 1,12
2020-06-30,2304, Sentinel 1,12
2022-05-01,2469, Sentinel 2,5
2020-08-06,2500, Sentinel 2,10
2019-08-06,2372, Sentinel 1,12
2021-09-23,2513, Sentinel 2,5
2020-09-08,2354, Sentinel 1,6
2021-07-21,2391, Sentinel 1,12
2022-07-14,2260, Sentinel 1,12
2021-09-11,1241, Sentinel 2,10
2022-07-15,2479, Sentinel 2,10
2019-07-16,2491, Sentinel 2,10
2019-10-19,2449, Sentinel 2,5
2021-09-18,2551, Sentinel 2,5
2015-07-10,2305, Sentinel 1,12
2017-07-25,2311, Sentinel 1,6
2017-09-18,2354, Sentinel 1,6
2020-08-19,2510, Sentinel 2,10
2016-06-11,2479, Sentinel 2,10
2016-07-09,2191, Sentinel 1,12
2019-06-27,2367, Sentinel 1,6
2018-06-14,2451, Sentinel 1,6
2018-06-12,2445, Sentinel 1,12
2022-08-09,2341, Sentinel 1,12
2020-06-18,2423, Sentinel 1,12
2016-09-29,2241, Sentinel 1,6
2018-10-03,2271, Sentinel 1,12
2017-08-07,2459, Sentinel 2,10
2016-07-23,2266, Sentinel 1,12
2021-07-25,2510, Sentinel 2,10
2020-10-06,2427, Sentinel 2,5
2017-07-29,2531, Sentinel 2,5
2020-05-31,2421, Sentinel 1,12
2019-07-07,2357, Sentinel 1,12
2018-09-01,2498, Sentinel 1,6
2021-07-11,2480, Sentinel 2,5
2017-07-22,2183, Sentinel 1,12
2019-06-01,2424, Sentinel 1,12
2017-06-20,2679, Sentinel 1,6
2017-08-27,2294, Sentinel 1,12
2017-09-20,2304, Sentinel 1,12
2021-06-05,2390, Sentinel 2,10
2018-06-08,2300, Sentinel 1,6
2022-08-26,2491, Sentinel 2,10
2019-09-08,2166, Sentinel 1,6
2019-07-09,2466, Sentinel 2,5
2016-10-13,2331, Sentinel 1,12
2021-08-19,2520, Sentinel 1,12
2022-06-05,2430, Sentinel 2,5
2016-05-29,2401, Sentinel 1,12
2017-05-12,1958, Sentinel 1,12
2021-09-26,2412, Sentinel 1,6
2016-10-02,2368, Sentinel 1,12
2022-10-18,2455, Sentinel 2,5
2020-07-18,2235, Sentinel 1,12
2017-06-06,2375, Sentinel 2,10
2021-04-11,2473, Sentinel 2,5
2020-07-15,2473, Sentinel 2,5
2022-09-24,2165, Sentinel 1,12
2021-07-22,2409, Sentinel 1,6
2022-06-20,2577, Sentinel 2,5
2021-07-23,2438, Sentinel 1,6
2018-08-14,2333, Sentinel 1,6
2017-10-05,1892, Sentinel 1,6
2021-07-17,2295, Sentinel 1,6
2021-05-11,2431, Sentinel 2,10
2022-05-01,2481, Sentinel 2,10
2019-07-16,2491, Sentinel 2,5
2018-08-16,2302, Sentinel 1,12
2017-08-21,2255, Sentinel 1,12
2018-06-03,2367, Sentinel 1,6
2019-08-14,2286, Sentinel 1,6
2020-07-24,2357, Sentinel 1,12
2021-07-27,2531, Sentinel 2,10
2022-08-27,2639, Sentinel 2,10
2022-06-23,2791, Sentinel 2,5
2019-07-22,2399, Sentinel 1,6
2017-06-26,2266, Sentinel 1,6
2021-08-27,2347, Sentinel 1,6
2021-08-30,2305, Sentinel 1,12
2018-09-12,2350, Sentinel 1,6
2019-08-25,2458, Sentinel 2,10
2022-07-20,2469, Sentinel 2,5
2022-07-25,2500, Sentinel 2,10
2022-09-13,2552, Sentinel 2,5
2020-08-25,2356, Sentinel 1,12
2022-07-26,2362, Sentinel 1,12
2020-07-04,2387, Sentinel 1,6
2016-08-28,2177, Sentinel 1,12
2017-06-01,2245, Sentinel 1,6
2018-08-02,2480, Sentinel 1,6
2015-08-27,2509, Sentinel 1,12
2016-06-05,2019, Sentinel 1,12
2017-08-04,2344, Sentinel 1,12
2021-06-14,2487, Sentinel 1,12
2021-10-05,2520, Sentinel 2,10
2019-06-19,2395, Sentinel 1,12
2020-08-24,2515, Sentinel 2,5
2021-08-02,2503, Sentinel 1,12
2018-08-25,2216, Sentinel 1,6
2018-08-17,2382, Sentinel 1,12
2022-10-03,2470, Sentinel 2,5
2022-04-04,2721, Sentinel 2,5
2021-06-22,2511, Sentinel 2,10
2022-08-31,2374, Sentinel 1,12
2017-09-15,2408, Sentinel 1,12
2021-05-14,2497, Sentinel 2,10
2020-07-25,2413, Sentinel 1,12
2019-05-29,2473, Sentinel 2,10
2016-10-11,2073, Sentinel 1,6
2018-08-20,2469, Sentinel 2,5
2019-06-09,2451, Sentinel 1,6
2019-08-08,2572, Sentinel 2,5
2016-05-12,2364, Sentinel 2,10
2017-05-27,2271, Sentinel 1,6
2021-05-09,2423, Sentinel 2,5
2019-07-30,2344, Sentinel 1,12
2021-09-05,2250, Sentinel 1,12
2017-06-25,2362, Sentinel 1,6
2021-04-14,2432, Sentinel 2,10
2021-09-25,2510, Sentinel 2,10
2022-04-26,2498, Sentinel 2,5
2019-08-29,2290, Sentinel 1,12
2021-10-18,2551, Sentinel 2,5
2021-06-17,2414, Sentinel 1,6
2016-06-03,2410, Sentinel 1,12
2018-08-29,2417, Sentinel 1,12
2021-06-28,2290, Sentinel 2,5
2019-09-19,2589, Sentinel 1,6
2017-08-10,2267, Sentinel 1,12
2017-06-08,2350, Sentinel 1,6
2021-07-29,2421, Sentinel 1,6
2018-06-09,2344, Sentinel 1,6
2018-08-23,2264, Sentinel 1,12
2020-07-15,2265, Sentinel 1,6
2017-09-30,2385, Sentinel 1,6
2017-05-30,2124, Sentinel 1,12
2019-09-01,2341, Sentinel 1,6
2020-06-09,2261, Sentinel 1,6
2021-10-13,2551, Sentinel 2,5
2016-10-08,2108, Sentinel 1,12
2021-06-23,2397, Sentinel 1,6
2021-11-02,2706, Sentinel 2,5
2019-08-12,2375, Sentinel 1,12
2016-09-09,2268, Sentinel 1,12
2022-04-09,2455, Sentinel 2,5
2017-10-11,2606, Sentinel 1,6
2022-07-22,2469, Sentinel 2,10
2020-08-09,2553, Sentinel 2,5
2019-08-13,2407, Sentinel 2,5
2019-08-24,2420, Sentinel 1,12
2019-05-26,2567, Sentinel 1,12
2018-06-24,2557, Sentinel 2,10
2022-03-25,2637, Sentinel 2,5
2018-06-20,2469, Sentinel 1,6
2020-06-13,2420, Sentinel 1,12
2020-07-16,2323, Sentinel 1,6
2019-08-10,2437, Sentinel 2,5
2018-07-12,2807, Sentinel 2,5
2017-05-21,2353, Sentinel 1,6
2020-07-03,2168, Sentinel 1,6
2017-07-04,2176, Sentinel 1,12
2018-09-03,2519, Sentinel 1,12
2018-06-24,2482, Sentinel 1,12
2018-06-23,2441, Sentinel 1,12
2017-07-11,2302, Sentinel 1,12
2021-06-25,2469, Sentinel 2,5
2017-07-13,2392, Sentinel 1,6
2021-09-23,2521, Sentinel 2,10
2022-06-28,2300, Sentinel 2,5
2015-07-22,2404, Sentinel 1,12
2022-10-06,2175, Sentinel 1,12
2020-07-30,2344, Sentinel 1,12
2018-08-22,2500, Sentinel 2,10
2017-05-26,2225, Sentinel 1,6
2017-06-07,2240, Sentinel 1,6
2021-07-20,2349, Sentinel 1,12
2018-07-15,2381, Sentinel 1,6
2021-06-18,2614, Sentinel 2,5
2021-09-08,2147, Sentinel 1,6
2022-07-02,2316, Sentinel 1,12
2019-06-30,2264, Sentinel 1,12
2018-06-27,2316, Sentinel 1,6
2019-06-28,2359, Sentinel 1,6
2016-10-14,2110, Sentinel 1,12
2020-08-27,2435, Sentinel 1,6
2021-06-30,2616, Sentinel 2,10
2021-07-11,2556, Sentinel 1,6
2021-06-26,2500, Sentinel 1,12
2017-07-28,2267, Sentinel 1,12
2017-10-08,2282, Sentinel 1,12
2017-08-10,2469, Sentinel 2,10
2021-08-12,2346, Sentinel 1,12
2022-06-08,2388, Sentinel 2,5
2019-09-29,2203, Sentinel 1,12
2019-07-27,2377, Sentinel 1,6
2019-08-18,2490, Sentinel 2,5
2022-05-16,2415, Sentinel 2,5
2020-05-28,2487, Sentinel 1,6
2020-08-24,2426, Sentinel 1,12
2019-07-09,2378, Sentinel 1,6
2019-07-03,2368, Sentinel 1,6
2020-07-01,2288, Sentinel 1,12
2022-10-09,2320, Sentinel 2,5
2022-05-09,2523, Sentinel 2,10
2022-09-12,2332, Sentinel 1,12
2016-04-19,2388, Sentinel 2,10
2016-08-16,2211, Sentinel 1,12
2020-09-13,2283, Sentinel 1,6
2017-06-11,2321, Sentinel 1,12
2021-08-06,2366, Sentinel 1,12
2022-09-07,2345, Sentinel 1,12
2022-05-24,2634, Sentinel 2,5
2017-07-31,2427, Sentinel 2,5
2021-10-11,2406, Sentinel 2,5
2020-07-31,2435, Sentinel 1,12
2021-08-01,2494, Sentinel 1,12
2017-08-30,2242, Sentinel 1,6
2019-09-22,2450, Sentinel 1,12
2017-06-02,2275, Sentinel 1,6
2018-09-24,2355, Sentinel 1,6
2020-07-27,2296, Sentinel 1,6
2020-08-18,2426, Sentinel 1,12
2022-04-13,2500, Sentinel 2,10
2021-07-02,2614, Sentinel 2,10
2021-07-20,2680, Sentinel 2,5
2021-07-22,2615, Sentinel 2,10
2021-10-25,2534, Sentinel 2,10
2022-08-21,2426, Sentinel 1,12
2021-09-12,2461, Sentinel 1,12
2022-06-27,2400, Sentinel 1,12
2017-07-01,2412, Sentinel 2,5
2017-10-15,2346, Sentinel 1,12
2020-08-14,2412, Sentinel 1,6
2019-10-07,2316, Sentinel 1,6
2017-07-31,2469, Sentinel 2,10
2017-06-29,2359, Sentinel 1,12
2022-07-09,2339, Sentinel 1,12
2019-10-01,2276, Sentinel 1,6
2021-04-13,2696, Sentinel 2,10
2017-07-16,2296, Sentinel 1,12
2021-07-10,2492, Sentinel 1,6
2018-08-10,2403, Sentinel 1,12
2019-10-13,2273, Sentinel 1,6
2019-09-07,2321, Sentinel 1,6
2021-06-11,2393, Sentinel 1,6
2016-09-07,2214, Sentinel 1,12
2016-07-11,2268, Sentinel 1,12
2020-08-08,2304, Sentinel 1,6
