mid_date, v [m/yr], satellite, dt (days),rolling_avg
2016-12-04,5469, Sentinel 1,6,5140.9
2016-12-10,5425, Sentinel 1,6,5156.2
2016-12-16,5149, Sentinel 1,6,5163.0
2016-12-21,5575, Sentinel 1,6,5177.566666666667
2016-12-22,5421, Sentinel 1,6,5184.933333333333
2016-12-23,5336, Sentinel 1,6,5189.133333333333
2016-12-27,5500, Sentinel 1,6,5205.5
2016-12-28,4963, Sentinel 1,6,5202.033333333334
2016-12-29,5119, Sentinel 1,6,5203.433333333333
2016-12-29,4990, Sentinel 1,6,5200.366666666667
2017-01-02,5691, Sentinel 1,6,5219.833333333333
2017-01-03,5970, Sentinel 1,6,5250.833333333333
2017-01-04,5686, Sentinel 1,6,5273.0
2017-01-04,5101, Sentinel 1,6,5276.666666666667
2017-01-05,5564, Sentinel 1,6,5291.166666666667
2017-01-07,5372, Sentinel 1,12,5305.233333333334
2017-01-08,5522, Sentinel 1,6,5319.633333333333
2017-01-09,5202, Sentinel 1,6,5332.866666666667
2017-01-10,5219, Sentinel 1,6,5340.566666666667
2017-01-10,5408, Sentinel 1,6,5351.133333333333
2017-01-11,5330, Sentinel 1,6,5353.433333333333
2017-01-14,5137, Sentinel 1,6,5351.466666666666
2017-01-15,5540, Sentinel 1,6,5354.6
2017-01-16,5318, Sentinel 1,6,5355.566666666667
2017-01-16,5684, Sentinel 1,6,5379.766666666666
2017-01-17,5592, Sentinel 1,6,5384.366666666667
2017-01-21,5708, Sentinel 1,6,5403.066666666667
2017-01-23,5348, Sentinel 1,6,5397.4
2017-01-26,5471, Sentinel 1,6,5407.266666666666
2017-02-01,5154, Sentinel 1,6,5398.8
2017-02-07,5685, Sentinel 1,6,5406.0
2017-02-13,5515, Sentinel 1,6,5409.0
2017-02-14,5098, Sentinel 1,6,5407.3
2017-03-16,5629, Sentinel 1,6,5409.1
2017-05-12,5978, Sentinel 1,12,5427.666666666667
2017-05-14,5979, Sentinel 1,6,5449.1
2017-05-17,6008, Sentinel 1,12,5466.033333333334
2017-05-20,5970, Sentinel 1,6,5499.6
2017-05-21,5944, Sentinel 1,6,5527.1
2017-05-23,6036, Sentinel 1,12,5561.966666666666
2017-05-24,5917, Sentinel 1,12,5569.5
2017-05-26,6079, Sentinel 1,6,5573.133333333333
2017-05-27,5981, Sentinel 1,6,5582.966666666666
2017-05-29,6084, Sentinel 1,12,5615.733333333334
2017-05-30,5939, Sentinel 1,12,5628.233333333334
2017-06-01,5878, Sentinel 1,6,5645.1
2017-06-02,5911, Sentinel 1,6,5658.066666666667
2017-06-04,5933, Sentinel 1,12,5682.433333333333
2017-06-05,5994, Sentinel 1,12,5708.266666666666
2017-06-06,6031, Sentinel 2,10,5729.033333333334
2017-06-07,6212, Sentinel 1,6,5758.433333333333
2017-06-08,6047, Sentinel 1,6,5788.766666666666
2017-06-11,5925, Sentinel 1,12,5801.6
2017-06-13,6070, Sentinel 2,10,5826.666666666667
2017-06-14,5860, Sentinel 1,6,5832.533333333334
2017-06-16,5995, Sentinel 1,12,5845.966666666666
2017-06-17,5959, Sentinel 1,12,5854.333333333333
2017-06-19,5977, Sentinel 2,10,5875.3
2017-06-20,6083, Sentinel 1,6,5895.7
2017-06-23,6050, Sentinel 1,12,5925.566666666667
2017-06-23,6123, Sentinel 2,10,5940.166666666667
2017-06-25,5958, Sentinel 1,6,5954.933333333333
2017-06-26,6093, Sentinel 1,6,5988.1
2017-06-28,6006, Sentinel 1,12,6000.666666666667
2017-06-29,5910, Sentinel 1,12,5998.4
2017-07-01,6017, Sentinel 1,6,5999.666666666667
2017-07-01,5985, Sentinel 2,5,5998.9
2017-07-02,5886, Sentinel 1,6,5996.1
2017-07-04,5982, Sentinel 1,12,5997.366666666667
2017-07-05,5887, Sentinel 1,12,5992.4
2017-07-06,5994, Sentinel 2,10,5994.966666666666
2017-07-07,5706, Sentinel 1,6,5982.533333333334
2017-07-08,5952, Sentinel 1,6,5981.566666666667
2017-07-10,5965, Sentinel 1,12,5977.6
2017-07-11,5974, Sentinel 1,12,5978.766666666666
2017-07-13,6005, Sentinel 1,6,5983.0
2017-07-14,6020, Sentinel 1,6,5986.633333333333
2017-07-16,5979, Sentinel 1,12,5988.166666666667
2017-07-17,5984, Sentinel 1,12,5987.833333333333
2017-07-19,5891, Sentinel 1,6,5983.166666666667
2017-07-20,5831, Sentinel 1,6,5970.466666666666
2017-07-22,5952, Sentinel 1,12,5967.3
2017-07-23,5964, Sentinel 1,12,5968.6
2017-07-23,6078, Sentinel 2,10,5968.866666666667
2017-07-25,6008, Sentinel 1,6,5973.8
2017-07-26,6123, Sentinel 1,6,5978.066666666667
2017-07-28,6076, Sentinel 1,12,5981.966666666666
2017-07-29,5986, Sentinel 1,12,5982.266666666666
2017-07-29,6420, Sentinel 2,5,5993.5
2017-07-31,6234, Sentinel 2,5,5999.633333333333
2017-07-31,6123, Sentinel 1,6,5999.633333333333
2017-07-31,6212, Sentinel 2,10,6008.1
2017-08-01,6030, Sentinel 1,6,6006.0
2017-08-03,6042, Sentinel 2,5,6007.2
2017-08-03,6088, Sentinel 1,12,6013.133333333333
2017-08-04,6068, Sentinel 1,12,6014.833333333333
2017-08-06,6087, Sentinel 1,6,6018.233333333334
2017-08-07,6136, Sentinel 1,6,6026.566666666667
2017-08-07,6123, Sentinel 2,10,6031.266666666666
2017-08-09,6137, Sentinel 1,12,6039.6
2017-08-10,6147, Sentinel 2,10,6044.7
2017-08-10,6146, Sentinel 1,12,6059.366666666667
2017-08-11,6019, Sentinel 2,5,6061.6
2017-08-12,6086, Sentinel 1,6,6065.633333333333
2017-08-13,6320, Sentinel 1,6,6077.166666666667
2017-08-15,6123, Sentinel 2,5,6081.1
2017-08-15,5993, Sentinel 1,12,6080.2
2017-08-16,6002, Sentinel 1,12,6080.966666666666
2017-08-18,6107, Sentinel 1,6,6085.066666666667
2017-08-19,5744, Sentinel 1,6,6080.166666666667
2017-08-20,6132, Sentinel 2,10,6090.2
2017-08-21,6025, Sentinel 1,12,6092.633333333333
2017-08-22,5943, Sentinel 1,12,6091.933333333333
2017-08-24,6022, Sentinel 1,6,6090.066666666667
2017-08-25,5887, Sentinel 1,6,6086.033333333334
2017-08-27,5956, Sentinel 1,12,6080.466666666666
2017-08-28,5846, Sentinel 1,12,6072.8
2017-08-30,6035, Sentinel 1,6,6074.433333333333
2017-08-31,6189, Sentinel 1,6,6066.733333333334
2017-09-02,6029, Sentinel 1,12,6059.9
2017-09-03,5874, Sentinel 1,12,6051.6
2017-09-05,5894, Sentinel 1,6,6041.0
2017-09-06,5899, Sentinel 1,6,6036.633333333333
2017-09-08,5976, Sentinel 1,12,6034.433333333333
2017-09-09,5960, Sentinel 1,12,6030.166666666667
2017-09-11,6283, Sentinel 1,6,6037.333333333333
2017-09-12,6038, Sentinel 1,6,6035.7
2017-09-14,6155, Sentinel 1,12,6036.333333333333
2017-09-15,6031, Sentinel 1,12,6033.266666666666
2017-09-17,6168, Sentinel 1,6,6034.3
2017-09-18,6009, Sentinel 1,6,6029.7
2017-09-20,6057, Sentinel 1,12,6026.733333333334
2017-09-21,6036, Sentinel 1,12,6027.3
2017-09-23,6220, Sentinel 1,6,6031.766666666666
2017-09-24,5932, Sentinel 1,6,6018.833333333333
2017-09-26,5957, Sentinel 1,12,6013.3
2017-09-27,5883, Sentinel 1,12,6009.633333333333
2017-09-29,5836, Sentinel 1,6,6004.1
2017-09-30,5805, Sentinel 1,6,5994.033333333334
2017-10-02,5814, Sentinel 1,12,5996.366666666667
2017-10-03,5950, Sentinel 1,12,5990.3
2017-10-05,6023, Sentinel 1,6,5990.233333333334
2017-10-06,6065, Sentinel 1,6,5994.3
2017-10-08,6018, Sentinel 1,12,5994.166666666667
2017-10-09,6173, Sentinel 2,10,6003.7
2017-10-09,6118, Sentinel 1,12,6009.1
2017-10-11,6055, Sentinel 1,6,6016.066666666667
2017-10-12,5984, Sentinel 1,6,6014.366666666667
2017-10-14,6137, Sentinel 1,12,6012.633333333333
2017-10-17,6269, Sentinel 1,6,6020.633333333333
2017-10-18,6163, Sentinel 1,6,6030.266666666666
2017-10-19,6296, Sentinel 2,10,6043.666666666667
2017-10-20,6447, Sentinel 1,12,6061.933333333333
2017-10-21,6263, Sentinel 1,12,6071.5
2017-10-23,6321, Sentinel 1,6,6083.533333333334
2017-10-24,6449, Sentinel 1,6,6089.066666666667
2017-10-29,5760, Sentinel 1,6,6079.8
2017-10-30,6010, Sentinel 1,6,6074.966666666666
2017-11-01,6062, Sentinel 1,12,6076.0
2017-11-04,6234, Sentinel 1,6,6078.2
2017-11-05,6236, Sentinel 1,6,6085.766666666666
2017-11-07,6084, Sentinel 1,12,6086.666666666667
2017-11-10,6077, Sentinel 1,6,6088.033333333334
2017-11-11,6265, Sentinel 1,6,6089.533333333334
2017-11-16,6155, Sentinel 1,6,6096.966666666666
2017-11-17,6118, Sentinel 1,6,6102.333333333333
2017-11-22,6193, Sentinel 1,6,6112.666666666667
2017-11-23,5669, Sentinel 1,6,6107.1
2017-11-28,6566, Sentinel 1,6,6132.466666666666
2017-11-29,6310, Sentinel 1,6,6149.0
2017-12-04,6173, Sentinel 1,6,6156.433333333333
2017-12-05,6330, Sentinel 1,6,6166.666666666667
2017-12-07,6169, Sentinel 1,12,6170.133333333333
2017-12-10,6183, Sentinel 1,6,6175.633333333333
2017-12-11,6190, Sentinel 1,6,6176.2
2017-12-16,5914, Sentinel 1,6,6169.4
2017-12-17,5875, Sentinel 1,6,6163.4
2017-12-22,6430, Sentinel 1,6,6178.266666666666
2017-12-23,6303, Sentinel 1,6,6183.8
2017-12-28,6630, Sentinel 1,6,6195.833333333333
2017-12-29,6072, Sentinel 1,6,6192.8
2017-12-30,6325, Sentinel 1,6,6193.766666666666
2018-01-03,6106, Sentinel 1,6,6182.4
2018-01-05,5637, Sentinel 1,6,6161.533333333334
2018-01-05,6078, Sentinel 1,6,6153.433333333333
2018-01-06,6108, Sentinel 1,6,6142.066666666667
2018-01-10,6614, Sentinel 1,6,6170.533333333334
2018-01-11,6120, Sentinel 1,6,6174.2
2018-01-11,5981, Sentinel 1,6,6171.5
2018-01-12,6653, Sentinel 1,6,6185.466666666666
2018-01-16,6362, Sentinel 1,6,6189.666666666667
2018-01-17,6298, Sentinel 1,6,6196.8
2018-01-17,6273, Sentinel 1,6,6203.333333333333
2018-01-18,6191, Sentinel 1,6,6200.866666666667
2018-01-22,6293, Sentinel 1,6,6205.466666666666
2018-01-24,6049, Sentinel 1,6,6203.166666666667
2018-01-28,6110, Sentinel 1,6,6200.4
2018-01-29,6142, Sentinel 1,6,6216.166666666667
2018-01-29,6023, Sentinel 1,6,6198.066666666667
2018-01-30,6162, Sentinel 1,6,6193.133333333333
2018-02-04,5914, Sentinel 1,6,6184.5
2018-02-05,5863, Sentinel 1,6,6168.933333333333
2018-02-11,6456, Sentinel 1,6,6178.5
2018-02-26,6454, Sentinel 1,6,6187.533333333334
2018-02-27,5844, Sentinel 1,6,6176.0
2018-03-05,5785, Sentinel 1,6,6171.7
2018-03-11,6338, Sentinel 1,6,6187.133333333333
2018-03-23,6000, Sentinel 1,6,6172.8
2018-04-16,6251, Sentinel 1,6,6171.066666666667
2018-04-21,6421, Sentinel 1,6,6164.1
2018-04-22,6130, Sentinel 1,6,6166.033333333334
2018-04-27,6098, Sentinel 1,6,6158.466666666666
2018-04-28,6094, Sentinel 1,6,6158.066666666667
2018-05-04,6217, Sentinel 1,6,6177.4
2018-05-21,6205, Sentinel 1,6,6181.633333333333
2018-05-22,6178, Sentinel 1,6,6183.966666666666
2018-05-27,6254, Sentinel 1,6,6171.966666666666
2018-05-28,6512, Sentinel 1,6,6185.033333333334
2018-05-30,6355, Sentinel 1,12,6197.5
2018-06-02,6107, Sentinel 1,6,6179.3
2018-06-03,6335, Sentinel 1,6,6178.4
2018-06-05,6268, Sentinel 1,12,6177.4
2018-06-06,6269, Sentinel 1,12,6177.266666666666
2018-06-08,6228, Sentinel 1,6,6178.5
2018-06-09,6375, Sentinel 1,6,6181.233333333334
2018-06-11,6147, Sentinel 1,12,6184.5
2018-06-11,6386, Sentinel 2,5,6193.7
2018-06-12,6186, Sentinel 1,12,6195.166666666667
2018-06-14,6485, Sentinel 1,6,6210.566666666667
2018-06-15,6020, Sentinel 1,6,6205.833333333333
2018-06-17,6295, Sentinel 1,12,6218.533333333334
2018-06-18,6241, Sentinel 1,12,6231.133333333333
2018-06-20,6374, Sentinel 1,6,6228.4
2018-06-21,6454, Sentinel 1,6,6228.4
2018-06-23,6322, Sentinel 1,12,6244.333333333333
2018-06-24,6432, Sentinel 2,10,6265.9
2018-06-24,6276, Sentinel 1,12,6263.833333333333
2018-06-26,6286, Sentinel 1,6,6273.366666666667
2018-06-27,6288, Sentinel 1,6,6274.6
2018-06-29,6348, Sentinel 1,12,6272.166666666667
2018-06-30,6273, Sentinel 1,12,6276.933333333333
2018-07-02,6314, Sentinel 1,6,6284.133333333333
2018-07-03,6207, Sentinel 1,6,6287.9
2018-07-04,6309, Sentinel 2,10,6290.966666666666
2018-07-05,6188, Sentinel 1,12,6290.4
2018-07-06,6218, Sentinel 1,12,6291.733333333334
2018-07-08,6293, Sentinel 1,6,6293.033333333334
2018-07-09,6440, Sentinel 2,5,6290.633333333333
2018-07-09,6106, Sentinel 1,6,6282.333333333333
2018-07-11,6432, Sentinel 2,10,6293.166666666667
2018-07-11,6267, Sentinel 1,12,6290.9
2018-07-12,6636, Sentinel 2,5,6303.166666666667
2018-07-12,6270, Sentinel 1,12,6303.2
2018-07-14,6175, Sentinel 1,6,6301.433333333333
2018-07-14,6457, Sentinel 2,5,6304.166666666667
2018-07-15,6434, Sentinel 1,6,6313.733333333334
2018-07-16,6576, Sentinel 2,5,6320.066666666667
2018-07-16,6398, Sentinel 2,10,6327.133333333333
2018-07-17,6284, Sentinel 1,12,6320.433333333333
2018-07-18,6281, Sentinel 1,12,6329.133333333333
2018-07-18,6434, Sentinel 2,10,6333.766666666666
2018-07-19,6383, Sentinel 2,5,6338.5
2018-07-20,6425, Sentinel 1,6,6340.2
2018-07-21,6221, Sentinel 1,6,6332.433333333333
2018-07-21,6534, Sentinel 2,5,6339.5
2018-07-23,6321, Sentinel 1,12,6335.8
2018-07-24,6395, Sentinel 1,12,6339.766666666666
2018-07-26,6096, Sentinel 1,6,6333.433333333333
2018-07-27,6324, Sentinel 1,6,6334.633333333333
2018-07-29,6365, Sentinel 1,12,6335.2
2018-07-30,6322, Sentinel 1,12,6336.833333333333
2018-08-01,6550, Sentinel 1,6,6344.7
2018-08-02,6425, Sentinel 1,6,6351.966666666666
2018-08-04,6383, Sentinel 1,12,6354.433333333333
2018-08-05,6363, Sentinel 1,12,6360.266666666666
2018-08-06,6481, Sentinel 2,5,6369.033333333334
2018-08-07,6440, Sentinel 1,6,6373.933333333333
2018-08-08,6352, Sentinel 1,6,6371.0
2018-08-10,6325, Sentinel 1,12,6378.3
2018-08-11,6256, Sentinel 1,12,6372.433333333333
2018-08-12,6560, Sentinel 2,10,6382.2
2018-08-13,6424, Sentinel 1,6,6375.133333333333
2018-08-14,6303, Sentinel 1,6,6376.233333333334
2018-08-16,6442, Sentinel 1,12,6385.133333333333
2018-08-17,6342, Sentinel 1,12,6381.3
2018-08-19,6314, Sentinel 1,6,6377.3
2018-08-20,6349, Sentinel 1,6,6369.733333333334
2018-08-20,6466, Sentinel 2,5,6372.0
2018-08-22,6257, Sentinel 1,12,6371.1
2018-08-22,6449, Sentinel 2,10,6376.7
2018-08-23,6276, Sentinel 1,12,6371.433333333333
2018-08-25,6499, Sentinel 2,5,6375.3
2018-08-25,6308, Sentinel 1,6,6371.4
2018-08-26,6383, Sentinel 1,6,6376.8
2018-08-27,6385, Sentinel 2,10,6371.833333333333
2018-08-28,6294, Sentinel 1,12,6370.933333333333
2018-08-29,6349, Sentinel 1,12,6369.4
2018-08-30,6374, Sentinel 2,5,6378.666666666667
2018-08-31,6251, Sentinel 1,6,6376.233333333334
2018-09-01,6485, Sentinel 1,6,6380.233333333334
2018-09-03,6300, Sentinel 1,12,6379.5
2018-09-04,6301, Sentinel 1,12,6371.2
2018-09-06,6674, Sentinel 1,6,6379.5
2018-09-07,6404, Sentinel 1,6,6380.2
2018-09-09,6484, Sentinel 1,12,6384.233333333334
2018-09-09,6302, Sentinel 2,10,6378.266666666666
2018-09-10,6311, Sentinel 1,12,6373.966666666666
2018-09-12,6184, Sentinel 1,6,6368.366666666667
2018-09-13,6459, Sentinel 1,6,6372.833333333333
2018-09-15,6262, Sentinel 1,12,6373.033333333334
2018-09-18,6166, Sentinel 1,6,6359.9
2018-09-19,6287, Sentinel 2,10,6355.333333333333
2018-09-21,6182, Sentinel 1,12,6351.3
2018-09-22,6135, Sentinel 1,12,6341.066666666667
2018-09-24,6086, Sentinel 1,6,6332.533333333334
2018-09-27,6087, Sentinel 1,12,6324.966666666666
2018-09-30,6335, Sentinel 1,6,6324.5
2018-10-01,6254, Sentinel 1,6,6317.433333333333
2018-10-03,6143, Sentinel 1,12,6313.633333333333
2018-10-04,6214, Sentinel 1,12,6305.8
2018-10-06,6200, Sentinel 1,6,6303.266666666666
2018-10-07,6204, Sentinel 1,6,6293.433333333333
2018-10-12,6474, Sentinel 1,6,6298.966666666666
2018-10-13,6164, Sentinel 1,6,6291.666666666667
2018-10-18,6198, Sentinel 1,6,6285.433333333333
2018-10-19,6538, Sentinel 1,6,6293.566666666667
2018-10-24,6109, Sentinel 1,6,6285.566666666667
2018-10-25,6039, Sentinel 1,6,6274.4
2018-10-30,6144, Sentinel 1,6,6270.833333333333
2018-10-31,6491, Sentinel 1,6,6271.033333333334
2018-11-05,7008, Sentinel 1,6,6294.633333333333
2018-11-06,6314, Sentinel 1,6,6295.066666666667
2018-11-11,6502, Sentinel 1,6,6289.333333333333
2018-11-12,6211, Sentinel 1,6,6282.9
2018-11-14,6651, Sentinel 1,12,6288.466666666666
2018-11-17,6713, Sentinel 1,6,6302.166666666667
2018-11-18,6274, Sentinel 1,6,6300.933333333333
2018-11-23,4866, Sentinel 1,6,6257.0
2018-11-24,6321, Sentinel 1,6,6252.4
2018-11-26,6096, Sentinel 1,12,6246.866666666667
2018-11-29,6033, Sentinel 1,6,6242.433333333333
2018-11-30,6775, Sentinel 1,6,6258.7
2018-12-05,6230, Sentinel 1,6,6260.3
2018-12-06,5944, Sentinel 1,6,6253.933333333333
2018-12-11,6289, Sentinel 1,6,6260.7
2018-12-12,6587, Sentinel 1,6,6277.366666666667
2018-12-18,6122, Sentinel 1,6,6270.266666666666
2018-12-19,6209, Sentinel 1,6,6268.766666666666
2018-12-19,6318, Sentinel 1,6,6274.6
2018-12-23,6692, Sentinel 1,6,6290.533333333334
2018-12-24,6079, Sentinel 1,6,6286.5
2018-12-25,6280, Sentinel 1,6,6289.033333333334
2018-12-25,6117, Sentinel 1,6,6277.133333333333
2018-12-26,6212, Sentinel 1,6,6278.733333333334
2018-12-29,6414, Sentinel 1,6,6285.933333333333
2018-12-30,6880, Sentinel 1,6,6297.333333333333
2018-12-31,6606, Sentinel 1,6,6313.9
2019-01-01,6295, Sentinel 1,6,6322.433333333333
2019-01-04,5985, Sentinel 1,6,6317.133333333333
2019-01-05,6545, Sentinel 1,6,6318.933333333333
2019-01-06,6112, Sentinel 1,6,6289.066666666667
2019-01-06,5974, Sentinel 1,6,6277.733333333334
2019-01-07,6125, Sentinel 1,6,6265.166666666667
2019-01-10,5963, Sentinel 1,6,6256.9
2019-01-11,5710, Sentinel 1,6,6225.533333333334
2019-01-12,6649, Sentinel 1,6,6223.4
2019-01-12,5699, Sentinel 1,6,6204.233333333334
2019-01-13,6401, Sentinel 1,6,6255.4
2019-01-16,6428, Sentinel 1,6,6258.966666666666
2019-01-18,6360, Sentinel 1,6,6267.766666666666
2019-01-18,6428, Sentinel 1,6,6280.933333333333
2019-01-19,6187, Sentinel 1,6,6261.333333333333
2019-01-22,6300, Sentinel 1,12,6263.666666666667
2019-01-22,5893, Sentinel 1,6,6261.966666666666
2019-01-23,6032, Sentinel 1,6,6253.4
2019-01-24,5954, Sentinel 1,6,6232.3
2019-01-25,6035, Sentinel 1,6,6229.4
2019-01-28,5768, Sentinel 1,6,6214.7
2019-01-29,5990, Sentinel 1,6,6203.766666666666
2019-01-31,6248, Sentinel 1,6,6188.966666666666
2019-02-03,6052, Sentinel 1,6,6188.066666666667
2019-02-04,6025, Sentinel 1,6,6179.566666666667
2019-02-09,6131, Sentinel 1,6,6180.033333333334
2019-02-16,6105, Sentinel 1,6,6176.466666666666
2019-02-21,6065, Sentinel 1,6,6164.833333333333
2019-02-28,5646, Sentinel 1,6,6123.7
2019-03-05,6014, Sentinel 1,6,6103.966666666666
2019-03-06,5611, Sentinel 1,6,6081.166666666667
2019-03-11,5947, Sentinel 1,6,6079.9
2019-03-17,5796, Sentinel 1,6,6054.933333333333
2019-04-05,5936, Sentinel 1,6,6049.066666666667
2019-04-10,6770, Sentinel 1,6,6075.6
2019-04-11,6462, Sentinel 1,6,6086.833333333333
2019-04-16,5994, Sentinel 1,6,6087.866666666667
2019-04-17,5777, Sentinel 1,6,6090.1
2019-04-20,5889, Sentinel 1,12,6064.766666666666
2019-04-22,6105, Sentinel 1,6,6078.3
2019-04-23,6391, Sentinel 1,6,6077.966666666666
2019-04-25,6037, Sentinel 1,12,6064.933333333333
2019-04-28,6240, Sentinel 1,6,6060.933333333333
2019-04-29,6024, Sentinel 1,6,6047.466666666666
2019-05-07,5884, Sentinel 1,12,6037.366666666667
2019-05-14,5854, Sentinel 1,12,6022.5
2019-05-16,6053, Sentinel 1,6,6027.833333333333
2019-05-23,6139, Sentinel 1,6,6031.4
2019-05-25,5896, Sentinel 1,12,6029.466666666666
2019-05-26,5826, Sentinel 1,12,6022.5
2019-05-27,6015, Sentinel 2,5,6030.733333333334
2019-05-29,5979, Sentinel 2,10,6030.366666666667
2019-05-29,5865, Sentinel 1,6,6017.6
2019-06-01,5979, Sentinel 2,5,6015.166666666667
2019-06-01,5859, Sentinel 1,12,6009.633333333333
2019-06-03,5871, Sentinel 1,6,6000.966666666666
2019-06-03,5959, Sentinel 2,10,5996.1
2019-06-04,5875, Sentinel 1,6,5989.766666666666
2019-06-06,5881, Sentinel 1,12,5997.6
2019-06-06,5928, Sentinel 2,5,5994.733333333334
2019-06-07,5868, Sentinel 1,12,6003.3
2019-06-09,5864, Sentinel 1,6,6000.533333333334
2019-06-10,5973, Sentinel 1,6,6006.433333333333
2019-06-12,5795, Sentinel 1,12,6001.733333333334
2019-06-13,5792, Sentinel 1,12,5969.133333333333
2019-06-13,6013, Sentinel 2,10,5954.166666666667
2019-06-15,5873, Sentinel 1,6,5950.133333333333
2019-06-16,5789, Sentinel 1,6,5950.533333333334
2019-06-18,5775, Sentinel 1,12,5946.733333333334
2019-06-19,5831, Sentinel 1,12,5937.6
2019-06-19,6142, Sentinel 2,5,5929.3
2019-06-21,6064, Sentinel 1,6,5930.2
2019-06-21,5975, Sentinel 2,5,5921.366666666667
2019-06-22,5802, Sentinel 1,6,5913.966666666666
2019-06-24,5829, Sentinel 1,12,5912.133333333333
2019-06-25,5907, Sentinel 1,12,5913.9
2019-06-27,5863, Sentinel 1,6,5907.566666666667
2019-06-28,5619, Sentinel 1,6,5890.233333333334
2019-06-30,5873, Sentinel 1,12,5889.466666666666
2019-07-01,5794, Sentinel 1,12,5888.4
2019-07-03,6030, Sentinel 1,6,5888.9
2019-07-04,5770, Sentinel 1,6,5881.933333333333
2019-07-06,5913, Sentinel 1,12,5883.533333333334
2019-07-07,5912, Sentinel 1,12,5881.3
2019-07-09,5885, Sentinel 2,5,5882.166666666667
2019-07-09,5814, Sentinel 1,6,5880.266666666666
2019-07-10,5747, Sentinel 1,6,5873.2
2019-07-11,5938, Sentinel 2,5,5875.3
2019-07-12,5948, Sentinel 1,12,5877.533333333334
2019-07-13,5929, Sentinel 2,10,5877.566666666667
2019-07-13,5880, Sentinel 1,12,5877.966666666666
2019-07-15,5845, Sentinel 1,6,5877.333333333333
2019-07-16,6019, Sentinel 2,10,5878.866666666667
2019-07-16,6040, Sentinel 2,5,5887.033333333334
2019-07-16,6101, Sentinel 1,6,5897.333333333333
2019-07-18,5802, Sentinel 1,12,5890.3
