distance,20160917,20170816,20170927,20170929,20180718,20180817,20190721,20190831,20190915,20200622,20200720,20200924,20210601,20210608,20210805,20220604,20220913,20220914
260,,,,,960.8408813,953.9268188,959.7496948,,,,962.2972412,,,960.7773438,,,,
270,,,,,959.6571655,957.4082031,958.656189,,,,961.5939941,,,959.4900513,,,,
280,,,,,959.4033203,958.7854614,959.0513306,,,,961.5925903,,,960.5579834,,,,
290,,,,,958.9818115,959.032959,958.6221313,,,,961.1448975,,,961.9703369,,,,
300,,,,,958.9526978,959.2711182,958.1134033,,,,959.4176025,,,961.3311157,,,,
310,,,,,959.2285767,958.9180298,959.065979,,,,958.5005493,,,960.9503784,,,,
320,,,,,959.4473877,958.6669922,956.232666,,,,957.7921753,,,960.6484985,,,,
330,,,,,958.7086182,958.3475342,944.5490723,,,,954.527832,,,959.0874023,,,,
340,,,,,957.4661865,955.1794434,941.7518921,,,,953.6446533,,,958.2067261,,,,
350,,,,,958.1239624,952.7921753,948.5055542,,,,957.8258057,,,958.5221558,,,,
360,,,,,958.2637329,952.3522949,956.5758057,,,,958.0147705,,,956.9553833,,,,
370,,,,,957.3024902,953.3223267,959.0009155,,,,956.6646729,,,956.2592773,,,,
380,,,,,956.456665,,959.805542,,,,953.859436,,,958.2333374,,,,
390,,,,,955.3720093,,958.5498657,,,,953.0357666,,,958.2903442,,,,
400,,,,,952.9328003,,955.8322754,,,,953.7224731,,,957.6488647,,,,
410,,,,,951.4163208,,955.675293,,,,954.8775635,,,957.9417725,,,,
420,,,,,951.9718628,,956.029541,,,,953.7683105,,,957.0529175,,,,
430,,,,,953.2078247,,955.6876831,,,,950.0026855,,,955.8529663,,,,
440,,,,,953.289978,,955.6409302,,,,951.2948608,,,955.1107788,,,,
450,,,,,951.7950439,,955.5124512,,,,953.6811523,,,950.3831787,,,,
460,,,,,952.010498,,954.9170532,,,,952.9007568,,,950.1560059,,,,
470,,,,,952.4359131,,952.0915527,,,,951.3408813,,,951.9968262,,,,
480,,,,,952.0007324,,950.1279297,,,,946.9696655,,,952.5046997,,,,
490,,,,,950.81604,,951.1234131,,,,943.0786133,,,951.3391724,,,,
500,,,,,948.3382568,,950.8223267,,,,945.1193237,,,949.0996704,,,,
510,,,,,946.9509888,,945.3109741,,,,948.0058594,,,948.8912354,,,,
520,,,,,946.3596802,,938.1611328,,,,947.4619751,,,948.4248047,,,,
530,,,,,946.0021362,,941.4241943,,,,946.3182373,,,947.7270508,,,,
540,,,,,945.911438,,942.635498,,,,945.5093384,,,947.4804077,,,,
550,,,,,946.7133179,,942.1832275,,,,944.8703613,,,946.9656372,,,,
560,,,,,945.6207886,,942.854126,,,,943.7824097,,,943.7642212,,,,
570,,,,,944.1135254,,944.0163574,,,,941.2072754,,,942.5475464,,,,
580,,,,,943.3700562,,943.9608765,,,,939.2352295,,,942.6973877,,,,
590,,,,,942.0488281,,942.1188354,,,,940,,,941.5172119,,,,
600,,,,,939.4366455,,939.6054688,,,,938.9035034,,,940.0324707,,,,
610,,,,,937.4472656,,939.7098999,,,,934.968811,,,939.0246582,,,,
620,,,,,936.1401978,,939.2878418,,,,933.5588989,,,938.0403442,,,,
630,,,,,936.0083618,,937.1951904,,,,933.906189,,,938.3327026,,,,
640,,,,,935.7432861,,934.7971802,,,,934.678833,,,935.1072388,,,,
650,,,,,934.9007568,,934.565979,,,,934.0778198,,,931.9101563,,,,
660,,,,,935.2709351,,934.484314,,,,932.5254517,,,932.9024658,,,,
670,,,,,934.979126,,933.3908691,,,,930.880188,,,935.0062256,,,,
680,,,,,932.3974609,,931.6357422,,,,929.6951904,,,934.8299561,,,,
690,,,,,929.8442383,,929.8828735,,,,928.8638916,,,933.1069336,,,,
700,,,,,929.3135376,,925.6173706,,,,927.8375244,,,930.0775757,,,,
710,,,,,928.5681152,,917.9572144,,,,926.7368164,,,928.9682007,,,,
720,,,,,927.1769409,,919.5952148,,,,925.6538696,,,928.7806396,,,,
730,,,,,926.3549194,,922.4177246,,,,924.9591064,,,927.4838867,,,,
740,,,,,926.3908691,,923.0748901,,,,922.5073853,,,925.3485107,,,,
750,,,,,927.1471558,,921.2141113,,,,921.440979,,,923.3381958,,,,
760,,,,,927.4655762,,918.7873535,,,,921.4960327,,,921.9125366,,,,
770,,,,,923.5731201,,918.180603,,,,919.9926758,,,919.9291992,,,,
780,,,,,921.2346191,,918.5566406,,,,918.9910278,,,917.9476318,,,,
790,,,,,919.5427856,,918.550415,,,,917.7356567,,,916.831543,,,,
800,,,,,917.3508301,,916.7941895,,,,914.8570557,,,917.2515259,,,,
810,,,,,915.510376,,915.2023926,,,,913.3668213,,,916.5309448,,,,
820,,,,,914.2169189,,908.9052124,,,,911.7768555,,,915.1427612,,,,
830,,,,,913.2861938,,904.291748,,,,913.0385132,,,914.6591797,,,,
840,,,,,912.3245239,,903.3510132,,,,913.8699951,,,913.6917114,,,,
850,,,,,910.585083,,903.6161499,,,,911.9631348,,,910.5308228,,,,
860,,,,,910.5773315,,904.380188,,,,910.6242065,,,909.1264038,,,,
870,,,,,910.2318115,,909.2783813,,,,909.5979614,,,909.8227539,,,,
880,,,,,909.418335,,909.1554565,,,,908.8811035,,,909.3465576,,,,
890,,,,,908.6980591,,908.2261963,,,,908.4036865,,,908.0026855,,,,
900,,,,,907.0180664,,906.9255371,,,,906.9607544,,,906.1864014,,,,
910,,,,,904.5925903,,904.5966797,,,,904.847168,,,905.4237061,,,,
920,,,,,902.4052124,,902.454834,,,,900.2236938,,,904.605957,,,,
930,,,,,901.9572754,,902.0713501,,,,900.5337524,,,903.203186,,,,
940,,,,,901.4840698,,902.901001,,,,902.196228,,,902.0864868,,,,
950,,,,,901.4261475,,901.6409302,,,,902.3859863,,,901.3754883,,,,
960,,,,,902.7141724,,900.2341919,,,,901.3605347,,,901.0003662,,,,
970,,,,,902.9007568,,897.7661133,,,,899.7814941,,,899.8383179,,,,
980,,,,,900.4150391,,896.2634888,,,,898.3098755,,,897.9699707,,,,
990,,,,,897.4545898,,895.6396484,,,,897.8999023,,,895.7808838,,,,
1000,,,,,891.6506348,,894.65979,,,,897.8825684,,,897.1203003,,,,
1010,,,,,891.0328979,,893.7443237,,,,897.7641602,,,897.6975098,,,,
1020,,,,,895.2945557,,893.9198608,,,,897.7630005,,,896.9397583,,,,
1030,,,,,894.6812744,,894.6777954,,,,897.369873,,,896.0482178,,,,
1040,,,,,893.2265625,,895.0664063,,,,896.840332,,,895.5184937,,,,
1050,,,,,888.5888062,,894.8799438,,,,896.0110474,,,895.1744385,,,,
1060,,,,,887.3202515,,895.2602539,,,,895.2423096,,,895.265686,,,,
1070,,,,,891.6402588,,895.2850342,,,,893.9906006,,,895.2515259,,,,
1080,,,,,893.8635864,,894.4972534,,,,891.546875,,,893.1540527,,,,
1090,,,,,894.6973267,,894.5549927,,,,888.9321899,,,890.4194946,,,,
1100,,,,,894.3015747,,892.8121338,,,,890.7666626,,,891.1386108,,,,
1110,,,,,893.5532227,,888.9237671,,,,895.4591675,,,895.9631348,,,,
1120,,,,,893.2611084,,890.5615234,,,,896.2146606,,,897.2120972,,,,
1130,,,,,892.4613647,,891.8569336,,,,896.6517944,,,897.0578613,,,,
1140,,,,,891.2489014,,889.0206299,,,,896.9508667,,,895.7346191,,,,
1150,,,,,888.6932373,,888.3370972,,,,895.741272,,,894.9278564,,,,
1160,,,,,886.8150635,,893.354187,,,,895.6862183,,,896.0678711,,,,
1170,,,,,886.8259888,,894.4343262,,,,896.2859497,,,896.4318237,,,,
1180,,,,,887.5695801,,894.2738647,,,,896.5734863,,,896.9985962,,,,
1190,,,,,893.8139648,,894.4486694,,,,896.5136719,,,897.4736328,,,,
1200,,,,,896.496582,,893.7861938,,,,896.508728,,,897.6077271,,,,
1210,,,,,895.7346802,,893.2230225,,,,896.0516357,,,898.3289185,,,,
1220,,,,,894.8330688,,894.1740112,,,,895.7261963,,,898.2667847,,,,
1230,,,,,894.2207031,,890.9782104,,,,895.628418,,,896.5557861,,,,
1240,,,,,893.2457886,,891.4407349,,,,896.4349365,,,897.2696533,,,,
1250,,,,,893.208313,,895.7128296,,,,897.163269,,,897.2478027,,,,
1260,,,,,894.5533447,,895.1365967,,,,893.7666626,,,896.5136719,,,,
1270,,,,,894.7501221,,891.1396484,,,,886.9645996,,,896.274353,,,,
1280,,,,,894.2946167,,888.8789063,,,,884.4332886,,,896.9511108,,,,
1290,,,,,894.305603,,895.9220581,,,,884.7861328,,,897.7651978,,,,
1300,,,,,895.2639771,,895.8624878,,,,895.8770142,,,897.6387329,,,,
1310,,,,,895.7862549,,895.7475586,,,,899.4172974,,,896.861084,,,,
1320,,,,,894.5150146,,897.4833374,,,,899.6162109,,,896.7578735,,,,
1330,,,,,893.1934814,,898.1806641,,,,899.3615723,,,896.9483032,,,,
1340,,,,,894.4594116,,897.8048096,,,,898.8329468,,,897.3259888,,,,
1350,,,,,894.9833984,,895.6702881,,,,897.980835,,,897.2545166,,,,
1360,,,,,894.3762817,,894.0092773,,,,896.6329956,,,896.6776733,,,,
1370,,,,,895.230957,,893.8982544,,,,894.1064453,,,893.7717896,,,,
1380,,,,,895.6806641,,894.1019897,,,,892.1430054,,,891.5628052,,,,
1390,,,,,893.7603149,,895.9746094,,,,892.0803223,,,892.9793091,,,,
1400,,,,,889.1607666,,897.7838745,,,,892.7473145,,,896.2247925,,,,
1410,,,,,892.7702637,,898.4224243,,,,892.0923462,,,898.4116821,,,,
1420,,,,,897.5429077,,897.862915,,,,892.701355,,,898.9118042,,,,
1430,,,,,898.0760498,,897.2114258,,,,894.3032837,,,898.4649658,,,,
1440,,,,,898.7600098,,897.4054565,,,,891.7550659,,,898.0630493,,,,
1450,,,,,897.5756226,,897.4823608,,,,891.8248901,,,897.7415771,,,,
1460,,,,,895.7493286,,895.7271118,,,,898.0495605,,,897.5065308,,,,
1470,,,,,891.3480225,,896.1488647,,,,899.2685547,,,897.9202271,,,,
1480,,,,,884.8978882,,897.0935059,,,,898.1884155,,,899.0135498,,,,
1490,,,,,883.9647217,,895.9226685,,,,897.7344971,,,897.9002075,,,,
1500,,,,,889.4473877,,895.3222046,,,,897.7791748,,,896.765686,,,,
1510,,,,,890.0776367,,895.2647095,,,,897.7344971,,,896.368042,,,,
1520,,,,,891.3323975,,894.975647,,,,897.2896118,,,892.2139282,,,,
1530,,,,,894.6184082,,893.7492676,,,,896.927002,,,896.3318481,,,,
1540,,,,,894.4770508,,891.8144531,,,,895.9379272,,,899.1725464,,,,
1550,,,,,894.6561279,,891.602417,,,,894.8202515,,,898.3913574,,,,
1560,,,,,894.8788452,,891.3015137,,,,894.6784058,,,898.7626343,,,,
1570,,,,,894.0210571,,892.5205078,,,,894.2686768,,,899.3378296,,,,
1580,,,,,893.7068481,,892.690918,,,,894.4158325,,,898.5245361,,,,
1590,,,,,892.9019775,,892.5385742,,,,894.9346924,,,896.3265381,,,,
1600,,,,,892.0160522,,892.4439697,,,,894.4451294,,,895.9559937,,,,
1610,,,,,891.4470215,,891.2836304,,,,893.725769,,,895.9691772,,,,
1620,,,,,889.8236694,,887.3606567,,,,892.697998,,,895.0996704,,,,
1630,,,,,885.9255371,,886.9883423,,,,891.737854,,,894.9275513,,,,
1640,,,,,882.7061157,,893.3043823,,,,889.7468872,,,894.5140381,,,,
1650,,,,,886.2943726,,894.0087891,,,,889.2103882,,,893.9125366,,,,
1660,,,,,888.4615479,,893.6880493,,,,890.9732056,,,893.8053589,,,,
1670,,,,,889.4200439,,892.2944946,,,,887.946106,,,893.2022095,,,,
1680,,,,,889.2941284,,889.4827271,,,,883.5108032,,,891.7334595,,,,
1690,,,,,888.3363647,,887.2848511,,,,885.7605591,,,890.8773804,,,,
1700,,,,,883.0782471,,885.3200073,,,,888.1731567,,,890.598877,,,,
1710,,,,,886.4104004,,881.2318115,,,,890.2250977,,,890.2089844,,,,
1720,,,,,888.4542236,,881.6038208,,,,889.1068115,,,889.8399658,,,,
1730,,,,,887.7468872,,883.2518311,,,,888.0461426,,,888.3363037,,,,
1740,,,,,887.6415405,,888.8445435,,,,888.0603027,,,884.2869263,,,,
1750,,,,,887.7874756,,889.1925659,,,,887.5307617,,,881.6374512,,,,
1760,,,,,885.744812,,890.005127,,,,885.902771,,,878.3016968,,,,
1770,,,,,883.2940063,,889.9915771,,,,882.4308472,,,876.4666748,,,,
1780,,,,,882.2348633,,888.6226196,,,,880.7839355,,,876.7897339,,,,
1790,,,,,880.2211304,,886.227478,,,,881.6036377,,,876.7130737,,,,
1800,,,,,881.5632935,,883.5378418,,,,882.1209717,,,877.1786499,,,,
1810,,,,,882.5933838,,882.9293823,,,,882.6905518,,,880.9352417,,,,
1820,,,,,882.1809692,,882.2314453,,,,886.0681763,,,884.5681152,,,,
1830,,,,,881.2744751,,882.7219849,,,,886.729187,,,889.3999023,,,,
1840,,,,,880.230957,,880.586731,,,,885.7145996,,,890.3120117,,,,
1850,,,,,882.6634521,,879.4834595,,,,883.1665039,,,888.7157593,,,,
1860,,,,,884.4788818,,878.5073853,,,,880.9957275,,,885.8641968,,,,
1870,,,,,883.9248657,,877.3505249,,,,880.2077026,,,885.5569458,,,,
1880,,,,,882.9790649,,876.7108765,,,,881.1502686,,,884.2147217,,,,
1890,,,,,881.6908569,,874.2880859,,,,881.8087158,,,883.1278687,,,,
1900,,,,,879.3118896,,872.5906372,,,,881.9146118,,,883.0419312,,,,
1910,,,,,877.8378906,,875.1450195,,,,876.7902222,,,882.0307007,,,,
1920,,,,,877.3746338,,877.913147,,,,867.8366699,,,880.1752319,,,,
1930,,,,,875.8806152,,878.0839233,,,,865.637085,,,879.1870117,,,,
1940,,,,,874.6171875,,873.7921753,,,,860.4209595,,,877.8247681,,,,
1950,,,,,870.9525146,,870.1434326,,,,858.2965088,,,875.6193237,,,,
1960,,,,,865.9436035,,877.0134888,,,,864.1862793,,,871.3587646,,,,
1970,,,,,867.1428833,,881.5609131,,,,873.7816162,,,867.8145142,,,,
1980,,,,,875.7582397,,881.2102661,,,,877.4849854,,,863.6549683,,,,
1990,,,,,879.2871094,,877.9228516,,,,876.2255249,,,864.0893555,,,,
2000,,,,,877.87854,,874.4825439,,,,874.7885742,,,864.9119873,,,,
2010,,,,,876.237915,,872.270813,,,,874.1883545,,,867.4449463,,,,
2020,,,,,875.145752,,871.4528198,,,,873.9211426,,,874.8877563,,,,
2030,,,,,875.6633911,,869.5861816,,,,874.3347168,,,876.4778442,,,,
2040,,,,,875.9553223,,868.5653076,,,,874.7984619,,,876.0022583,,,,
2050,,,,,874.0319214,,870.272522,,,,875.3968506,,,876.2173462,,,,
2060,,,,,872.5551147,,873.4912109,,,,874.4318848,,,875.3005981,,,,
2070,,,,,872.2208862,,875.541748,,,,872.5164795,,,872.2498169,,,,
2080,,,,,869.9047852,,875.2250366,,,,871.4428711,,,853.7906494,,,,
2090,,,,,866.9668579,,873.7640381,,,,871.7348022,,,847.2322388,,,,
2100,,,,,868.2073975,,870.6119995,,,,871.0550537,,,850.293335,,,,
2110,,,,,867.2496948,,868.3897095,,,,865.9816895,,,853.2526245,,,,
2120,,,,,865.1759644,,860.3411865,,,,861.737915,,,862.8789063,,,,
2130,,,,,862.8115845,,856.6290283,,,,861.7289429,,,865.324646,,,,
2140,,,,,860.5340576,,853.8174438,,,,855.5108032,,,862.6015015,,,,
2150,,,,,859.8309937,,851.510376,,,,848.7490234,,,858.6486206,,,,
2160,,,,,856.6448364,,849.8328857,,,,849.8505859,,,855.8526611,,,,
2170,,,,,854.6925659,,849.9057617,,,,847.8694458,,,859.1051025,,,,
2180,,,,,858.9517822,,852.2351685,,,,843.5402832,,,859.1400757,,,,
2190,,,,,860.1104126,,855.0654907,,,,843.5082397,,,856.7330322,,,,
2200,,,,,860.1339111,,855.7178955,,,,844.9973145,,,853.3134766,,,,
2210,,,,,862.3244019,,856.3129883,,,,845.8212891,,,847.2259521,,,,
2220,,,,,860.0563965,,859.6271973,,,,849.1337891,,,845.8265381,,,,
2230,,,,,850.1730957,,861.2536011,,,,858.2369995,,,845.6531982,,,,
2240,,,,,852.4063721,,859.7205811,,,,858.7407837,,,845.5776367,,,,
2250,,,,,851.3031616,,856.6422729,,,,856.3742065,,,843.9505005,,,,
2260,,,,,843.5211792,,855.1589355,,,,854.008728,,,841.2329102,,,,
2270,,,,,841.748291,,854.5195923,,,,851.6708374,,,840.7038574,,,,
2280,,,,,839.4075928,,854.2419434,,,,850.9209595,,,841.5855713,,,,
2290,,,,,833.4797363,,854.1871948,,,,849.8703613,,,842.5341797,,,,
2300,,,,,833.4955444,,851.8711548,,,,848.2525635,,,847.1044922,,,,
2310,,,,,829.9724121,,849.2210083,,,,847.2149658,,,851.5437012,,,,
2320,,,,,829.4672241,,847.6867676,,,,846.6668701,,,849.6160278,,,,
2330,,,,,831.3197632,,846.3998413,,,,847.7720337,,,847.3944092,,,,
2340,,,,,832.043335,,845.3875122,,,,848.1530762,,,846.6592407,,,,
2350,,,,,835.9885254,,843.3691406,,,,844.9296265,,,844.5091553,,,,
2360,,,,,838.0467529,,840.960144,,,,843.5230713,,,841.0963745,,,,
2370,,,,,836.2120361,,839.9790039,,,,844.9697266,,,835.913208,,,,
2380,,,,,834.8778687,,839.2722778,,,,839.0211182,,,834.4893188,,,,
2390,,,,,833.6367188,,838.1779175,,,,832.6954346,,,834.3435059,,,,
2400,,,,,830.5241699,,836.6130371,,,,832.2617798,,,830.8187866,,,,
2410,,,,,826.7911377,,835.9848633,,,,831.696106,,,825.0826416,,,,
2420,,,,,820.9729004,,833.2262573,,,,828.8742065,,,822.2351685,,,,
2430,,,,,819.2713623,,829.8563843,,,,828.8876953,,,820.4904175,,,,
2440,,,,,819.1114502,,827.317627,,,,830.0290527,,,820.2009277,,,,
2450,,,,,824.9524536,,826.3988647,,,,829.0695801,,,823.1030273,,,,
2460,,,,,826.9175415,,825.4559326,,,,826.9173584,,,826.9498901,,,,
2470,,,,,824.7154541,,818.3411865,,,,822.9920654,,,827.1459961,,,,
2480,,,,,819.293457,,813.8344727,,,,819.8010254,,,825.4613037,,,,
2490,,,,,814.4447632,,813.319519,,,,818.2162476,,,823.2579346,,,,
2500,,,,,812.1664429,,812.2698975,,,,817.5046387,,,825.1568604,,,,
2510,,,,,819.4949341,,809.0061646,,,,816.8720093,,,821.5675659,,,,
2520,,,,,824.5770874,,807.4452515,,,,815.7922363,,,819.3720093,,,,
2530,,,,,824.4552612,,806.3041382,,,,814.5437622,,,818.3285522,,,,
2540,,,,,824.5495605,,804.4053345,,,,813.3313599,,,818.0405884,,,,
2550,,,,,822.8139038,,809.1116333,,,,816.4769897,,,813.2456055,,,,
2560,,,,,816.1858521,,812.1558838,,,,821.0478516,,,809.9033203,,,,
2570,,,,,813.8286743,,814.748291,,,,822.4710083,,,807.192688,,,,
2580,,,,,811.4074707,,816.449707,,,,818.5757446,,,802.6724243,,,,
2590,,,,,808.4039307,,810.7412109,,,,808.8189087,,,801.090271,,,,
2600,,,,,807.2354126,,804.5492554,,,,803.7578735,,,801.2628174,,,,
2610,,,,,805.6688232,,801.5292969,,,,800.5713501,,,802.2411499,,,,
2620,,,,,805.2481689,,805.2320557,,,,796.230835,,,806.611084,,,,
2630,,,,,803.7297974,,805.5772705,,,,792.4829102,,,808.8054199,,,,
2640,,,,,797.3781128,,801.9605103,,,,791.55896,,,809.3409424,,,,
2650,,,,,789.1055908,,800.3012695,,,,789.236084,,,807.9091797,,,,
2660,,,,,786.890625,,797.0109253,,,,788.4221191,,,804.6395874,,,,
2670,,,,,786.4293823,,788.7276611,,,,791.7005005,,,800.5198364,,,,
2680,,,,,788.6523438,,786.2808228,,,,792.8006592,,,796.5546875,,,,
2690,,,,,789.0838623,,782.4880371,,,,794.9558105,,,793.5874023,,,,
2700,,,,,786.1604004,,779.3476563,,,,796.4230957,,,790.4031372,,,,
2710,,,,,782.7744141,,775.1651001,,,,795.4424438,,,785.1326294,,,,
2720,,,,,782.1763306,,773.4622803,,,,794.2597046,,,778.7954712,,,,
2730,,,,,776.5522461,,773.8618774,,,,789.7069092,,,776.9724121,,,,
2740,,,,,770.9597168,,774.3471069,,,,783.5420532,,,778.5563965,,,,
2750,,,,,768.3134766,,774.512085,,,,781.4894409,,,779.7577515,,,,
2760,,,,,770.467041,,778.8058472,,,,779.2854614,,,780.4094849,,,,
2770,,,,,774.8806152,,781.3701782,,,,777.4401855,,,777.3695068,,,,
2780,,,,,780.8855591,,781.232605,,,,773.3327637,,,772.1017456,,,,
2790,,,,,782.15271,,775.5519409,,,,770.612854,,,768.7477417,,,,
2800,,,,,778.6659546,,774.1502686,,,,769.0002441,,,765.2749023,,,,
2810,,,,,776.7091675,,776.0982056,,,,766.7179565,,,763.1532593,,,,
2820,,,,,773.8244629,,774.758667,,,,764.2619019,,,760.4022827,,,,
2830,,,,,771.1774902,,768.3114624,,,,765.2208252,,,756.8657837,,,,
2840,,,,,770.5163574,,764.4005737,,,,765.5881958,,,754.9585571,,,,
2850,,,,,770.3009033,,763.0330811,,,,764.7275391,,,756.9637451,,,,
2860,,,,,764.6508179,,759.6878662,,,,761.6057129,,,757.5415649,,,,
2870,,,,,758.9547729,,753.8891602,,,,757.0936279,,,757.9641724,,,,
2880,,,,,757.4073486,,749.5542603,,,,753.3051147,,,757.4234619,,,,
2890,,,,,756.2037964,,752.9296265,,,,752.4359741,,,756.020874,,,,
2900,,,,,753.6254272,,753.4267578,,,,753.6027832,,,755.0054932,,,,
2910,,,,,750.0162964,,751.59552,,,,752.1598511,,,756.5709839,,,,
2920,,,,,747.6694336,,751.3930664,,,,754.052002,,,757.7884521,,,,
2930,,,,,739.7590332,,756.2174072,,,,756.4590454,,,756.3473511,,,,
2940,,,,,736.6292114,,757.2980347,,,,753.1621094,,,755.1409302,,,,
2950,,,,,735.9108887,,756.0627441,,,,749.3267212,,,753.7921143,,,,
2960,,,,,737.8226318,,753.6655273,,,,748.9449463,,,752.6578369,,,,
2970,,,,,739.5252075,,748.5245972,,,,749.4547119,,,750.9412231,,,,
2980,,,,,740.46521,,743.4801025,,,,748.6378174,,,749.1205444,,,,
2990,,,,,741.4806519,,741.4204102,,,,747.621521,,,747.237854,,,,
3000,,,,,742.0339966,,741.9175415,,,,746.9877319,,,745.3051147,,,,
3010,,,,,743.1467896,,740.9997559,,,,746.6132813,,,741.2003784,,,,
3020,,,,,742.8284912,,738.3914795,,,,745.2062378,,,734.8635864,,,,
3030,,,,,740.6139526,,737.2689819,,,,744.9105225,,,726.3043213,,,,
3040,,,,,735.8221436,,735.449585,,,,742.2346802,,,724.5664673,,,,
3050,,,,,729.1212158,,732.9182129,,,,734.6572266,,,724.1452026,,,,
3060,,,,,726.8233643,,730.8071899,,,,729.0770874,,,721.5466309,,,,
3070,,,,,727.7573242,,729.1613159,,,,728.5292358,,,714.7967529,,,,
3080,,,,,730.6660156,,728.6379395,,,,727.9412842,,,717.0449219,,,,
3090,,,,,731.1446533,,727.7058716,,,,724.7114868,,,720.3768311,,,,
3100,,,,,730.355957,,726.1397095,,,,714.2211914,,,724.8529053,,,,
3110,,,,,729.7150879,,724.9543457,,,,709.9411011,,,728.4282837,,,,
3120,,,,,726.6710815,,724.9396973,,,,709.588501,,,730.7025757,,,,
3130,,,,,722.3997192,,724.4995117,,,,710.8999023,,,732.4367065,,,,
3140,,,,,719.624939,,723.9174805,,,,711.4980469,,,729.913208,,,,
3150,,,,,718.2460938,,720.0245361,,,,711.5390015,,,726.8869629,,,,
3160,,,,,714.9110718,,717.3287964,,,,711.515686,,,723.5010376,,,,
3170,,,,,711.1107788,,712.0202026,,,,714.1943359,,,721.3118896,,,,
3180,,,,,708.4579468,,711.5842896,,,,718.2038574,,,720.6761475,,,,
3190,,,,,705.5299072,,707.5308228,,,,725.3416748,,,716.9370728,,,,
3200,,,,,704.8794556,,706.5257568,,,,724.7451172,,,712.375,,,,
3210,,,,,705.7955322,,707.4813232,,,,720.739624,,,712.6166992,,,,
3220,,,,,706.8204956,,707.9047241,,,,717.4661255,,,716.1484985,,,,
3230,,,,,709.1376343,,706.869812,,,,714.0033569,,,714.760498,,,,
3240,,,,,710.1968994,,708.2229004,,,,711.8021851,,,713.994873,,,,
3250,,,,,711.1729736,,709.2762451,,,,708.0865479,,,716.9241943,,,,
3260,,,,,713.2894287,,706.3608398,,,,702.4171143,,,715.9680176,,,,
3270,,,,,715.3809814,707.2883301,707.4363403,,,,699.5078735,,,710.5181885,,,,
3280,,,,,714.4976196,703.006958,708.3091431,,,,697.7921753,,,703.9957886,,,,
3290,,,,,709.9215088,691.1831665,704.9478149,,,,702.920166,,,699.5084229,,,,
3300,,,,,706.8880615,685.7738647,700.1156616,,,,705.1456909,,,700.1815796,,,,
3310,,,,,702.6673584,687.2533569,701.1066895,,,,703.3041382,,,701.2987061,,,,
3320,,,,,696.1694336,690.3845825,701.7945557,,,,702.9556885,,,702.0618286,,,,
3330,,,,,696.3078613,693.3796387,698.3640137,,,,704.1751709,,,700.4597778,,,,
3340,,,,,698.0583496,695.0585327,689.9777832,,,,705.3022461,,,690.3029785,,,,
3350,,,,,700.1957397,694.8120117,684.43396,,,,705.4967651,,,690.0288696,,,,
3360,,,,,701.0830688,694.9621582,685.5059204,,,,703.1508179,,,693.2982788,,,,
