mid_date, v [m/yr], satellite, dt (days),rolling_avg
2017-10-17,1342, Sentinel 1,6,1475.8666666666666
2017-10-18,1604, Sentinel 1,6,1479.0333333333333
2017-10-19,1555, Sentinel 2,10,1483.1666666666667
2017-10-29,1285, Sentinel 1,6,1476.3666666666666
2017-10-30,1372, Sentinel 1,6,1481.3333333333333
2017-11-04,1096, Sentinel 1,6,1469.5
2017-11-05,1356, Sentinel 1,6,1464.2333333333333
2017-11-10,1494, Sentinel 1,6,1461.8
2017-12-04,1363, Sentinel 1,6,1454.5333333333333
2017-12-17,1585, Sentinel 1,6,1451.2
2018-01-11,1246, Sentinel 1,6,1441.1666666666667
2018-06-03,1649, Sentinel 1,6,1442.9333333333334
2018-06-08,1392, Sentinel 1,6,1439.6333333333334
2018-06-09,1542, Sentinel 1,6,1442.2333333333333
2018-06-11,1542, Sentinel 1,12,1446.1333333333334
2018-06-11,1501, Sentinel 2,5,1448.9333333333334
2018-06-12,1539, Sentinel 1,12,1450.5666666666666
2018-06-14,1483, Sentinel 1,6,1451.6666666666667
2018-06-15,1554, Sentinel 1,6,1457.1666666666667
2018-06-17,1522, Sentinel 1,12,1458.9333333333334
2018-06-18,1485, Sentinel 1,12,1467.6666666666667
2018-06-20,1447, Sentinel 1,6,1467.3
2018-06-23,1497, Sentinel 1,12,1460.8333333333333
2018-06-26,1522, Sentinel 1,6,1462.6666666666667
2018-06-27,1616, Sentinel 1,6,1465.4
2018-06-29,1478, Sentinel 1,12,1466.8666666666666
2018-06-30,1561, Sentinel 1,12,1470.3
2018-07-02,1476, Sentinel 1,6,1469.3666666666666
2018-07-03,1526, Sentinel 1,6,1470.7666666666667
2018-07-05,1536, Sentinel 1,12,1472.2
2018-07-06,1404, Sentinel 1,12,1474.2666666666667
2018-07-08,1311, Sentinel 1,6,1464.5
2018-07-09,1444, Sentinel 1,6,1460.8
2018-07-09,1442, Sentinel 2,5,1466.0333333333333
2018-07-11,1457, Sentinel 1,12,1468.8666666666666
2018-07-11,1511, Sentinel 2,10,1482.7
2018-07-12,1490, Sentinel 1,12,1487.1666666666667
2018-07-14,1585, Sentinel 2,5,1490.2
2018-07-14,1437, Sentinel 1,6,1492.6666666666667
2018-07-15,1575, Sentinel 1,6,1492.3333333333333
2018-07-16,1560, Sentinel 2,10,1502.8
2018-07-17,1451, Sentinel 1,12,1496.2
2018-07-18,1498, Sentinel 1,12,1499.7333333333333
2018-07-19,1538, Sentinel 2,5,1499.6
2018-07-20,1525, Sentinel 1,6,1499.0333333333333
2018-07-21,1409, Sentinel 1,6,1495.9666666666667
2018-07-21,1626, Sentinel 2,5,1498.8666666666666
2018-07-23,1548, Sentinel 1,12,1501.0333333333333
2018-07-24,1438, Sentinel 1,12,1497.1666666666667
2018-07-26,1499, Sentinel 1,6,1496.4
2018-07-27,1597, Sentinel 1,6,1500.1333333333334
2018-07-29,1550, Sentinel 1,12,1503.5666666666666
2018-07-30,1577, Sentinel 1,12,1506.2333333333333
2018-08-01,1478, Sentinel 1,6,1504.7666666666667
2018-08-02,1592, Sentinel 1,6,1503.9666666666667
2018-08-04,1474, Sentinel 1,12,1503.8333333333333
2018-08-05,1553, Sentinel 1,12,1503.5666666666666
2018-08-07,1541, Sentinel 1,6,1505.7333333333333
2018-08-08,1557, Sentinel 1,6,1506.7666666666667
2018-08-10,1453, Sentinel 1,12,1504.0
2018-08-11,1511, Sentinel 1,12,1507.5666666666666
2018-08-12,1604, Sentinel 2,10,1517.3333333333333
2018-08-13,1529, Sentinel 1,6,1520.1666666666667
2018-08-14,1497, Sentinel 1,6,1522.0
2018-08-17,1407, Sentinel 1,12,1520.3333333333333
2018-08-19,1410, Sentinel 1,6,1516.9666666666667
2018-08-20,1489, Sentinel 2,5,1516.9333333333334
2018-08-20,1461, Sentinel 1,6,1512.8
2018-08-22,1510, Sentinel 2,10,1515.2333333333333
2018-08-22,1407, Sentinel 1,12,1509.6333333333334
2018-08-23,697, Sentinel 1,12,1480.8666666666666
2018-08-25,1361, Sentinel 1,6,1477.8666666666666
2018-08-25,1560, Sentinel 2,5,1479.9333333333334
2018-08-26,1490, Sentinel 1,6,1478.3333333333333
2018-08-27,1509, Sentinel 2,10,1477.8
2018-08-29,1572, Sentinel 1,12,1483.2333333333333
2018-08-30,1486, Sentinel 2,5,1478.5666666666666
2018-08-31,1561, Sentinel 1,6,1479.0
2018-09-01,1478, Sentinel 1,6,1480.3333333333333
2018-09-04,1590, Sentinel 1,12,1483.3666666666666
2018-09-06,1756, Sentinel 1,6,1488.6666666666667
2018-09-09,1502, Sentinel 2,10,1487.0666666666666
2018-09-09,1529, Sentinel 1,12,1485.4666666666667
2018-09-10,1583, Sentinel 1,12,1488.9666666666667
2018-09-12,1381, Sentinel 1,6,1481.9333333333334
2018-09-13,1309, Sentinel 1,6,1476.4333333333334
2018-09-18,1274, Sentinel 1,6,1467.1333333333334
2018-09-19,1562, Sentinel 2,10,1467.8333333333333
2018-10-18,1725, Sentinel 1,6,1473.4333333333334
2018-10-21,1499, Sentinel 1,12,1474.9666666666667
2018-11-11,1237, Sentinel 1,6,1465.8333333333333
2018-11-23,1386, Sentinel 1,6,1458.5666666666666
2018-11-24,1311, Sentinel 1,6,1451.3
2019-01-13,1254, Sentinel 1,6,1443.2
2019-01-18,1270, Sentinel 1,6,1438.6333333333334
2019-01-19,1498, Sentinel 1,6,1441.5666666666666
2019-05-23,1531, Sentinel 1,6,1442.9666666666667
2019-05-25,1595, Sentinel 1,12,1447.4333333333334
2019-05-26,1481, Sentinel 1,12,1446.4666666666667
2019-05-27,1696, Sentinel 2,5,1456.1
2019-05-29,1498, Sentinel 1,6,1482.8
2019-05-29,1607, Sentinel 2,10,1491.0
2019-06-01,1445, Sentinel 1,12,1487.1666666666667
2019-06-01,1537, Sentinel 2,5,1488.7333333333333
2019-06-03,1423, Sentinel 1,6,1485.8666666666666
2019-06-03,1583, Sentinel 2,10,1486.2333333333333
2019-06-04,1542, Sentinel 1,6,1488.1
2019-06-06,1449, Sentinel 1,12,1484.3666666666666
2019-06-06,1581, Sentinel 2,5,1487.8
2019-06-07,1535, Sentinel 1,12,1485.9666666666667
2019-06-09,1525, Sentinel 1,6,1478.2666666666667
2019-06-10,1588, Sentinel 1,6,1481.1333333333334
2019-06-12,1464, Sentinel 1,12,1478.9666666666667
2019-06-13,1497, Sentinel 1,12,1476.1
2019-06-13,1585, Sentinel 2,10,1482.9
2019-06-15,1411, Sentinel 1,6,1486.3
2019-06-16,1405, Sentinel 1,6,1490.6666666666667
2019-06-18,1420, Sentinel 1,12,1485.9333333333334
2019-06-19,1532, Sentinel 2,5,1479.5
2019-06-19,1469, Sentinel 1,12,1478.5
2019-06-21,1631, Sentinel 2,5,1491.6333333333334
2019-06-21,1492, Sentinel 1,6,1495.1666666666667
2019-06-22,1555, Sentinel 1,6,1503.3
2019-06-24,1482, Sentinel 1,12,1510.9
2019-06-25,1582, Sentinel 1,12,1521.3
2019-06-27,1576, Sentinel 1,6,1523.9
2019-06-28,1410, Sentinel 1,6,1519.8666666666666
2019-06-30,1478, Sentinel 1,12,1515.9666666666667
2019-07-01,1521, Sentinel 1,12,1517.3
2019-07-03,1477, Sentinel 1,6,1510.0
2019-07-04,1484, Sentinel 1,6,1509.5333333333333
2019-07-06,1469, Sentinel 1,12,1504.9333333333334
2019-07-07,1563, Sentinel 1,12,1508.8666666666666
2019-07-09,1458, Sentinel 1,6,1506.2333333333333
2019-07-10,1554, Sentinel 1,6,1510.6
2019-07-11,1631, Sentinel 2,5,1512.2
2019-07-12,1509, Sentinel 1,12,1511.1
2019-07-13,1581, Sentinel 1,12,1515.5
2019-07-13,1580, Sentinel 2,10,1515.4666666666667
2019-07-15,1523, Sentinel 1,6,1515.0666666666666
2019-07-16,1459, Sentinel 1,6,1512.8666666666666
2019-07-16,1674, Sentinel 2,5,1515.7333333333333
2019-07-18,1496, Sentinel 1,12,1516.8
2019-07-18,1627, Sentinel 2,10,1521.1333333333334
2019-07-19,1541, Sentinel 1,12,1519.6666666666667
2019-07-21,1631, Sentinel 2,5,1527.0
2019-07-21,1438, Sentinel 1,6,1528.1
2019-07-22,1565, Sentinel 1,6,1532.9333333333334
2019-07-24,1480, Sentinel 1,12,1531.2
2019-07-25,1561, Sentinel 1,12,1534.2666666666667
2019-07-27,1581, Sentinel 1,6,1532.6
2019-07-28,1649, Sentinel 1,6,1537.8333333333333
2019-07-30,1527, Sentinel 1,12,1536.9
2019-07-31,1515, Sentinel 1,12,1538.0
2019-08-02,1411, Sentinel 1,6,1532.3
2019-08-03,1431, Sentinel 1,6,1527.4666666666667
2019-08-05,1533, Sentinel 1,12,1531.5666666666666
2019-08-06,1552, Sentinel 1,12,1534.0333333333333
2019-08-08,1672, Sentinel 2,5,1539.0666666666666
2019-08-08,1556, Sentinel 1,6,1541.7
2019-08-09,1739, Sentinel 1,6,1550.2
2019-08-10,1589, Sentinel 2,5,1554.2
2019-08-10,1583, Sentinel 2,10,1554.8666666666666
2019-08-11,1375, Sentinel 1,12,1552.1
2019-08-12,1497, Sentinel 1,12,1550.2
2019-08-12,1581, Sentinel 2,10,1548.5333333333333
2019-08-13,1489, Sentinel 2,5,1547.8666666666666
2019-08-14,1380, Sentinel 1,6,1541.1666666666667
2019-08-15,1680, Sentinel 1,6,1544.5
2019-08-15,1579, Sentinel 2,5,1546.3666666666666
2019-08-15,1560, Sentinel 2,10,1549.7333333333333
2019-08-17,1422, Sentinel 1,12,1541.3333333333333
2019-08-18,1581, Sentinel 2,5,1544.1666666666667
2019-08-20,1449, Sentinel 1,6,1538.2333333333333
2019-08-22,1558, Sentinel 2,10,1538.8
2019-08-23,1505, Sentinel 1,12,1534.6
2019-08-24,1430, Sentinel 1,12,1534.3333333333333
2019-08-25,1536, Sentinel 2,10,1533.3666666666666
2019-08-26,1459, Sentinel 1,6,1532.6666666666667
2019-08-29,1568, Sentinel 1,12,1532.9
2019-08-30,1543, Sentinel 2,5,1531.6333333333334
2019-09-01,1840, Sentinel 1,6,1538.0
2019-09-02,1566, Sentinel 1,6,1539.3
2019-09-04,1511, Sentinel 1,12,1539.1666666666667
2019-09-05,1481, Sentinel 1,12,1541.5
2019-09-07,1452, Sentinel 1,6,1542.2
2019-09-08,1431, Sentinel 1,6,1538.8
2019-09-13,1896, Sentinel 1,6,1550.2666666666667
2019-09-14,1511, Sentinel 1,6,1544.9
2019-09-16,1637, Sentinel 1,12,1547.6
2019-09-17,1664, Sentinel 1,12,1545.1
2019-09-19,1925, Sentinel 1,6,1556.3
2019-09-20,2003, Sentinel 1,6,1570.3
2019-09-23,1636, Sentinel 1,12,1579.0
2019-09-25,1384, Sentinel 1,6,1575.2333333333333
2019-09-26,1522, Sentinel 1,6,1573.2666666666667
2019-09-28,1364, Sentinel 1,12,1569.1
2019-09-29,1541, Sentinel 1,12,1574.4666666666667
2019-10-01,1115, Sentinel 1,6,1555.6333333333334
2019-10-02,1524, Sentinel 1,6,1553.8
2019-10-04,1309, Sentinel 2,10,1545.4333333333334
2019-10-04,1512, Sentinel 1,12,1548.4333333333334
2019-10-05,1546, Sentinel 1,12,1547.2666666666667
2019-10-07,1751, Sentinel 1,6,1557.3333333333333
2019-10-08,1275, Sentinel 1,6,1547.9
2019-10-11,1453, Sentinel 1,12,1546.1666666666667
2019-10-13,1587, Sentinel 1,6,1551.4
2019-10-14,1530, Sentinel 1,6,1551.2
2019-10-19,1615, Sentinel 1,6,1556.4
2019-10-19,1581, Sentinel 2,5,1556.8333333333333
2019-10-25,1626, Sentinel 1,6,1559.6
2019-10-26,1607, Sentinel 1,6,1551.8333333333333
2019-11-01,1469, Sentinel 2,5,1548.6
2019-11-01,1631, Sentinel 1,6,1552.6
2019-11-08,1602, Sentinel 2,10,1556.6333333333334
2020-05-20,1332, Sentinel 1,12,1552.6333333333334
2020-05-23,2293, Sentinel 1,6,1581.3666666666666
2020-05-26,1715, Sentinel 1,12,1575.3333333333333
2020-05-29,1643, Sentinel 1,6,1579.7333333333333
2020-05-31,1602, Sentinel 1,12,1578.5666666666666
2020-06-01,1504, Sentinel 1,12,1573.2333333333333
2020-06-03,1497, Sentinel 1,6,1558.9666666666667
2020-06-04,1591, Sentinel 1,6,1545.2333333333333
2020-06-06,1476, Sentinel 1,12,1539.9
2020-06-09,1626, Sentinel 1,6,1547.9666666666667
2020-06-12,1505, Sentinel 1,12,1547.4
2020-06-13,1422, Sentinel 1,12,1549.3333333333333
2020-06-15,1464, Sentinel 1,6,1546.7666666666667
2020-06-17,1710, Sentinel 2,10,1566.6
2020-06-18,1478, Sentinel 1,12,1565.0666666666666
2020-06-19,1602, Sentinel 1,12,1574.8333333333333
2020-06-20,1515, Sentinel 2,10,1574.9333333333334
2020-06-21,1597, Sentinel 1,6,1576.6333333333334
2020-06-22,1464, Sentinel 1,6,1567.0666666666666
2020-06-24,1547, Sentinel 1,12,1576.1333333333334
2020-06-25,1550, Sentinel 1,12,1579.3666666666666
2020-06-27,1535, Sentinel 2,10,1577.6333333333334
2020-06-27,1439, Sentinel 1,6,1574.6
2020-06-28,1482, Sentinel 1,6,1570.1666666666667
2020-06-30,1444, Sentinel 1,12,1565.6
2020-06-30,1556, Sentinel 2,10,1563.2666666666667
2020-07-01,1526, Sentinel 1,12,1560.5666666666666
2020-07-03,1495, Sentinel 1,6,1561.4333333333334
2020-07-04,1544, Sentinel 1,6,1558.5333333333333
2020-07-06,1467, Sentinel 1,12,1554.0333333333333
2020-07-07,1556, Sentinel 2,10,1561.5
2020-07-07,1520, Sentinel 1,12,1535.7333333333333
2020-07-08,1538, Sentinel 2,5,1529.8333333333333
2020-07-09,1409, Sentinel 1,6,1522.0333333333333
2020-07-10,1558, Sentinel 2,10,1520.5666666666666
2020-07-10,1511, Sentinel 1,6,1520.8
2020-07-12,1498, Sentinel 1,12,1520.8333333333333
2020-07-13,1579, Sentinel 2,5,1520.4333333333334
2020-07-13,1519, Sentinel 1,12,1521.8666666666666
2020-07-15,1589, Sentinel 2,5,1520.6333333333334
2020-07-15,1574, Sentinel 2,10,1522.9333333333334
2020-07-16,1620, Sentinel 1,6,1529.5333333333333
2020-07-17,1579, Sentinel 2,10,1533.3666666666666
2020-07-18,1535, Sentinel 2,5,1527.5333333333333
2020-07-18,1567, Sentinel 1,12,1530.5
2020-07-19,1529, Sentinel 1,12,1528.0666666666666
2020-07-20,1579, Sentinel 2,5,1530.2
2020-07-21,1517, Sentinel 1,6,1527.5333333333333
2020-07-22,1575, Sentinel 1,6,1531.2333333333333
2020-07-25,1526, Sentinel 1,12,1530.5333333333333
2020-07-27,1390, Sentinel 1,6,1525.2
2020-07-28,1768, Sentinel 1,6,1532.9666666666667
2020-07-30,1600, Sentinel 1,12,1538.3333333333333
2020-07-31,1552, Sentinel 1,12,1540.6666666666667
2020-08-02,1586, Sentinel 1,6,1545.4
2020-08-03,1537, Sentinel 1,6,1544.7666666666667
2020-08-05,1557, Sentinel 1,12,1545.8
2020-08-06,1494, Sentinel 1,12,1545.7666666666667
2020-08-08,1508, Sentinel 1,6,1544.5666666666666
2020-08-09,1579, Sentinel 2,5,1548.3
2020-08-09,1518, Sentinel 1,6,1547.0333333333333
2020-08-09,1581, Sentinel 2,10,1549.0666666666666
2020-08-11,1584, Sentinel 1,12,1550.6
2020-08-12,1528, Sentinel 1,12,1554.5666666666666
2020-08-14,1488, Sentinel 1,6,1552.2333333333333
2020-08-15,1480, Sentinel 1,6,1551.2
2020-08-16,1583, Sentinel 2,10,1554.0333333333333
2020-08-17,1535, Sentinel 2,5,1552.5666666666666
2020-08-17,1531, Sentinel 1,12,1552.9666666666667
2020-08-18,1511, Sentinel 1,12,1550.3666666666666
2020-08-20,1474, Sentinel 1,6,1547.0333333333333
2020-08-21,1485, Sentinel 1,6,1542.5333333333333
2020-08-23,1612, Sentinel 1,12,1543.6333333333334
2020-08-24,1581, Sentinel 2,5,1545.1666666666667
2020-08-24,1543, Sentinel 1,12,1544.3666666666666
2020-08-25,1532, Sentinel 1,12,1544.4666666666667
2020-08-26,1463, Sentinel 1,6,1540.6
2020-08-27,1588, Sentinel 1,6,1542.9666666666667
2020-08-29,1477, Sentinel 1,12,1539.7
2020-08-30,1474, Sentinel 1,12,1537.9666666666667
2020-09-01,1366, Sentinel 1,6,1537.1666666666667
2020-09-02,1419, Sentinel 1,6,1525.5333333333333
2020-09-04,1382, Sentinel 1,12,1518.2666666666667
2020-09-07,1377, Sentinel 1,6,1512.4333333333334
2020-09-08,1334, Sentinel 1,6,1504.0333333333333
2020-09-13,1326, Sentinel 1,6,1497.0
2020-09-19,1302, Sentinel 1,6,1488.5
2020-10-01,1584, Sentinel 1,6,1491.5
2020-10-06,1504, Sentinel 2,5,1491.3666666666666
2021-04-06,1446, Sentinel 2,5,1486.9333333333334
2021-04-08,1439, Sentinel 2,10,1484.3
2021-04-11,1543, Sentinel 2,5,1483.0333333333333
2021-04-13,1492, Sentinel 2,10,1479.9666666666667
2021-04-16,1400, Sentinel 2,5,1475.7
2021-04-16,1536, Sentinel 2,10,1477.3
2021-04-23,1489, Sentinel 2,10,1477.6
2021-04-26,1508, Sentinel 2,10,1475.1
2021-04-29,936, Sentinel 1,6,1455.1333333333334
2021-04-30,1476, Sentinel 1,6,1453.3
2021-05-01,1492, Sentinel 2,5,1452.6666666666667
2021-05-03,1809, Sentinel 1,12,1463.8333333333333
2021-05-03,1492, Sentinel 2,10,1464.0666666666666
2021-05-04,1664, Sentinel 2,5,1465.8
2021-05-05,1619, Sentinel 1,6,1467.0666666666666
2021-05-06,1514, Sentinel 2,10,1466.1
2021-05-06,612, Sentinel 1,6,1435.4333333333334
2021-05-06,1442, Sentinel 2,5,1434.7333333333333
2021-05-08,1783, Sentinel 1,12,1441.2333333333333
2021-05-08,1492, Sentinel 2,10,1441.7333333333333
2021-05-09,1200, Sentinel 2,5,1432.6
2021-05-11,1492, Sentinel 2,5,1436.8
2021-05-11,1510, Sentinel 2,10,1439.8333333333333
2021-05-13,1513, Sentinel 2,10,1444.2
2021-05-14,1442, Sentinel 2,5,1446.3666666666666
2021-05-16,1486, Sentinel 2,5,1451.4333333333334
2021-06-04,1301, Sentinel 1,6,1450.6
2021-06-05,1562, Sentinel 2,10,1459.2666666666667
2021-06-05,1536, Sentinel 1,6,1457.6666666666667
2021-06-07,1495, Sentinel 1,12,1457.3666666666666
2021-06-08,1556, Sentinel 1,12,1461.0333333333333
2021-06-10,1478, Sentinel 1,6,1462.3333333333333
2021-06-11,1513, Sentinel 1,6,1461.3333333333333
2021-06-13,1492, Sentinel 1,12,1461.3333333333333
2021-06-13,1489, Sentinel 2,5,1464.3
2021-06-14,1468, Sentinel 1,12,1462.0333333333333
2021-06-15,1513, Sentinel 2,10,1462.8333333333333
2021-06-15,1542, Sentinel 1,12,1463.9666666666667
2021-06-16,1461, Sentinel 1,6,1481.4666666666667
2021-06-17,1541, Sentinel 1,6,1483.6333333333334
2021-06-18,1581, Sentinel 2,5,1486.6
2021-06-19,1528, Sentinel 1,12,1477.2333333333333
2021-06-20,1517, Sentinel 1,12,1478.0666666666666
2021-06-22,1581, Sentinel 2,10,1475.3
2021-06-22,1375, Sentinel 1,6,1467.1666666666667
2021-06-23,1532, Sentinel 1,6,1467.7666666666667
2021-06-25,1537, Sentinel 1,12,1498.6
2021-06-25,1580, Sentinel 2,10,1503.2
2021-06-26,1512, Sentinel 1,12,1494.1666666666667
2021-06-27,1483, Sentinel 1,12,1493.8666666666666
2021-06-28,1451, Sentinel 1,6,1502.2333333333333
2021-06-29,1501, Sentinel 1,6,1502.5333333333333
2021-07-02,1523, Sentinel 1,12,1502.9666666666667
2021-07-02,1603, Sentinel 2,10,1505.9666666666667
2021-07-03,1466, Sentinel 2,5,1506.7666666666667
2021-07-04,1528, Sentinel 1,6,1508.1666666666667
